,340X1,340X2,340X4,340X5,340X7,340X8,340X10,340X17,340X18,340X27,340X31,340X49,340X53,340X61,340X73,340X75,340X77,340X97,340X99,340X105,340X107,340X108,340X124,340X125,340X126,340X132,340X133,340X138,340X147,340X151,340X161,340X173,340X181,340X182,340X188,340X196,TOOL
44,98,95.0,105.0,98.0,88.0,100,105,0.78,4.05,108.8,3085,0,0,0,1198,1204,1193,0,3,0,57642,33719,25,27,17,44,45,298,72,66,89,3413,3007.0,3040,106.5,103.0,3009
45,86,98.0,103.0,98.0,95.0,100,106,0.87,4.08,110.2,3084,0,-2,0,1199,1204,1197,0,1,1,57642,33720,24,25,18,46,46,295,78,71,95,3370,3014.0,3042,106.6,104.2,4106
46,80,94.0,108.0,98.0,94.0,108,108,0.6,4.28,109.0,3086,-1,-2,0,1199,1204,1197,0,0,0,57642,33720,28,29,20,42,42,320,82,74,87,3428,3010.9,3042,108.9,104.0,4147
47,98,95.0,105.0,98.0,88.0,100,105,0.83,4.8,108.8,3085,1,0,0,1198,1204,1193,1,3,1,57818,34076,26,27,17,44,45,297,71,66,87,3420,3007.4,3037,107.1,102.6,3009
48,86,98.0,103.0,98.0,95.0,100,106,0.85,4.08,109.8,3084,0,-2,0,1199,1204,1197,0,1,0,57818,34077,24,25,18,46,46,294,78,71,95,3373,3013.3,3042,107.1,104.3,4106
49,80,94.0,108.0,98.0,94.0,108,108,0.59,4.25,109.1,3086,0,-2,0,1199,1204,1197,0,0,1,57818,34077,28,29,20,42,42,319,82,74,87,3429,3013.4,3042,107.0,104.0,4147
50,86,98.0,103.0,98.0,95.0,100,106,0.85,4.08,108.7,3084,0,-2,0,1199,1204,1197,0,1,0,57822,34081,24,25,18,46,46,294,78,71,95,3372,3013.0,3040,105.7,104.4,4106
51,80,94.0,108.0,98.0,94.0,108,108,0.6,4.45,109.1,3086,0,-2,0,1199,1204,1197,0,0,1,57822,34081,28,29,20,42,42,319,82,74,87,3429,3011.6,3045,108.4,104.1,4147
52,98,95.0,105.0,98.0,88.0,100,105,0.83,4.8,108.2,3085,1,0,-2,1198,1200,1193,0,3,1,56469,32521,26,27,16,43,45,295,71,66,90,3416,3008.0,3040,104.9,102.3,3009
53,98,95.0,105.0,98.0,88.0,100,105,0.81,4.15,108.1,3085,1,0,0,1197,1200,1193,1,3,1,56407,32459,26,27,16,43,45,296,72,67,90,3415,3007.6,3037,104.4,102.8,3009
54,98,95.0,105.0,98.0,88.0,100,105,0.84,4.8,108.2,3085,1,0,0,1198,1204,1193,0,3,1,56412,32464,25,27,17,43,45,295,71,66,90,3417,3008.1,3040,105.9,102.7,3009
55,86,92.9,106.0,96.1,92.9,106,106,0.61,4.33,110.0,3083,0,-2,0,1199,1204,1197,0,0,0,56788,32845,27,28,20,42,42,302,74,69,78,3493,3011.6,3045,107.1,104.0,4147
56,86,98.0,103.0,98.0,95.0,100,106,0.87,4.1,109.3,3084,0,-2,0,1199,1204,1197,0,1,1,56797,32853,24,25,16,46,46,297,78,72,97,3368,3013.3,3042,105.4,104.4,4106
57,86,92.9,106.0,96.1,92.9,106,106,0.61,4.23,108.4,3083,-1,-2,0,1199,1204,1197,0,0,0,56684,32741,27,29,20,42,42,304,75,69,80,3482,3011.9,3042,106.6,102.9,4147
58,86,92.9,106.0,96.1,92.9,106,106,0.64,4.43,109.4,3083,0,-2,0,1199,1204,1197,0,0,1,56519,32572,27,29,20,43,43,305,75,69,80,3481,3012.7,3045,107.3,104.0,4147
59,86,98.0,103.0,98.0,95.0,100,106,0.84,4.08,107.8,3084,0,-2,0,1199,1204,1197,0,1,0,56071,32116,25,26,17,46,46,303,79,72,97,3367,3012.7,3042,105.0,103.5,4106
60,86,98.0,103.0,98.0,95.0,100,106,0.83,3.95,109.9,3084,0,-2,0,1199,1204,1197,0,1,1,55250,31189,24,25,18,46,46,299,76,70,94,3398,3013.6,3045,107.4,104.2,4106
61,98,95.0,105.0,98.0,88.0,100,105,0.85,4.83,108.0,3085,1,0,0,1198,1204,1193,1,3,1,56079,32124,26,27,17,43,45,297,72,66,91,3414,3007.4,3037,105.5,102.6,3009
62,86,92.9,106.0,96.1,92.9,106,106,0.62,4.25,109.7,3083,-1,-2,0,1199,1204,1197,0,0,0,55259,31198,27,28,20,42,42,301,75,69,80,3489,3011.7,3045,107.1,103.6,4147
63,86,98.0,103.0,98.0,95.0,100,106,0.88,4.1,108.8,3084,0,-2,0,1199,1204,1197,0,1,0,57291,33344,24,25,17,46,46,297,79,72,96,3368,3013.6,3045,107.5,104.1,4106
64,86,92.9,106.0,96.1,92.9,106,106,0.63,4.3,109.3,3083,0,-2,0,1199,1204,1197,0,0,1,57291,33344,27,29,20,42,42,304,75,69,80,3484,3011.3,3045,108.2,103.9,4147
65,98,95.0,105.0,98.0,88.0,100,105,0.79,4.15,108.4,3085,1,0,0,1198,1204,1193,1,3,0,57292,33344,26,27,16,44,45,296,71,66,88,3416,3008.0,3040,105.4,102.8,3009
66,86,98.0,103.0,98.0,95.0,100,106,0.87,4.15,108.3,3084,0,-2,0,1199,1204,1197,0,1,1,56650,32707,25,26,17,46,46,300,80,72,95,3366,3013.7,3040,106.4,103.3,4106
67,86,92.9,106.0,96.1,92.9,106,106,0.65,4.33,110.0,3083,-1,-2,0,1199,1204,1197,0,0,0,56658,32715,28,29,20,42,42,306,75,69,81,3480,3012.0,3042,108.4,103.1,4147
68,80,94.0,108.0,98.0,94.0,108,108,0.6,4.23,109.2,3086,-1,-2,0,1199,1204,1197,0,0,1,57659,33740,28,29,19,42,42,319,82,74,87,3428,3011.8,3045,108.8,103.8,4147
69,86,98.0,103.0,98.0,95.0,100,106,0.87,4.05,110.1,3084,0,-2,0,1199,1204,1197,0,1,0,56021,32066,24,25,17,46,46,297,79,72,97,3366,3013.1,3042,105.2,104.4,4106
70,98,95.0,105.0,98.0,88.0,100,105,0.77,4.13,108.1,3085,1,0,0,1197,1200,1193,1,3,1,56659,32715,26,27,17,43,45,298,72,67,90,3413,3007.6,3040,106.9,102.4,3009
71,98,95.0,105.0,98.0,88.0,100,105,0.83,4.78,107.9,3085,1,0,0,1198,1200,1193,1,3,1,56029,32074,25,26,17,43,45,295,72,66,90,3417,3008.0,3040,104.8,102.2,3009
72,86,98.0,103.0,98.0,95.0,100,106,0.86,4.1,108.8,3084,0,-2,0,1199,1204,1197,0,1,1,57565,33643,24,26,18,46,46,298,79,72,95,3365,3013.9,3042,107.1,103.3,4106
73,86,98.0,103.0,98.0,95.0,100,106,0.87,4.08,108.6,3084,0,-2,0,1199,1204,1197,0,1,0,56666,32723,24,25,18,46,46,298,78,72,96,3367,3012.3,3040,106.7,103.9,4106
74,86,94.5,105.5,97.05,93.45,106,106,0.6,4.25,110.2,3086,-1,-2,0,1199,1204,1197,0,0,0,57565,33643,28,29,20,42,42,316,81,72,84,3444,3010.3,3042,108.5,103.2,4147
75,98,95.0,105.0,98.0,88.0,100,105,0.83,4.78,109.0,3085,1,0,0,1198,1200,1193,1,3,1,57566,33643,26,27,17,44,45,302,72,66,89,3411,3008.3,3040,106.3,102.4,3009
76,86,98.0,103.0,98.0,95.0,100,106,0.84,4.1,109.0,3086,0,-2,0,1199,1204,1197,0,1,1,53558,30197,24,26,17,46,46,297,75,69,93,3398,3012.2,3040,106.7,104.1,4106
77,86,92.9,106.0,96.1,92.9,106,106,0.65,4.4,109.4,3083,-1,-2,0,1199,1204,1197,0,0,0,56486,32539,27,28,20,43,43,304,75,69,80,3485,3010.9,3047,107.2,103.8,4147
78,98,95.0,105.0,98.0,88.0,100,105,0.8,4.13,108.2,3085,1,0,0,1198,1204,1193,1,3,1,56487,32539,26,27,17,43,45,295,71,66,90,3417,3007.6,3040,106.7,102.9,3009
79,86,92.9,106.0,96.1,92.9,106,106,0.63,4.33,109.2,3083,-1,-2,0,1199,1204,1197,0,0,0,56604,32657,28,29,20,43,43,305,75,69,80,3483,3012.6,3042,107.4,103.7,4147
80,86,98.0,103.0,98.0,95.0,100,106,0.79,3.88,108.8,3084,0,-2,0,1199,1204,1197,0,1,0,57633,33711,24,25,18,46,46,295,78,71,95,3368,3013.4,3042,105.1,104.0,4106
81,98,95.0,105.0,98.0,88.0,100,105,0.8,4.1,108.5,3085,1,0,0,1198,1200,1193,1,3,1,56613,32665,26,27,17,43,45,297,71,66,90,3414,3007.9,3040,107.1,102.9,3009
82,80,94.0,108.0,98.0,94.0,108,108,0.59,4.25,109.0,3086,-1,-2,0,1199,1204,1197,0,0,0,57640,33718,28,29,20,42,42,320,82,74,87,3427,3011.7,3042,107.6,104.0,4147
83,80,94.0,108.0,98.0,94.0,108,108,0.59,4.25,109.0,3086,0,-2,0,1199,1204,1193,0,0,0,57744,33936,28,29,20,42,42,319,82,74,87,3428,3011.7,3045,108.8,104.0,4147
84,98,95.0,105.0,98.0,88.0,100,105,0.8,4.15,108.6,3085,1,0,0,1198,1204,1193,1,3,1,57745,33936,26,27,17,44,45,296,71,66,88,3418,3008.3,3045,106.8,102.7,3009
85,86,92.9,106.0,96.1,92.9,106,106,0.59,4.33,108.8,3083,0,-2,0,1199,1204,1197,0,0,0,56352,32406,27,28,20,42,42,305,75,69,80,3484,3011.8,3045,106.3,103.4,4147
86,86,98.0,103.0,98.0,95.0,100,106,0.86,4.05,110.1,3084,0,-2,0,1199,1204,1197,0,1,0,57745,33937,24,25,18,46,46,294,78,72,95,3371,3014.0,3042,107.2,104.2,4106
87,86,92.9,106.0,96.1,92.9,106,106,0.64,4.35,109.4,3083,-1,-2,-2,1199,1204,1197,0,0,1,56693,32750,27,28,20,42,42,301,75,69,80,3486,3011.6,3045,108.1,103.4,4147
88,86,98.0,103.0,98.0,95.0,100,106,0.86,4.15,108.9,3084,0,-2,0,1199,1204,1197,0,1,1,57752,33944,24,25,17,46,46,294,78,72,95,3370,3012.5,3042,106.2,104.0,4106
89,98,95.0,105.0,98.0,88.0,100,105,0.81,4.13,108.5,3085,0,0,0,1198,1204,1193,0,3,0,56702,32758,25,27,17,43,45,295,71,66,90,3417,3007.4,3040,106.4,102.9,3009
90,80,94.0,108.0,98.0,94.0,108,108,0.6,4.28,110.0,3086,0,-2,0,1199,1204,1197,0,0,0,57752,33944,28,29,20,42,42,318,82,74,87,3432,3012.3,3045,107.2,103.8,4147
91,86,92.9,106.0,96.1,92.9,106,106,0.62,4.38,109.5,3083,0,-2,0,1199,1204,1197,0,0,1,56255,32302,28,29,20,42,42,308,76,69,80,3478,3011.6,3040,108.5,103.8,4147
92,98,95.0,105.0,98.0,88.0,100,105,0.84,4.8,108.4,3085,1,0,0,1198,1204,1193,0,3,1,57752,33944,26,27,17,44,45,296,71,66,87,3420,3007.2,3040,105.6,102.9,3009
93,86,98.0,103.0,98.0,95.0,100,106,0.85,3.95,110.0,3084,0,-2,0,1199,1204,1197,0,1,0,56264,32310,24,25,18,46,46,299,79,72,97,3363,3012.3,3040,107.3,104.2,4106
94,98,95.0,105.0,98.0,88.0,100,105,0.8,4.1,108.4,3085,1,0,0,1198,1204,1193,1,3,0,56797,32853,26,27,16,43,45,296,71,66,90,3415,3007.1,3042,106.6,102.9,3009
95,86,92.9,106.0,96.1,92.9,106,106,0.63,4.4,109.3,3083,-1,-2,0,1199,1204,1197,0,0,1,56805,32862,27,28,20,42,42,302,75,68,80,3487,3011.8,3045,107.2,103.9,4147
96,86,98.0,103.0,98.0,95.0,100,106,0.85,3.95,110.0,3084,0,-2,0,1199,1204,1197,0,1,1,56604,32657,24,25,18,46,46,299,79,72,96,3368,3012.9,3040,106.1,104.0,4106
97,86,98.0,103.0,98.0,95.0,100,106,0.85,4.0,108.6,3084,0,-2,0,1199,1204,1197,0,1,1,56732,32789,24,26,17,46,46,300,79,72,97,3364,3013.1,3042,105.6,104.0,4106
98,86,92.9,106.0,96.1,92.9,106,106,0.64,4.4,109.5,3083,-1,-2,0,1199,1204,1197,0,0,0,56740,32797,27,28,20,42,42,303,75,68,80,3486,3012.7,3047,107.3,103.9,4147
99,86,98.0,103.0,98.0,95.0,100,106,0.82,3.9,110.2,3084,0,-2,0,1199,1204,1197,0,1,0,54640,30762,25,26,18,46,46,300,76,70,94,3395,3013.4,3042,105.1,104.1,4106
100,86,92.9,106.0,96.1,92.9,106,106,0.6,4.3,109.4,3083,0,-2,0,1199,1204,1197,0,0,1,54652,30762,27,28,20,42,42,300,75,69,79,3493,3011.3,3047,106.8,103.8,4147
101,98,95.0,105.0,98.0,88.0,100,105,0.84,4.63,108.1,3085,1,0,0,1197,1200,1193,1,3,1,56685,32741,26,27,17,43,45,296,72,67,89,3414,3008.2,3040,105.5,102.0,3009
102,86,98.0,103.0,98.0,95.0,100,106,0.86,4.08,109.1,3084,0,-2,0,1199,1204,1197,0,1,0,56936,32990,24,25,18,46,46,298,78,72,96,3370,3012.9,3045,107.1,103.8,4106
103,86,92.9,106.0,96.1,92.9,106,106,0.65,4.33,109.7,3083,-1,-2,0,1199,1204,1197,0,0,1,56944,32998,27,29,20,42,42,304,75,69,80,3486,3012.9,3045,107.0,103.8,4147
104,98,95.0,105.0,98.0,88.0,100,105,0.77,4.08,108.3,3085,1,0,0,1198,1204,1193,1,3,0,56478,32530,25,26,17,43,45,295,71,66,89,3417,3007.0,3040,106.6,103.0,3009
105,98,95.0,105.0,98.0,88.0,100,105,0.79,4.1,107.7,3085,1,0,0,1197,1204,1193,1,3,1,56228,32273,26,27,17,43,45,296,72,67,90,3416,3006.7,3040,106.0,102.2,3009
106,86,92.9,106.0,96.1,92.9,106,106,0.65,4.45,109.1,3083,-1,-2,0,1199,1204,1193,0,0,0,56536,32589,27,28,20,43,43,303,75,68,80,3486,3011.3,3042,106.3,103.9,4147
107,98,95.0,105.0,98.0,88.0,100,105,0.85,4.8,108.4,3085,1,0,0,1198,1204,1193,1,3,0,56022,32067,25,26,17,43,45,295,71,66,91,3418,3008.5,3040,106.2,102.7,3009
108,86,98.0,103.0,98.0,95.0,100,106,0.83,3.95,109.2,3084,0,-2,0,1199,1204,1197,0,1,0,56025,32070,24,25,17,46,46,298,79,72,97,3366,3013.7,3042,105.9,104.4,4106
109,86,98.0,103.0,98.0,95.0,100,106,0.84,4.05,108.2,3084,0,-2,0,1199,1204,1197,0,1,1,55949,31996,24,25,17,46,46,297,79,72,97,3368,3012.6,3042,105.1,104.2,4106
110,86,98.0,103.0,98.0,95.0,100,106,0.86,4.08,108.6,3084,0,-2,0,1199,1204,1197,0,1,0,56780,32836,24,26,17,46,46,299,79,72,97,3367,3012.3,3045,106.6,104.2,4106
111,86,98.0,103.0,98.0,95.0,100,106,0.85,4.05,109.7,3084,0,-2,0,1199,1204,1197,0,1,0,57407,33483,24,25,17,46,46,298,78,72,95,3365,3013.0,3045,107.6,104.0,4106
112,98,95.0,105.0,98.0,88.0,100,105,0.83,4.78,108.7,3085,1,0,0,1198,1204,1193,1,3,0,57408,33483,26,27,17,44,45,297,72,66,89,3411,3007.6,3040,106.7,102.9,3009
113,86,92.9,106.0,96.1,92.9,106,106,0.64,4.35,109.7,3083,-1,-2,0,1199,1204,1197,0,0,0,57408,33484,27,28,20,42,42,305,75,69,80,3485,3011.3,3045,106.8,103.7,4147
114,86,98.0,103.0,98.0,95.0,100,106,0.86,4.1,108.7,3084,0,-2,0,1199,1204,1197,0,1,0,57409,33485,24,25,17,46,46,297,78,72,95,3365,3013.7,3042,106.5,104.1,4106
115,98,95.0,105.0,98.0,88.0,100,105,0.84,4.8,108.7,3085,1,0,0,1198,1204,1193,1,3,0,57410,33485,26,27,17,44,45,297,72,66,89,3411,3007.6,3042,105.5,102.9,3009
116,98,95.0,105.0,98.0,88.0,100,105,0.83,4.7,108.1,3085,1,0,0,1198,1200,1193,1,3,0,57844,34355,26,27,16,44,45,301,72,66,88,3411,3007.1,3040,106.1,102.4,3009
117,86,98.0,103.0,98.0,95.0,100,106,1.03,4.23,108.5,3084,0,-2,0,1199,1204,1197,0,1,1,57844,34356,24,25,18,46,46,298,79,72,95,3365,3013.4,3040,108.0,103.6,4106
118,86,98.0,103.0,98.0,95.0,100,106,0.87,4.08,109.3,3084,0,-2,0,1199,1204,1197,0,1,1,56873,32930,23,25,17,46,46,298,78,72,96,3370,3013.5,3042,107.3,104.2,4106
119,98,95.0,105.0,98.0,88.0,100,105,0.82,4.68,108.1,3085,1,0,0,1198,1204,1193,1,3,0,57844,34356,26,27,17,44,45,301,72,66,88,3411,3007.4,3040,106.9,102.4,3009
120,86,98.0,103.0,98.0,95.0,100,106,0.83,4.03,108.1,3084,0,-2,0,1199,1204,1197,0,1,0,56481,32534,23,24,18,46,46,295,79,72,96,3372,3012.4,3040,105.9,104.2,4106
