,210X1,210X2,210X3,210X4,210X5,210X6,210X8,210X10,210X12,210X20,210X23,210X33,210X36,210X39,210X65,210X86,210X87,210X89,210X90,210X91,210X152,210X154,210X155,210X158,210X159,210X160,210X161,210X164,210X165,210X171,210X174,210X175,210X181,210X186,210X187,210X188,210X189,210X191,210X192,210X193,210X195,210X206,210X207,210X210,210X219,210X229,210X230,TOOL
247,101.45,0.343,0.4,1.05,71.9,3.662,-0.47,24.1,0.325,14.3,14.0,0.079,435,59.4,0.007,354.755,71.43,0.19,0.25,0.15,-3.94,0.567,0.594,0.09,0.066,0.014,0.01,0.563,0.593,0.695,0.571,0.595,0.055,54037.2,3631.49,16552.1,60.33,0.25,1.7,0.37,4.53,1948850666,2774277348,1.171,36.6,0.1,0.3,J
248,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,24.9,0.0,14.1,14.3,0.074,450,0.0,0.005,757.755,108.035,0.28,0.21,0.16,-62.44,0.783,0.711,0.287,0.291,0.058,0.109,0.761,0.712,1.36,0.786,0.72,0.23,100333.9,6008.6,135.5,1.47,0.09,3.7,0.04,1.54,1394641074,1394590098,0.0,43.0,0.0,0.0,K
249,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,23.5,0.0,14.1,14.2,0.074,450,0.0,0.005,769.495,111.92,0.29,0.2,0.16,-49.74,0.857,0.837,0.251,0.285,0.058,0.108,0.776,0.64,1.565,0.78,0.736,0.195,101184.7,6984.18,135.3,1.36,0.11,3.7,0.04,1.66,1394891705,1394840814,0.0,49.6,0.0,0.0,K
250,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,24.6,0.0,14.1,14.1,0.074,450,0.0,0.005,731.3,119.965,0.29,0.21,0.16,-64.09,0.754,0.829,0.273,0.297,0.063,0.107,0.723,0.733,1.39,0.778,0.722,0.225,101835.4,7225.96,135.3,2.0,0.09,3.7,0.03,1.35,1395145775,1395094790,0.0,43.4,0.0,0.0,K
251,101.65,0.517,0.26,1.365,66.97,4.649,-0.47,25.9,0.578,14.2,14.0,0.08,445,51.99,0.005,776.715,168.875,0.22,0.34,0.2,-1.99,0.723,0.531,0.193,0.314,0.029,0.105,0.728,0.838,1.665,0.718,0.589,0.02,74258.9,11613.31,5649.6,10.02,0.05,1.1,0.02,2.33,786307299,786308590,1.224,47.2,0.3,2.1,N
252,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,25.9,0.0,14.1,14.1,0.073,450,0.0,0.005,827.18,117.355,0.29,0.2,0.16,-38.795,0.81,0.711,0.289,0.29,0.065,0.108,0.746,0.831,1.705,0.775,0.731,0.205,101997.1,6332.3,140.6,2.12,0.07,3.7,0.04,1.59,1397830167,1397779261,0.0,43.0,0.0,0.0,K
253,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,25.0,0.0,14.2,14.1,0.073,450,0.0,0.005,826.5,114.4,0.29,0.2,0.16,-38.17,0.829,0.581,0.282,0.287,0.055,0.109,0.792,0.764,1.57,0.782,0.725,0.22,102125.4,7437.13,137.6,1.96,0.06,3.7,0.04,1.56,1398084274,1398033314,0.0,41.8,0.0,0.0,K
254,102.0,0.821,0.21,3.486,63.11,3.495,1.28,27.7,2.343,14.3,14.2,0.068,430,66.63,0.007,919.885,185.77,0.25,0.17,0.14,-40.635,0.713,0.643,0.157,0.324,0.026,0.07,0.705,0.689,1.605,0.718,0.689,0.165,97751.2,7375.03,4280.6,289.44,0.05,0.9,0.03,2.37,1087299039,1087305810,2.122,38.5,0.6,4.3,M
255,101.65,0.53,0.26,1.445,67.05,4.637,-0.35,25.9,0.585,14.2,14.1,0.079,445,52.03,0.005,784.27,161.47,0.22,0.35,0.2,-5.915,0.742,0.536,0.292,0.311,0.035,0.092,0.73,0.541,1.49,0.72,0.583,0.015,71608.2,12087.44,5766.4,7.31,0.06,1.1,0.02,2.66,786528046,786529425,1.254,43.6,0.3,2.0,N
256,99.91,0.538,0.24,1.115,55.87,3.789,0.36,27.3,0.51,14.6,14.7,0.075,420,50.83,0.004,708.985,141.215,0.33,0.26,0.2,-37.69,0.859,0.613,0.339,0.235,0.095,0.055,0.754,0.673,1.41,0.768,0.699,0.0,81845.5,8064.39,22217.1,742.64,0.04,2.2,0.02,5.25,2326867669,2337298812,1.238,35.6,0.6,1.3,L
257,102.1,0.833,0.21,3.487,63.26,3.549,1.02,27.3,2.321,14.1,14.1,0.068,430,66.75,0.006,793.13,179.285,0.25,0.17,0.14,-37.12,0.885,0.631,0.149,0.313,0.024,0.06,0.704,0.631,1.605,0.718,0.679,0.18,100078.9,9079.49,4449.7,358.56,0.06,0.9,0.03,2.32,1087560965,1087567695,2.144,48.3,0.6,4.2,M
258,100.7,0.533,0.13,1.028,57.84,2.98,1.34,24.3,0.562,13.5,13.8,0.062,435,49.97,0.006,835.52,179.49,0.21,0.16,0.13,-32.065,0.668,0.596,0.253,0.245,0.065,0.051,0.711,0.776,1.775,0.685,0.657,0.26,77793.4,8799.21,18045.3,1772.46,0.05,0.8,0.02,2.39,2832998107,4474071075,1.208,38.0,0.3,0.3,O
259,85.42,0.478,0.12,1.914,48.44,5.12,1.31,24.4,0.545,13.1,13.2,0.063,425,28.98,0.004,850.51,184.48,0.28,0.18,0.16,-64.935,0.607,0.577,0.24,0.246,0.077,0.052,0.675,0.675,1.86,0.643,0.635,0.295,82473.4,9159.5,13571.8,1657.49,0.04,0.6,0.0,1.74,2667083702,4308156728,1.571,43.9,0.0,0.0,O
260,102.55,0.466,0.25,1.677,61.7,3.243,-0.76,25.8,0.559,14.2,14.2,0.08,440,60.48,0.005,773.255,152.355,0.22,0.26,0.17,-17.24,0.734,0.567,0.213,0.326,0.035,0.092,0.746,0.698,1.505,0.72,0.589,0.015,56568.0,12924.74,2446.4,10.63,0.05,0.9,0.01,1.51,951778772,951780121,1.349,46.2,0.1,0.2,N
261,98.5,0.553,0.25,1.208,56.73,3.188,0.5,26.6,0.509,14.8,14.4,0.076,425,45.73,0.004,619.43,127.705,0.38,0.24,0.2,-41.48,0.825,0.67,0.337,0.23,0.087,0.048,0.851,0.669,1.27,0.788,0.696,0.005,87135.5,8560.86,19961.9,651.42,0.05,2.1,0.02,4.73,2126833345,2137264482,1.319,42.6,0.7,1.3,L
262,102.1,0.478,0.27,1.639,67.45,4.614,-0.9,26.5,0.535,14.4,14.1,0.08,450,52.69,0.005,777.305,2528.775,0.24,0.31,0.19,4.69,0.698,0.705,0.274,0.314,0.038,0.1,0.733,0.531,1.645,0.72,0.591,0.01,86784.8,10595.54,4467.2,12.93,0.06,1.1,0.02,2.72,562687617,562689002,1.351,49.6,0.3,2.2,N
263,100.65,0.531,0.13,1.047,57.79,2.992,1.22,23.8,0.571,13.3,13.8,0.063,435,49.95,0.006,746.97,189.42,0.21,0.16,0.13,-21.745,0.631,0.569,0.262,0.268,0.068,0.054,0.691,0.589,1.535,0.686,0.65,0.3,83441.6,7907.76,18626.6,1580.56,0.06,0.7,0.0,2.55,2833237407,4474310387,1.209,36.6,0.3,0.3,O
264,101.15,0.866,0.21,3.229,61.84,3.138,1.77,25.7,2.693,14.4,14.0,0.068,430,65.94,0.005,832.05,214.895,0.23,0.21,0.14,-15.94,0.741,0.697,0.152,0.308,0.028,0.093,0.708,0.872,1.81,0.724,0.756,0.175,77905.2,8912.53,6397.4,339.57,0.06,0.9,0.04,2.09,1410660976,1410667692,1.987,48.6,0.1,0.3,M
265,100.9,0.572,0.23,1.535,55.19,3.902,1.68,27.5,0.485,14.5,14.6,0.074,425,56.72,0.004,664.43,144.65,0.36,0.26,0.21,-64.64,0.835,0.677,0.327,0.278,0.072,0.057,0.809,0.752,1.46,0.812,0.708,0.0,77456.4,9318.33,24703.3,430.2,0.04,2.0,0.01,5.02,2616794985,2627226114,1.347,38.8,0.3,0.8,L
266,101.1,0.891,0.21,3.551,62.98,3.474,1.83,28.5,2.786,14.1,13.8,0.069,430,65.63,0.006,894.025,205.905,0.23,0.22,0.15,-11.115,0.686,0.724,0.179,0.285,0.033,0.093,0.72,0.788,1.64,0.716,0.753,0.235,67126.0,9804.14,3356.4,320.72,0.07,0.7,0.01,1.38,1413252795,1413259569,2.122,44.4,0.1,0.2,M
267,100.75,0.586,0.23,1.542,55.64,3.844,1.68,28.8,0.486,14.5,14.5,0.074,425,56.14,0.004,549.755,135.835,0.36,0.26,0.21,-22.195,0.804,0.663,0.323,0.232,0.067,0.053,0.733,0.698,1.135,0.815,0.702,0.005,63851.2,9834.19,17602.6,864.22,0.04,1.8,0.01,2.85,2619347294,2629778383,1.335,38.0,0.3,0.8,L
268,101.05,0.871,0.21,3.321,62.19,3.191,1.77,26.3,2.732,14.1,14.2,0.068,430,65.72,0.005,806.86,207.565,0.23,0.21,0.14,-11.095,0.744,0.713,0.169,0.266,0.031,0.091,0.716,0.711,1.72,0.724,0.761,0.18,73418.5,9497.0,4661.5,391.09,0.07,0.8,0.02,1.77,1414323741,1414330484,2.006,41.7,0.1,0.2,M
269,100.75,0.561,0.23,1.421,55.5,3.853,1.51,27.1,0.491,14.4,14.6,0.075,425,55.56,0.005,688.375,151.18,0.36,0.28,0.22,-50.725,0.758,0.674,0.321,0.24,0.073,0.053,0.849,0.722,1.47,0.8,0.702,0.0,72971.2,9456.13,22346.2,554.88,0.04,2.0,0.01,3.53,2620423142,2630854299,1.326,49.3,0.4,0.9,L
270,102.3,0.426,0.26,1.204,67.02,4.595,-0.73,25.5,0.492,14.1,14.3,0.08,450,52.59,0.004,28687.345,168.37,0.2,0.27,0.16,8.5,0.701,0.536,0.278,0.327,0.036,0.133,0.739,0.539,38.45,0.722,0.637,0.015,76132.6,10551.67,6578.9,9.89,0.06,1.1,0.02,2.52,647209318,647210652,1.182,38.3,0.3,2.5,N
271,101.45,0.348,0.4,1.067,71.93,3.652,-0.38,24.2,0.333,14.1,13.9,0.08,435,59.22,0.007,302.28,73.455,0.19,0.27,0.16,-2.69,0.571,0.599,0.066,0.183,0.011,0.02,0.571,0.595,0.665,0.569,0.595,0.07,38853.3,3686.57,15928.7,63.23,0.45,1.6,0.23,3.7,1936693481,2762120123,1.182,40.4,0.1,0.3,J
272,101.5,0.349,0.4,1.136,71.89,3.665,-0.47,24.4,0.325,13.9,14.1,0.08,435,59.33,0.005,368.425,74.855,0.19,0.24,0.14,-2.915,0.579,0.613,0.156,0.095,0.027,0.014,0.584,0.607,0.65,0.585,0.606,0.065,60595.7,3234.21,22227.4,62.11,0.34,1.8,0.31,4.64,1942547484,2767974154,1.189,45.2,0.2,0.3,J
273,102.25,0.386,0.27,0.819,67.47,4.533,-0.58,25.4,0.48,14.5,14.2,0.08,450,51.47,0.004,684.525,158.86,0.24,0.3,0.2,-17.465,0.695,0.534,0.255,0.309,0.043,0.099,0.754,0.536,1.455,0.706,0.583,0.015,79085.1,9859.65,2965.3,12.75,0.06,0.7,0.01,1.63,255797107,255798474,1.148,46.7,0.3,2.7,N
274,101.45,0.88,0.22,3.825,62.18,3.903,1.11,25.2,2.665,14.2,13.9,0.069,430,64.28,0.006,751.43,176.99,0.22,0.19,0.14,-30.275,0.699,0.667,0.138,0.322,0.022,0.047,0.704,0.66,1.585,0.711,0.666,0.21,94004.3,8970.08,3660.7,297.18,0.05,0.8,0.02,2.15,631350244,631357358,2.332,42.7,0.6,5.4,M
275,101.55,0.926,0.21,3.719,63.67,3.61,1.94,25.6,2.677,14.1,14.2,0.067,430,67.05,0.007,864.36,194.895,0.22,0.2,0.14,-27.02,0.766,0.76,0.144,0.304,0.03,0.09,0.71,0.687,1.585,0.724,0.744,0.215,67938.7,9634.27,3252.0,145.45,0.05,0.8,0.04,1.7,1391449407,1391456168,2.228,40.0,0.1,0.2,M
276,101.15,0.863,0.22,3.375,62.36,3.249,1.86,26.0,2.672,14.0,14.3,0.068,430,65.93,0.006,966.96,182.88,0.22,0.2,0.13,-7.3,0.72,0.734,0.146,0.287,0.029,0.089,0.721,0.679,1.84,0.72,0.742,0.19,87824.7,8702.05,3797.8,298.8,0.05,0.8,0.02,1.56,1391691731,1391698483,2.021,47.3,0.1,0.2,M
277,101.65,0.94,0.21,3.71,63.48,3.557,1.91,26.1,2.676,14.1,14.2,0.068,430,67.16,0.006,927.48,200.185,0.23,0.21,0.14,-20.76,0.714,0.785,0.16,0.286,0.031,0.088,0.738,0.867,1.67,0.719,0.737,0.195,77157.9,8627.03,3844.3,276.28,0.05,0.8,0.02,1.51,1391905358,1391912179,2.207,46.2,0.1,0.2,M
278,101.1,0.334,0.4,0.569,71.32,3.695,-0.5,24.3,0.373,13.8,14.1,0.079,435,50.21,0.006,322.23,76.73,0.17,0.28,0.16,-3.665,0.565,0.575,0.043,0.032,0.008,0.007,0.56,0.584,0.6,0.567,0.587,0.04,15139.3,4327.81,647.0,35.75,0.04,0.9,0.03,1.16,1973191430,2798618156,1.152,41.2,0.2,0.3,J
279,101.35,0.32,0.41,0.581,71.43,3.639,-0.47,24.1,0.391,13.9,14.2,0.078,440,50.73,0.005,406.25,81.88,0.17,0.24,0.15,-2.465,0.599,0.644,0.197,0.315,0.039,0.052,0.611,0.629,0.78,0.623,0.641,0.065,60873.1,3854.96,14796.9,60.14,0.12,1.8,0.35,4.04,1979049616,2804476314,1.159,43.6,0.1,0.3,J
280,102.45,0.405,0.26,1.319,61.27,3.201,-0.73,27.5,0.517,14.3,14.1,0.08,450,55.58,0.004,623.35,147.69,0.21,0.28,0.17,-5.435,0.751,0.541,0.291,0.313,0.035,0.066,0.69,0.693,1.29,0.718,0.557,0.02,75546.9,10264.74,6155.5,8.59,0.05,1.1,0.01,2.18,907674396,907675750,1.16,48.5,0.1,0.2,N
281,0.0,0.0,0.0,0.0,0.0,0.0,-1.28,25.6,0.0,14.1,14.3,0.074,445,0.0,0.007,661.78,105.215,0.25,0.19,0.14,-59.575,0.752,0.837,0.306,0.325,0.086,0.103,0.764,0.602,1.24,0.71,0.658,0.21,62564.3,9441.01,61.7,2.92,0.05,3.4,0.0,0.58,1437066091,1437015114,0.0,39.4,0.0,0.0,K
282,101.0,0.513,0.13,1.087,57.87,3.0,1.28,24.3,0.548,13.5,13.9,0.063,435,49.78,0.006,652.3,194.95,0.19,0.15,0.12,-51.855,0.659,0.703,0.273,0.186,0.068,0.051,0.699,0.677,1.29,0.674,0.649,0.265,89298.4,10326.41,25653.5,1261.46,0.04,0.8,0.0,2.49,2789125993,4430198927,1.208,36.5,0.3,0.3,O
283,0.0,0.0,0.0,0.0,0.0,0.0,-1.51,25.8,0.0,14.1,14.2,0.072,445,0.0,0.007,645.055,101.06,0.25,0.19,0.15,-88.195,0.705,0.709,0.302,0.326,0.081,0.11,0.767,0.571,1.08,0.699,0.671,0.16,80937.3,8009.68,63.1,1.63,0.04,3.4,0.01,0.75,1437316592,1437265641,0.0,37.8,0.0,0.0,K
284,101.05,0.493,0.13,1.058,57.91,2.957,1.66,24.3,0.54,13.7,13.4,0.061,435,49.83,0.006,753.49,181.855,0.2,0.15,0.13,-47.04,0.691,0.623,0.257,0.254,0.064,0.052,0.723,0.628,1.52,0.679,0.645,0.255,75376.4,8461.95,21836.8,1507.78,0.04,0.8,0.02,2.08,2790325294,4431398240,1.205,43.2,0.3,0.2,O
285,0.0,0.0,0.0,0.0,0.0,0.0,-1.48,24.8,0.0,14.0,14.1,0.072,445,0.0,0.006,731.495,100.995,0.25,0.19,0.15,-77.845,0.721,0.698,0.316,0.318,0.088,0.107,0.696,0.582,1.23,0.688,0.667,0.21,84694.6,6977.04,68.1,1.65,0.06,3.5,0.01,0.85,1437570511,1437519547,0.0,48.6,0.0,0.0,K
286,102.5,0.409,0.26,1.386,61.47,3.28,-1.25,27.3,0.514,14.1,14.2,0.08,450,56.63,0.005,704.63,163.105,0.21,0.27,0.17,1.535,0.724,0.532,0.288,0.316,0.038,0.095,0.708,0.575,1.335,0.72,0.581,0.015,69637.1,10646.81,4972.2,5.43,0.05,1.0,0.01,1.93,909103986,909105338,1.184,42.9,0.1,0.2,N
287,0.0,0.0,0.0,0.0,0.0,0.0,-1.45,24.9,0.0,14.3,14.3,0.074,445,0.0,0.007,593.515,98.74,0.25,0.19,0.14,-104.755,0.613,0.698,0.32,0.319,0.088,0.112,0.681,0.607,1.225,0.696,0.678,0.21,96804.0,7469.86,113.5,1.1,0.11,3.6,0.03,1.32,1439435555,1439384583,0.0,37.6,0.0,0.0,K
288,102.5,0.419,0.26,1.43,61.43,3.247,-0.67,26.7,0.521,14.2,14.1,0.08,450,56.38,0.004,784.59,166.455,0.21,0.28,0.17,-4.21,0.704,0.556,0.197,0.314,0.03,0.07,0.738,0.55,1.615,0.718,0.565,0.02,78627.8,10328.74,5296.1,9.62,0.06,1.1,0.02,2.27,910684400,910685424,1.208,45.0,0.1,0.3,N
289,0.0,0.0,0.0,0.0,0.0,0.0,-1.77,24.6,0.0,14.2,14.3,0.073,445,0.0,0.006,585.16,102.885,0.25,0.19,0.15,-101.73,0.607,0.613,0.312,0.32,0.085,0.11,0.647,0.576,1.27,0.706,0.67,0.17,97930.1,7654.28,114.5,1.05,0.1,3.6,0.03,1.41,1439655462,1439604497,0.0,37.8,0.0,0.0,K
290,101.0,0.498,0.13,1.031,57.81,3.008,1.54,22.4,0.542,13.9,13.1,0.062,435,49.72,0.007,844.79,189.705,0.2,0.15,0.13,-39.285,0.694,0.629,0.263,0.25,0.059,0.051,0.685,0.687,1.68,0.679,0.649,0.245,89344.5,9553.27,23671.4,1337.21,0.05,0.8,0.01,2.74,2792123949,4433196900,1.205,37.1,0.3,0.3,O
291,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,26.0,0.0,14.2,14.2,0.073,445,0.0,0.005,743.115,110.37,0.25,0.19,0.14,-88.455,0.595,0.829,0.303,0.329,0.081,0.107,0.726,0.607,1.2,0.714,0.66,0.19,98453.2,8236.04,117.7,1.2,0.13,3.6,0.03,1.45,1439875354,1439824371,0.0,45.8,0.0,0.0,K
292,0.0,0.0,0.0,0.0,0.0,0.0,-1.6,24.1,0.0,14.3,14.1,0.073,445,0.0,0.006,619.1,107.57,0.26,0.19,0.15,-96.715,0.797,0.837,0.319,0.317,0.083,0.099,0.658,0.71,1.375,0.705,0.657,0.22,99140.7,8176.15,120.9,1.34,0.06,3.7,0.03,1.46,1442437254,1442386296,0.0,44.0,0.0,0.0,K
293,102.4,0.441,0.27,1.369,67.41,4.595,-0.79,25.9,0.49,14.2,14.4,0.08,450,54.56,0.004,878.75,174.61,0.22,0.35,0.21,2.77,0.714,0.685,0.283,0.315,0.041,0.113,0.707,0.524,1.835,0.714,0.605,0.02,36767.4,14125.44,231.0,10.36,0.05,0.6,0.0,0.9,861195207,861196570,1.218,48.7,0.3,2.2,N
294,0.0,0.0,0.0,0.0,0.0,0.0,-1.37,25.0,0.0,14.2,14.2,0.073,445,0.0,0.005,647.585,103.74,0.26,0.19,0.15,-109.065,0.745,0.579,0.309,0.323,0.083,0.108,0.609,0.692,1.515,0.704,0.659,0.195,97672.3,8268.5,122.7,1.54,0.06,3.7,0.03,1.56,1442657394,1442606415,0.0,36.2,0.0,0.0,K
295,0.0,0.0,0.0,0.0,0.0,0.0,-1.54,25.1,0.0,14.2,14.3,0.073,445,0.0,0.006,633.715,95.725,0.26,0.19,0.15,-93.1,0.734,0.583,0.314,0.316,0.081,0.1,0.671,0.617,1.29,0.7,0.652,0.22,101015.9,6764.72,120.4,1.65,0.08,3.7,0.04,1.63,1442908015,1442857059,0.0,47.2,0.0,0.0,K
296,102.15,0.463,0.27,1.292,67.17,4.592,-0.99,26.2,0.542,14.3,14.2,0.08,445,52.22,0.005,717.69,161.365,0.2,0.28,0.17,-12.95,0.622,0.55,0.26,0.317,0.04,0.104,0.719,0.531,1.61,0.714,0.593,0.015,51794.9,12772.98,3787.5,6.43,0.05,0.9,0.01,1.84,738950096,738951440,1.195,41.1,0.3,2.1,N
297,102.1,0.486,0.26,1.405,67.09,4.624,-1.11,26.7,0.556,14.4,14.3,0.08,445,52.38,0.004,776.91,144.93,0.2,0.28,0.17,1.865,0.697,0.684,0.211,0.324,0.032,0.098,0.722,0.569,1.585,0.72,0.588,0.015,81940.7,9944.85,2866.8,16.77,0.05,1.0,0.01,2.38,745270368,745271704,1.244,37.5,0.3,2.2,N
298,102.7,0.896,0.21,3.604,62.5,3.618,1.97,25.7,2.383,14.1,14.2,0.068,430,68.32,0.006,873.67,164.61,0.2,0.18,0.12,-38.68,0.72,0.676,0.153,0.294,0.028,0.07,0.722,0.827,1.595,0.722,0.706,0.215,84155.6,10017.26,4330.5,270.67,0.06,0.8,0.03,1.89,1363063484,1363070202,2.18,47.0,0.1,0.2,M
299,99.68,0.496,0.24,0.964,56.41,3.531,1.57,28.5,0.479,14.7,14.6,0.077,420,50.47,0.004,634.475,128.785,0.45,0.26,0.24,-17.315,0.789,0.681,0.333,0.218,0.085,0.043,0.765,0.76,1.29,0.78,0.692,0.005,77950.1,9380.34,25592.5,561.34,0.03,2.1,0.01,4.3,2576929423,2587360528,1.275,44.4,0.3,0.8,L
300,102.8,0.912,0.21,3.717,62.78,3.684,1.83,26.6,2.361,14.0,14.0,0.068,430,68.59,0.006,751.695,167.57,0.2,0.18,0.12,-42.5,0.721,0.876,0.143,0.309,0.025,0.075,0.729,0.665,1.51,0.719,0.714,0.18,84624.1,7908.67,4473.4,258.16,0.07,0.8,0.03,1.89,1363279908,1363286635,2.229,38.3,0.1,0.2,M
301,101.75,0.819,0.22,3.417,63.44,3.569,1.8,27.5,2.554,14.4,14.1,0.069,430,66.77,0.007,846.95,171.195,0.27,0.19,0.15,0.0,0.736,0.847,0.183,0.318,0.03,0.086,0.694,0.714,1.63,0.713,0.694,0.185,64827.3,11257.7,1698.6,188.23,0.07,0.6,0.01,1.11,1022345683,1022352467,2.024,36.0,0.5,4.3,M
302,100.15,0.486,0.24,1.033,57.13,3.527,1.42,27.8,0.427,14.5,14.6,0.075,420,53.38,0.005,732.075,146.875,0.33,0.27,0.2,-47.12,0.868,0.681,0.323,0.205,0.085,0.05,0.706,0.666,1.335,0.795,0.698,0.0,42932.3,11819.11,10796.3,1374.57,0.04,1.7,0.02,2.31,2223454456,2233885589,1.24,44.6,0.7,1.4,L
303,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,M
304,101.9,0.811,0.21,3.452,63.58,3.627,1.88,26.6,2.532,14.4,13.9,0.069,430,67.13,0.006,719.0,177.445,0.27,0.19,0.15,0.0,0.68,0.802,0.171,0.322,0.028,0.087,0.73,0.618,1.59,0.708,0.692,0.22,82925.8,11365.84,2289.2,296.34,0.06,0.6,0.01,1.18,1022592282,1022599043,2.074,48.4,0.6,4.3,M
305,100.15,0.481,0.24,0.991,57.05,3.55,1.42,26.4,0.409,14.8,14.6,0.076,420,53.17,0.005,696.87,157.935,0.33,0.27,0.2,-33.555,0.735,0.671,0.312,0.227,0.09,0.052,0.823,0.673,1.51,0.776,0.696,0.01,68681.4,8377.2,11586.4,1037.73,0.05,1.8,0.02,2.92,2223699500,2234130617,1.24,38.2,0.7,1.4,L
306,101.55,0.757,0.22,3.232,62.41,3.239,1.8,27.9,2.511,14.2,14.1,0.069,430,66.32,0.005,770.485,172.49,0.27,0.2,0.15,-57.135,0.725,0.669,0.145,0.323,0.026,0.087,0.699,0.673,1.38,0.707,0.702,0.195,87969.7,9128.51,2601.5,363.52,0.04,0.6,0.01,1.64,1022835939,1022842734,1.956,36.8,0.6,4.3,M
307,101.6,0.532,0.26,1.353,66.98,4.668,-0.29,26.6,0.581,14.3,14.4,0.08,445,51.96,0.004,886.535,183.88,0.22,0.35,0.2,-6.175,0.714,0.726,0.265,0.319,0.047,0.106,0.74,0.555,1.75,0.713,0.593,0.01,72961.9,13033.27,6044.5,7.44,0.05,1.1,0.02,2.65,787441796,787443161,1.215,46.2,0.3,2.3,N
308,100.15,0.473,0.24,0.954,56.98,3.599,1.83,28.9,0.405,14.9,14.7,0.075,420,52.99,0.005,682.735,159.875,0.33,0.27,0.2,-29.36,0.721,0.647,0.332,0.223,0.089,0.048,0.845,0.669,1.285,0.778,0.697,0.01,75180.3,7807.5,12394.5,997.76,0.04,1.8,0.01,3.41,2223947888,2234379014,1.236,44.0,0.6,1.4,L
309,101.85,0.796,0.22,3.266,62.54,3.296,0.82,26.2,2.325,14.0,14.0,0.068,430,66.0,0.007,739.895,181.43,0.24,0.17,0.14,-55.85,0.686,0.739,0.173,0.308,0.027,0.072,0.718,0.774,1.64,0.72,0.694,0.21,98942.6,9377.76,4526.4,322.6,0.06,0.9,0.04,2.33,1089142376,1089149130,2.021,39.9,0.6,4.4,M
310,101.45,0.349,0.4,1.129,71.94,3.657,-0.5,24.9,0.331,14.2,14.0,0.08,435,59.39,0.006,366.64,64.83,0.19,0.26,0.15,-2.215,0.578,0.613,0.171,0.094,0.021,0.017,0.569,0.601,0.72,0.578,0.603,0.055,60828.9,3549.7,21001.8,72.15,0.29,1.9,0.36,4.16,1943131358,2768557996,1.18,46.2,0.1,0.4,J
311,101.75,0.918,0.21,3.688,63.35,3.571,1.65,27.4,2.651,14.5,14.2,0.068,430,67.09,0.006,762.415,191.575,0.22,0.19,0.13,-30.705,0.717,0.694,0.164,0.298,0.025,0.09,0.722,0.867,1.495,0.72,0.731,0.195,73049.1,8775.57,2620.5,150.85,0.05,0.8,0.03,1.59,1374185591,1374192290,2.152,48.0,0.1,0.2,M
312,101.5,0.348,0.4,1.118,71.93,3.665,-0.76,24.2,0.338,14.0,14.1,0.078,435,59.4,0.007,300.59,73.51,0.19,0.25,0.15,-2.755,0.575,0.599,0.117,0.088,0.021,0.014,0.579,0.608,0.61,0.581,0.604,0.07,62524.4,3607.14,20895.8,59.06,0.27,1.9,0.37,5.13,1943382434,2768809143,1.184,43.6,0.1,0.3,J
313,99.43,0.506,0.24,1.021,56.65,3.396,1.34,27.1,0.504,14.7,14.6,0.077,420,50.32,0.004,599.455,125.375,0.46,0.28,0.25,-29.15,0.712,0.719,0.31,0.213,0.072,0.049,0.81,0.643,1.31,0.783,0.698,0.005,58886.6,9379.46,15667.2,1101.18,0.05,2.0,0.03,3.17,2588033593,2598464742,1.289,45.4,0.3,0.9,L
314,101.5,0.343,0.4,1.051,71.88,3.667,-0.44,24.5,0.33,13.8,14.1,0.078,435,59.31,0.008,335.99,72.645,0.18,0.27,0.15,-2.98,0.601,0.603,0.075,0.082,0.018,0.016,0.582,0.621,0.625,0.579,0.605,0.075,60334.8,3669.96,21254.3,74.6,0.31,1.9,0.39,4.82,1943605697,2769032396,1.178,41.6,0.1,0.2,J
315,101.75,0.875,0.21,3.432,62.47,3.322,1.83,26.0,2.55,14.2,13.8,0.067,430,67.23,0.005,734.405,179.675,0.22,0.19,0.13,-20.615,0.747,0.876,0.138,0.3,0.029,0.087,0.718,0.669,1.48,0.72,0.728,0.225,84551.7,9686.11,4975.4,268.44,0.06,0.8,0.03,2.19,1376834701,1376841425,2.115,38.1,0.1,0.2,M
316,101.45,0.34,0.4,1.009,71.88,3.665,-0.55,24.3,0.332,14.1,14.2,0.079,435,59.25,0.006,324.02,70.92,0.19,0.26,0.15,-3.065,0.603,0.595,0.141,0.194,0.024,0.028,0.573,0.589,0.6,0.579,0.605,0.065,62161.4,3357.24,21199.5,81.38,0.26,1.9,0.35,4.78,1943860100,2769286777,1.164,44.8,0.2,0.4,J
