,420X4,420X12,420X13,420X16,420X19,420X20,420X21,420X23,420X31,420X33,420X35,420X37,420X72,420X73,420X74,420X75,420X76,420X79,420X85,420X92,420X93,420X97,420X98,420X114,420X115,420X116,420X117,420X118,420X138,420X150,420X151,420X152,420X154,420X188,420X192,420X194,420X197,420X199,420X200,420X202,420X205,420X211,420X213,420X215,420X216,null_count,TOOL
356,21125.0,14.1,14.1,14.1,90.0,90.0,90.0,90.0,9289.0,21125.0,226.0,226.0,2.4,3.9,5.5,2.4,2.4,5.6,373.1,8.6,10.0,8.9,10.4,0.0,0.0,0.1,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,110.0,37.3,44.5,14.73,14.78,13.38,14.79,1289.0,36.5,5.73,5.75,5.26,0,D
357,19721.0,13.4,13.5,13.5,90.0,89.9,90.1,90.0,11593.0,11593.0,226.0,226.0,2.2,3.6,5.4,2.0,2.1,6.3,375.3,9.1,11.1,9.5,11.4,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,112.0,39.1,46.5,14.4,14.46,13.92,14.53,1260.0,37.6,5.74,5.75,5.5,0,D
358,20048.0,14.5,14.5,14.6,90.0,90.0,90.1,90.0,7573.0,20048.0,227.0,226.0,2.8,4.1,5.7,2.6,2.7,5.8,373.1,9.2,11.1,9.6,11.4,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,108.2,40.0,48.5,14.56,14.61,13.65,14.59,1626.0,38.2,5.73,5.75,5.32,0,D
359,20131.0,14.5,14.5,14.5,90.0,90.0,90.2,90.0,7656.0,20131.0,227.0,226.0,2.1,3.6,5.7,2.0,2.1,5.7,373.1,8.9,10.7,9.4,11.1,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,109.4,39.8,48.4,14.56,14.61,13.61,14.59,1578.0,38.1,5.73,5.73,5.33,0,D
360,13922.0,14.0,14.1,14.1,90.0,89.9,90.0,90.0,5296.0,5296.0,226.0,226.0,2.4,4.3,7.0,2.4,2.7,6.5,370.2,8.8,10.2,9.1,10.6,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.6,49.9,14.74,14.78,13.49,14.74,1700.0,34.4,5.7,5.71,5.17,0,C
361,19806.0,13.6,13.5,13.7,90.0,90.0,90.0,90.0,11678.0,11678.0,226.0,226.0,1.3,3.0,5.1,1.3,1.3,5.9,375.2,9.0,10.8,9.3,11.2,0.0,0.0,0.1,-0.1,0.0,15.9,-0.1,-0.1,-0.1,-0.1,112.3,39.0,45.8,14.4,14.46,13.86,14.53,1211.0,37.9,5.74,5.75,5.49,0,D
362,21761.0,13.9,14.0,14.0,90.0,90.0,90.1,90.0,9925.0,21761.0,226.0,226.0,2.4,3.7,5.6,2.2,2.5,5.5,373.1,8.5,9.7,8.7,10.3,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.1,37.4,44.9,14.58,14.63,13.21,14.63,1328.0,35.8,5.7,5.7,5.17,0,D
363,19811.0,14.4,14.5,14.5,90.0,90.0,90.1,90.0,19811.0,19811.0,227.0,226.0,3.3,4.5,5.7,3.2,3.2,5.9,373.1,9.7,11.5,10.3,12.2,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,-0.1,107.8,39.9,49.0,14.61,14.61,13.55,14.62,1724.0,37.6,5.72,5.73,5.25,0,D
364,19671.0,14.6,14.6,14.6,90.0,90.0,90.1,90.0,19671.0,19671.0,227.0,226.0,2.9,4.2,5.8,2.7,2.9,5.9,373.1,9.1,10.9,9.6,11.7,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,112.2,40.2,48.0,14.61,14.61,13.36,14.62,1333.0,39.7,5.75,5.75,5.31,0,D
365,19677.0,14.5,14.5,14.4,90.0,90.0,90.1,90.0,19677.0,19677.0,227.0,226.0,2.3,4.0,5.5,2.3,2.5,5.6,373.1,9.1,10.8,9.6,11.6,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,-0.1,108.5,39.9,48.4,14.61,14.61,13.7,14.62,1578.0,38.1,5.73,5.74,5.34,0,D
366,13151.0,13.9,13.9,13.6,90.1,90.0,90.1,90.1,1020.0,1020.0,226.0,226.0,2.8,4.3,6.1,2.7,3.3,6.2,373.1,8.1,9.7,8.8,10.5,-0.1,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,111.0,39.8,48.2,14.61,14.61,13.38,14.66,1568.0,34.8,5.72,5.74,5.21,0,D
367,19547.0,14.5,14.5,14.4,90.0,90.0,90.1,90.0,19547.0,19547.0,227.0,226.0,2.3,3.9,5.2,2.3,2.5,5.3,373.1,9.2,11.0,9.8,11.8,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,-0.1,107.8,39.7,47.0,14.61,14.61,14.03,14.62,1387.0,39.0,5.73,5.74,5.43,0,D
368,19613.0,14.6,14.6,14.6,90.0,89.9,90.0,90.0,19613.0,19613.0,227.0,226.0,2.3,3.9,5.6,2.3,2.3,5.8,373.1,9.0,10.7,9.5,11.3,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,112.2,40.0,47.3,14.61,14.61,13.65,14.62,1177.0,39.9,5.73,5.74,5.38,0,D
369,19541.0,14.5,14.6,14.6,90.0,89.9,90.0,90.0,19541.0,19541.0,227.0,226.0,2.0,3.8,5.7,2.0,2.1,5.8,373.1,8.9,10.9,9.4,11.4,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,112.2,40.0,46.9,14.59,14.61,13.61,14.62,1177.0,40.1,5.73,5.73,5.36,0,C
370,19269.0,13.5,13.5,13.5,90.0,90.0,90.1,90.0,11141.0,11141.0,226.0,226.0,1.8,3.2,5.1,1.7,1.8,5.9,375.3,9.1,10.9,9.4,11.5,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,112.3,39.0,47.4,14.46,14.51,13.42,14.58,1558.0,36.7,5.74,5.75,5.35,0,D
371,19275.0,13.5,13.6,13.6,90.0,89.9,90.0,90.0,11147.0,11147.0,226.0,226.0,2.0,3.4,5.2,1.9,1.8,5.9,375.2,9.1,11.0,9.4,11.3,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,115.2,39.1,46.8,14.46,14.51,13.33,14.58,1377.0,36.2,5.74,5.75,5.34,0,D
372,21470.0,14.1,14.0,13.7,90.0,90.0,90.1,90.0,9634.0,21470.0,226.0,226.0,3.1,4.5,6.1,3.0,3.2,6.0,373.2,8.7,10.3,9.0,10.9,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.8,37.6,44.6,14.78,14.78,13.78,14.79,1280.0,36.6,5.65,5.66,5.26,0,D
373,19640.0,14.6,14.6,14.4,90.0,89.9,90.1,90.0,19640.0,19640.0,227.0,226.0,2.7,4.3,5.9,2.7,2.7,5.9,373.1,9.2,11.0,9.7,11.7,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,-0.1,112.2,40.3,47.7,14.61,14.61,13.66,14.62,1284.0,39.8,5.73,5.74,5.36,0,D
374,19646.0,14.5,14.5,14.4,90.0,90.0,90.2,90.0,19646.0,19646.0,227.0,226.0,2.4,3.9,5.2,2.4,2.4,5.3,373.1,9.1,11.0,9.6,11.7,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,108.5,39.9,47.8,14.61,14.61,14.01,14.62,1480.0,38.4,5.74,5.75,5.42,0,D
375,19737.0,14.5,14.6,14.5,90.0,90.0,90.0,90.0,19737.0,19737.0,227.0,226.0,3.1,4.4,5.6,3.1,3.1,5.8,373.1,9.2,11.1,9.8,11.8,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,112.2,40.4,47.5,14.56,14.61,13.49,14.62,1236.0,39.6,5.73,5.73,5.32,0,D
376,19427.0,13.4,13.5,13.5,90.0,90.0,90.1,90.0,11299.0,11299.0,226.0,226.0,2.2,3.4,5.2,2.1,2.2,6.0,375.2,8.9,10.8,9.3,11.3,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,112.3,39.0,46.1,14.46,14.47,13.93,14.58,1270.0,37.6,5.74,5.74,5.49,0,D
377,19823.0,13.5,13.6,13.4,90.0,90.0,90.1,90.0,11695.0,11695.0,226.0,226.0,1.8,3.1,4.9,1.7,1.7,5.9,375.3,9.2,10.9,9.5,11.5,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.1,38.8,45.5,14.4,14.47,13.96,14.53,1211.0,38.2,5.74,5.75,5.53,0,D
378,21778.0,14.0,14.0,14.0,90.0,90.0,90.1,90.0,9942.0,21778.0,226.0,226.0,2.7,3.8,5.5,2.7,3.0,5.4,373.1,8.6,10.0,8.9,10.7,0.0,0.0,0.1,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,110.0,37.3,44.3,14.58,14.58,13.43,14.63,1328.0,36.4,5.69,5.7,5.26,0,D
379,14221.0,14.0,14.0,13.9,90.0,90.0,90.1,90.0,5595.0,5595.0,226.0,226.0,2.9,4.4,6.9,2.8,2.8,6.0,370.2,9.0,10.4,9.4,10.8,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.6,48.6,14.69,14.69,13.79,14.67,1651.0,35.8,5.7,5.71,5.32,0,D
380,20149.0,14.5,14.5,14.4,90.0,89.9,90.0,90.0,7674.0,20149.0,227.0,226.0,2.2,3.8,5.3,2.0,2.2,5.4,373.1,9.0,10.5,9.5,11.4,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,107.8,39.7,47.7,14.56,14.61,13.61,14.59,1485.0,37.6,5.73,5.73,5.32,0,D
381,13831.0,14.0,14.0,13.9,90.0,90.0,90.2,90.0,5205.0,5205.0,226.0,226.0,2.5,4.2,7.0,2.5,2.8,6.9,370.2,8.7,10.0,9.0,10.3,0.1,0.1,0.2,0.0,0.1,15.9,0.1,0.0,0.1,0.1,113.2,40.4,49.2,14.74,14.78,13.73,14.74,1661.0,35.0,5.7,5.71,5.27,0,D
382,19832.0,13.6,13.5,13.5,90.0,89.9,90.1,90.0,11704.0,11704.0,226.0,226.0,2.0,3.1,4.6,1.8,1.9,5.4,375.2,9.2,11.2,9.5,11.6,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.7,38.7,47.0,14.46,14.46,13.46,14.53,1455.0,36.8,5.74,5.75,5.38,0,B
383,19360.0,14.4,14.5,14.5,89.9,89.9,90.0,89.9,19360.0,19360.0,226.0,226.0,2.3,3.9,5.6,2.3,2.3,5.7,373.1,9.0,10.8,9.5,11.4,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,109.4,39.8,48.6,14.61,14.61,13.47,14.62,1690.0,37.7,5.73,5.73,5.23,0,C
384,19703.0,13.5,13.5,13.5,90.0,90.0,90.0,90.0,11575.0,11575.0,226.0,226.0,2.4,3.5,5.6,2.1,2.1,6.3,375.3,9.3,11.1,9.6,11.5,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.7,39.0,45.6,14.4,14.47,13.99,14.53,1216.0,38.1,5.74,5.75,5.52,0,D
385,19894.0,14.5,14.5,14.3,90.0,90.0,90.0,90.0,19894.0,19894.0,227.0,226.0,2.7,4.0,5.6,2.6,2.5,5.7,373.1,9.3,11.0,9.8,11.7,-0.1,-0.1,-0.1,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,108.2,39.8,47.5,14.56,14.56,13.76,14.59,1431.0,37.9,5.75,5.75,5.39,0,D
386,19334.0,13.6,13.5,13.5,89.9,90.0,90.1,89.9,11206.0,11206.0,226.0,226.0,2.1,3.3,5.3,1.9,2.2,6.3,375.3,9.0,11.0,9.4,11.3,0.0,0.0,0.1,0.0,0.1,15.9,-0.1,-0.1,-0.1,-0.1,112.3,39.0,46.4,14.46,14.46,13.88,14.58,1314.0,37.5,5.74,5.75,5.49,0,D
387,19340.0,13.4,13.6,13.4,90.0,90.0,90.1,90.0,11212.0,11212.0,226.0,226.0,1.9,3.3,5.0,1.9,1.9,5.9,375.2,9.0,11.1,9.4,11.6,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,115.2,39.1,46.6,14.46,14.51,13.45,14.58,1358.0,36.3,5.74,5.74,5.37,0,D
388,19185.0,14.4,14.6,14.6,90.0,89.9,90.1,90.0,19185.0,19185.0,226.0,226.0,3.3,4.5,5.9,3.1,3.2,6.0,373.1,9.3,11.2,9.9,11.7,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,112.2,40.6,48.2,14.61,14.61,13.51,14.62,1333.0,38.1,5.71,5.72,5.29,0,D
389,13157.0,14.2,13.9,13.9,90.0,90.0,90.1,90.0,1026.0,1026.0,226.0,226.0,2.9,4.2,5.9,2.8,2.8,6.0,373.1,8.1,9.7,8.7,10.1,-0.1,0.0,0.0,-0.1,-0.1,16.0,-0.1,-0.1,-0.1,-0.1,111.0,39.8,47.0,14.61,14.61,14.0,14.66,1411.0,36.7,5.72,5.73,5.4,0,D
390,20001.0,14.4,14.5,14.5,90.0,90.0,90.0,90.0,7526.0,20001.0,227.0,226.0,3.0,4.4,5.9,2.9,2.9,6.2,373.1,9.1,10.9,9.6,11.3,0.0,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,109.4,40.3,47.5,14.56,14.56,14.18,14.59,1333.0,39.2,5.73,5.74,5.48,0,D
391,18877.0,13.6,13.5,13.5,90.0,90.0,90.0,90.0,10749.0,10749.0,226.0,226.0,2.4,3.7,5.4,2.2,2.4,6.1,375.3,9.3,11.1,9.7,11.4,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.7,38.7,44.9,14.46,14.46,13.91,14.58,1114.0,38.9,5.78,5.78,5.6,0,D
392,19683.0,13.7,13.5,13.5,89.9,89.9,90.0,90.0,11555.0,11555.0,226.0,226.0,2.4,3.8,5.5,2.2,2.5,6.2,375.3,9.2,11.3,9.6,11.5,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.7,38.9,46.2,14.4,14.47,14.01,14.53,1260.0,37.6,5.74,5.75,5.52,0,D
393,13163.0,13.4,13.9,13.4,90.0,90.0,90.1,90.0,1032.0,1032.0,226.0,226.0,2.9,4.1,6.1,2.5,3.0,6.1,373.1,8.1,9.5,8.7,10.3,0.0,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,111.4,39.8,46.5,14.61,14.61,13.86,14.66,1216.0,37.5,5.73,5.74,5.41,0,D
394,20026.0,14.6,14.5,14.6,90.0,90.0,90.2,90.0,7551.0,20026.0,227.0,226.0,2.6,4.1,6.0,2.6,2.6,6.1,373.1,9.3,11.2,9.8,11.6,-0.1,-0.1,0.0,-0.1,-0.1,15.9,-0.1,0.0,0.0,-0.1,107.8,39.9,47.9,14.56,14.61,13.56,14.59,1480.0,37.5,5.73,5.74,5.32,0,D
395,19688.0,13.5,13.5,13.6,90.0,89.9,90.0,90.0,11560.0,11560.0,226.0,226.0,2.0,3.3,4.9,1.9,2.1,5.8,375.3,9.1,11.0,9.5,11.3,0.0,0.0,0.1,-0.1,0.1,16.0,-0.1,-0.1,-0.1,-0.1,111.1,38.8,45.9,14.46,14.47,13.96,14.53,1221.0,37.8,5.74,5.75,5.52,0,D
396,19936.0,13.4,13.5,13.5,90.0,90.0,90.0,90.0,11808.0,11808.0,226.0,226.0,1.5,3.1,5.1,1.5,1.6,6.0,375.2,9.1,11.1,9.4,11.4,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.4,38.8,46.8,14.4,14.46,13.55,14.53,1407.0,37.2,5.74,5.75,5.42,0,B
397,21890.0,13.9,14.0,14.0,90.0,90.0,90.0,90.0,10054.0,21890.0,226.0,226.0,2.6,3.9,5.7,2.4,2.8,5.6,373.2,8.6,9.9,8.9,10.4,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,110.2,37.3,44.4,14.58,14.63,13.47,14.63,1280.0,35.9,5.65,5.67,5.21,0,B
398,20262.0,14.5,14.5,14.5,90.1,90.0,90.1,90.1,7787.0,20262.0,227.0,226.0,2.2,3.8,5.3,2.1,2.2,5.5,373.1,9.1,11.0,9.6,11.4,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,108.2,39.8,47.5,14.56,14.56,13.82,14.59,1509.0,38.7,5.73,5.74,5.38,0,B
399,12902.0,13.8,13.8,13.7,90.0,90.0,90.1,90.0,771.0,771.0,226.0,226.0,2.6,4.2,5.8,2.6,2.7,5.8,373.1,8.1,9.5,8.7,10.2,-0.1,0.0,0.0,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,112.2,39.9,47.5,14.61,14.61,13.36,14.66,1314.0,36.4,5.73,5.74,5.29,0,D
400,14007.0,14.0,14.0,14.0,90.0,90.0,90.1,90.0,5381.0,5381.0,226.0,226.0,3.0,4.2,5.9,2.5,2.7,5.7,370.2,8.7,10.1,9.1,10.5,0.1,0.1,0.2,0.1,0.1,15.9,0.0,0.0,0.1,0.1,113.2,40.4,48.6,14.74,14.78,13.86,14.74,1602.0,35.6,5.71,5.71,5.34,0,C
401,14013.0,14.0,14.0,14.1,90.0,90.0,90.1,90.0,5387.0,5387.0,226.0,226.0,2.4,4.0,7.5,2.3,2.2,7.4,370.2,8.6,10.1,9.0,10.4,0.1,0.1,0.2,0.0,0.1,15.9,0.1,0.0,0.1,0.1,113.6,40.4,48.3,14.74,14.78,14.01,14.74,1553.0,36.1,5.7,5.71,5.37,0,C
402,18871.0,13.6,13.5,13.5,90.0,89.9,90.1,90.0,10743.0,10743.0,226.0,226.0,3.2,4.2,5.5,2.8,3.3,6.3,375.3,9.4,11.4,9.8,11.6,0.0,0.0,0.1,0.0,0.0,15.9,-0.1,-0.1,-0.1,-0.1,115.2,39.2,46.4,14.46,14.51,13.41,14.58,1265.0,37.4,5.78,5.78,5.44,0,D
403,12973.0,13.8,13.9,13.9,90.1,90.0,90.1,90.1,842.0,842.0,226.0,226.0,4.1,5.1,7.0,3.7,4.2,6.9,373.2,8.7,10.3,9.3,10.6,0.0,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,115.5,40.6,47.6,14.61,14.61,14.0,14.66,1216.0,38.0,5.73,5.74,5.42,0,D
404,13657.0,14.0,14.1,14.0,90.0,90.0,90.1,90.0,5031.0,5031.0,226.0,226.0,3.4,4.9,7.3,3.2,3.5,6.8,370.2,9.1,10.6,9.5,10.9,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,117.8,40.7,47.4,14.74,14.74,14.14,14.74,1260.0,38.3,5.71,5.73,5.46,0,D
405,19186.0,14.3,14.4,14.4,90.3,90.1,90.4,90.3,19186.0,19186.0,226.0,226.0,2.9,4.4,6.0,2.9,3.0,6.1,373.1,9.2,11.1,9.7,11.5,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,109.4,40.3,49.3,14.61,14.61,13.84,14.62,1680.0,37.0,5.72,5.72,5.29,0,D
406,18872.0,13.5,13.5,13.5,90.0,89.9,90.0,90.0,10744.0,10744.0,226.0,226.0,2.5,3.8,5.4,2.3,2.5,6.3,375.3,9.2,11.1,9.6,11.5,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,112.3,39.1,47.0,14.46,14.47,13.46,14.58,1402.0,37.6,5.78,5.78,5.43,0,D
407,12974.0,13.8,13.8,13.8,90.0,90.0,90.1,90.0,843.0,843.0,226.0,226.0,4.2,4.8,6.6,3.3,3.4,6.5,373.2,8.5,9.8,9.1,10.4,-0.1,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,112.6,40.4,47.4,14.61,14.61,13.81,14.66,1265.0,37.5,5.73,5.74,5.38,0,D
408,13658.0,13.8,14.0,14.1,90.0,90.0,90.2,90.0,5032.0,5032.0,226.0,226.0,3.3,4.7,7.3,3.0,3.6,6.7,370.2,9.2,10.8,9.5,10.9,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,114.8,40.7,48.8,14.73,14.78,13.79,14.74,1626.0,35.6,5.72,5.73,5.32,0,D
409,19875.0,13.7,13.7,13.6,90.0,89.9,90.0,90.0,11747.0,11747.0,226.0,226.0,1.3,3.0,5.3,1.3,1.3,6.3,375.2,8.9,10.8,9.2,11.2,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,115.2,39.0,45.7,14.4,14.46,13.71,14.53,1094.0,38.8,5.74,5.74,5.49,0,B
410,19187.0,14.3,14.4,14.5,89.9,89.8,89.9,89.9,19187.0,19187.0,226.0,226.0,2.9,4.3,5.6,2.8,3.2,5.8,373.1,9.2,11.2,9.7,11.8,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,109.0,40.2,48.6,14.56,14.61,14.06,14.62,1578.0,37.7,5.71,5.72,5.36,0,D
411,21830.0,14.0,14.1,14.1,90.0,90.0,90.1,90.0,9994.0,21830.0,226.0,226.0,2.2,3.6,5.8,2.0,2.2,5.7,373.1,8.4,9.6,8.6,10.2,0.0,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,0.0,-0.1,114.0,37.5,44.9,14.58,14.58,13.48,14.63,1328.0,36.1,5.71,5.72,5.23,0,B
412,18873.0,13.5,13.5,13.5,90.0,90.0,90.0,90.0,10745.0,10745.0,226.0,226.0,2.4,3.8,5.5,2.3,2.3,6.2,375.3,9.2,10.9,9.6,11.3,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,112.0,38.9,46.7,14.46,14.46,13.38,14.58,1407.0,37.6,5.78,5.78,5.42,0,D
413,21831.0,14.0,14.0,14.0,90.0,90.0,90.0,90.0,9995.0,21831.0,226.0,226.0,2.1,3.7,5.7,2.1,2.2,5.6,373.1,8.5,9.8,8.7,10.4,-0.1,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.1,37.4,44.7,14.58,14.58,13.38,14.63,1328.0,36.1,5.71,5.72,5.26,0,B
414,20202.0,14.4,14.5,14.5,90.1,90.0,90.2,90.1,7727.0,20202.0,227.0,226.0,2.3,3.9,5.6,2.0,2.2,5.7,373.1,9.1,10.9,9.6,11.4,-0.1,-0.1,0.0,-0.1,-0.1,16.0,0.0,0.0,0.0,0.0,109.0,39.8,47.9,14.56,14.61,13.77,14.59,1534.0,38.5,5.73,5.73,5.37,0,B
415,12975.0,13.9,13.8,14.0,90.0,90.0,90.1,90.0,844.0,844.0,226.0,226.0,3.6,4.8,6.8,3.3,3.3,6.7,373.2,8.5,9.9,9.1,10.5,0.0,0.0,0.0,-0.1,0.0,16.1,-0.1,-0.1,-0.1,-0.1,112.2,40.3,49.3,14.61,14.61,13.65,14.66,1617.0,35.1,5.72,5.74,5.25,0,D
416,13659.0,13.9,14.0,14.1,90.1,89.9,90.1,90.1,5033.0,5033.0,226.0,226.0,3.1,4.6,6.9,3.1,3.1,6.4,370.2,9.1,10.6,9.5,10.8,0.1,0.1,0.2,0.1,0.1,15.9,0.1,0.0,0.1,0.1,114.5,40.6,48.4,14.74,14.78,13.93,14.74,1602.0,36.0,5.72,5.73,5.36,0,D
417,19188.0,14.4,14.4,14.3,90.0,89.9,90.0,90.0,19188.0,19188.0,226.0,226.0,3.0,4.3,5.8,2.7,3.0,5.9,373.1,9.2,10.9,9.8,11.7,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,108.5,40.2,48.3,14.61,14.61,14.15,14.62,1534.0,37.8,5.72,5.72,5.39,0,D
418,18874.0,13.4,13.5,13.5,90.0,90.0,90.0,90.0,10746.0,10746.0,226.0,226.0,2.1,3.7,5.3,2.1,2.1,6.0,375.3,9.3,11.2,9.7,11.5,0.0,0.0,0.1,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.4,38.9,46.5,14.46,14.47,13.5,14.58,1338.0,37.7,5.78,5.78,5.45,0,D
419,12976.0,13.7,13.8,14.0,90.0,90.0,90.1,90.0,845.0,845.0,226.0,226.0,4.0,4.7,6.5,3.1,3.8,6.5,373.2,8.5,10.0,9.1,10.4,-0.1,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,111.7,40.1,50.0,14.61,14.61,13.57,14.66,1665.0,34.5,5.72,5.74,5.17,0,D
420,13660.0,14.1,14.0,14.0,90.0,90.0,90.1,90.0,5034.0,5034.0,226.0,226.0,3.2,4.5,6.8,3.2,3.3,5.8,370.2,9.1,10.4,9.4,10.6,0.1,0.1,0.2,0.0,0.1,15.9,0.1,0.0,0.1,0.1,113.9,40.5,48.2,14.74,14.78,14.09,14.74,1553.0,36.1,5.72,5.73,5.4,0,D
421,19189.0,14.4,14.4,14.3,90.0,90.0,90.0,90.0,19189.0,19189.0,227.0,226.0,2.7,4.3,5.6,2.7,3.0,5.7,373.1,9.3,11.3,9.8,11.8,-0.1,-0.1,0.0,-0.1,-0.1,15.9,0.0,0.0,0.0,0.0,108.2,40.2,49.8,14.61,14.61,13.51,14.62,1783.0,36.6,5.71,5.72,5.11,0,D
422,18875.0,13.5,13.5,13.5,90.0,90.0,90.0,90.0,10747.0,10747.0,226.0,226.0,2.2,3.6,5.1,2.2,2.3,5.9,375.3,9.4,11.3,9.8,11.7,0.0,0.0,0.1,0.0,0.0,15.9,-0.1,-0.1,-0.1,-0.1,111.1,38.8,46.4,14.46,14.46,13.61,14.58,1314.0,37.8,5.78,5.78,5.48,0,D
423,12977.0,13.9,13.8,14.0,90.0,90.0,90.1,90.0,846.0,846.0,226.0,226.0,3.7,4.8,6.4,3.6,3.4,6.4,373.2,8.5,10.0,9.1,10.6,0.0,0.0,0.0,-0.1,-0.1,16.1,-0.1,-0.1,-0.1,-0.1,111.4,40.1,49.2,14.61,14.61,13.7,14.66,1617.0,35.0,5.72,5.74,5.25,0,D
424,13661.0,14.0,14.0,14.0,90.0,90.0,90.1,90.0,5035.0,5035.0,226.0,226.0,3.1,4.5,7.2,2.8,3.2,6.7,370.2,9.1,10.4,9.4,10.8,0.1,0.1,0.2,0.0,0.2,15.9,0.1,0.0,0.1,0.1,113.6,40.5,47.6,14.74,14.74,13.56,14.74,1353.0,37.2,5.72,5.73,5.32,0,D
425,21476.0,14.0,14.0,14.0,90.0,90.0,90.0,90.0,9640.0,21476.0,226.0,226.0,3.0,4.2,6.3,2.5,2.9,6.2,373.2,8.4,9.9,8.8,10.4,0.0,0.0,0.0,-0.1,0.0,16.0,-0.1,-0.1,-0.1,-0.1,111.1,37.5,45.1,14.77,14.79,13.22,14.79,1328.0,35.6,5.64,5.65,5.09,0,D
426,20059.0,13.4,13.5,13.4,90.0,89.9,90.0,90.0,11931.0,11931.0,226.0,226.0,1.9,3.2,5.1,1.9,1.9,5.9,375.3,9.5,11.6,9.9,12.0,0.0,0.0,0.1,0.0,0.0,16.0,-0.1,-0.1,-0.1,-0.1,112.0,39.0,45.9,14.4,14.47,13.86,14.53,1211.0,37.9,5.74,5.75,5.49,0,B
