,220X2,220X3,220X4,220X6,220X9,220X13,220X19,220X21,220X26,220X31,220X55,220X107,220X108,220X112,220X118,220X122,220X143,220X163,220X165,220X167,220X184,220X185,220X193,220X218,220X224,220X277,220X293,220X294,220X305,220X315,220X316,220X333,220X336,220X339,220X343,220X344,220X347,220X348,220X350,220X354,220X356,220X365,220X368,220X375,220X377,220X379,220X382,220X383,220X386,220X387,220X388,220X390,220X407,220X412,220X422,220X424,220X441,220X446,220X457,220X462,220X463,220X471,220X485,220X486,220X523,220X524,220X528,220X533,220X535,220X539,null_count,TOOL
140,1.567848,26,-16.226748,2.341272,0.160532,1.060132,-0.3181,-0.6723,14.423,13.145,23.91276,23.71,0.0,13.008627,-1.339415,2.723079,-201.803987,0.389105,-0.628555,-0.621072,0.052563,0.038145,0.048636,0.09517,63.0,97.0,1787.0,1751.0,500.0,201.0,91.0,130.0,129.8,129.8,129.8,129.8,129.8,110.0,162.9,66.4,110.5,110.5,110.3,110.2,110.1,110.2,110.2,110.1,110.0,110.1,110.1,156.0,61.0,90.3,44.8,39.2,25.3,23.2,20.4,11.5,6.97,9.0,0.0,2.0,1030.89,1823.0,879.0,6.0,1.0,0.0,0,B
141,1.605204,1,-17.228665,2.643957,0.136546,1.39325,-0.3181,-0.6723,14.507,14.231,24.014893,23.61,0.0,13.524582,-1.376255,2.794004,-86.541324,0.376278,-0.620003,-0.736719,0.049059,0.041613,0.048636,0.108766,14.0,94.0,1787.0,1747.0,501.0,201.0,88.0,130.3,130.0,130.0,129.8,130.0,129.8,112.0,62.3,66.1,110.5,110.6,110.3,110.3,110.2,110.2,110.2,110.1,110.1,110.0,110.0,152.0,60.0,67.7,45.3,39.2,27.8,23.2,20.3,11.6,7.05,3.0,0.0,1.0,1019.948,1666.0,904.0,6.0,1.0,0.0,0,B
142,1.571158,26,-15.546189,2.531297,0.106866,1.27219,-0.3181,-0.6723,14.462,13.696,24.009196,23.61,0.0,11.896979,-1.191968,2.522853,-247.291878,0.376278,-0.628555,-0.71102,0.052563,0.038145,0.041688,0.071069,43.0,94.0,1787.0,1762.0,503.0,201.0,88.0,130.2,129.8,129.9,129.9,129.9,129.8,191.0,162.8,56.9,110.5,110.5,110.4,110.2,110.1,110.2,110.2,110.1,110.1,110.1,110.1,152.0,61.0,77.7,45.5,39.5,28.4,23.2,20.4,12.0,6.75,11.0,0.0,1.0,1339.52,1641.0,900.0,5.9,1.0,0.0,0,B
143,1.754512,4,-15.3369,2.505439,0.11888,1.219025,-0.3181,-0.6723,14.524,13.87,24.017334,23.69,0.0,12.089224,-1.126166,2.627827,-223.071444,0.36345,-0.615727,-0.531123,0.049059,0.038145,0.045162,0.102586,63.0,93.0,1790.0,1762.0,500.0,201.0,87.0,130.2,130.1,130.0,129.9,129.8,129.8,110.0,55.6,63.4,110.4,110.5,110.3,110.2,110.3,110.2,110.1,110.1,110.1,110.1,110.1,151.0,60.0,73.3,45.4,39.2,25.0,23.2,20.4,11.6,6.89,4.0,0.0,2.0,1403.26,1585.0,903.0,6.0,1.0,0.0,0,B
144,1.630547,1,-20.077447,2.266356,0.251578,0.914035,-0.3181,-0.6723,14.518,13.705,23.977051,23.61,0.0,16.395116,-1.873893,2.98471,-245.116472,0.397657,-0.611451,0.531123,0.045555,0.038145,0.045162,0.059945,185.0,171.0,1788.0,1762.0,503.0,201.0,162.0,130.4,130.0,130.1,130.0,130.0,129.9,109.0,73.0,65.9,110.4,110.5,110.3,110.1,110.3,110.3,110.1,110.0,110.2,110.1,110.1,77.0,60.0,69.7,45.3,39.4,28.4,23.4,20.4,11.5,10.45,1.0,1.0,1.0,1514.279,0.0,910.0,6.0,0.0,2.0,0,B
145,1.773533,16,-12.604973,2.939388,0.284291,1.622338,-0.3181,-0.6723,14.555,13.07,23.799235,23.61,0.0,9.422287,-0.645493,2.449048,-122.06556,0.359174,-0.572968,-0.501141,0.049059,0.038145,0.045162,0.105058,205.0,117.0,1787.0,1755.0,497.0,201.0,111.0,130.2,130.0,130.1,129.9,130.0,130.0,112.0,73.4,67.0,110.4,110.6,110.3,110.2,110.2,110.2,110.1,110.2,110.1,110.1,110.1,197.0,60.0,75.1,45.7,40.0,28.7,23.7,20.4,20.1,7.32,11.0,0.0,1.0,1267.482,2851.0,900.0,5.9,1.0,0.0,0,B
146,1.703104,26,-14.74877,1.922065,0.169897,0.558787,-0.3181,-0.6723,14.528,13.212,23.658854,23.61,0.0,11.792193,-1.312735,2.455088,-104.05398,0.397657,-0.568692,0.51399,0.045555,0.038145,0.05211,0.087755,415.0,171.0,1787.0,1762.0,503.0,201.0,162.0,130.1,130.0,129.9,129.9,129.9,129.9,89.0,63.7,56.2,110.5,110.5,110.3,110.3,110.2,110.2,110.2,110.1,110.2,110.2,110.0,77.0,60.0,75.6,45.0,39.7,25.3,23.4,20.3,11.5,10.45,2.0,1.0,1.0,1223.488,0.0,900.0,5.9,0.0,0.0,0,B
147,1.685606,17,-19.720405,2.784793,0.202275,1.477813,-0.3181,-0.6723,14.446,13.417,23.808187,23.61,0.0,15.553068,-1.545684,3.174015,-248.755835,0.36345,-0.572968,-0.505424,0.049059,0.038145,0.041688,0.072923,180.0,117.0,1788.0,1762.0,499.0,201.0,111.0,130.1,129.9,130.0,129.9,129.9,129.9,112.0,76.8,68.1,110.4,110.5,110.2,110.3,110.1,110.1,110.3,110.1,110.1,110.1,110.1,197.0,61.0,74.3,45.5,39.6,28.7,23.7,20.5,8.4,7.32,9.0,0.0,1.0,1333.843,2849.0,910.0,6.0,1.0,0.0,0,B
148,1.849989,15,-13.316439,2.638502,0.211025,1.413299,-0.3181,-0.6723,14.688,12.63,23.812663,23.61,0.0,9.862673,-0.941691,2.290479,-237.641855,-0.350622,-0.543037,-0.492574,0.049059,0.041613,0.048636,0.076631,136.0,25.0,1802.0,1778.0,500.0,200.9,24.0,130.2,130.0,130.0,129.9,130.0,129.9,112.0,77.0,97.7,110.5,110.5,110.3,110.3,110.2,110.3,110.2,110.0,110.0,110.1,110.0,70.0,60.0,56.0,45.4,39.9,28.7,23.4,20.1,11.4,10.46,13.0,1.0,2.0,1232.253,0.0,899.0,6.0,0.0,0.0,0,B
149,1.810737,1,-19.558955,2.243779,0.070703,0.959516,-0.3181,-0.6723,14.491,14.13,24.01652,23.61,0.0,16.233884,-1.773558,2.991117,-213.460146,0.346347,-0.598624,-0.612505,0.049059,0.038145,0.03474,0.123598,112.0,126.0,1787.0,1758.0,500.0,201.0,119.0,130.3,130.0,130.1,129.9,130.1,130.0,91.0,62.2,66.0,110.5,110.5,110.3,110.2,110.3,110.3,110.2,110.2,110.0,110.1,110.1,5.0,61.0,73.7,45.0,40.3,26.8,23.4,20.1,11.5,10.35,7.0,1.0,1.0,1368.627,0.0,911.0,6.0,0.0,2.0,0,B
150,1.859451,26,-15.453048,2.357174,0.157222,1.014977,-0.3181,-0.6723,14.515,14.424,23.977051,23.61,0.0,12.238569,-1.271728,2.438334,-93.421312,0.354898,-0.598624,-0.586806,0.045555,0.038145,0.03474,0.09208,112.0,125.0,1788.0,1762.0,501.0,200.9,118.0,130.1,130.0,130.0,129.9,130.1,130.0,110.0,162.8,65.3,110.5,110.5,110.3,110.2,110.1,110.2,110.1,110.1,110.1,110.1,110.1,5.0,61.0,88.1,44.9,39.6,28.7,23.7,20.4,11.5,10.36,11.0,1.0,2.0,1398.23,0.0,904.0,6.0,0.0,0.0,0,B
151,1.767344,1,-18.958047,2.625053,0.195241,1.334889,-0.3181,-0.6723,14.504,13.515,24.017334,23.61,0.0,14.712187,-1.481707,2.998342,-219.673921,0.333519,-0.590072,-0.496857,0.052563,0.038145,0.048636,0.105676,63.0,182.0,1787.0,1763.0,501.0,201.0,172.0,130.1,130.0,130.0,130.0,130.0,130.0,90.0,77.1,65.2,110.4,110.6,110.2,110.3,110.1,110.2,110.1,110.1,110.2,110.2,110.1,89.0,60.0,76.9,45.1,39.2,28.7,23.2,20.4,11.6,9.4,6.0,0.0,2.0,1051.611,79.0,893.0,6.0,1.0,2.0,0,B
152,1.697937,2,-17.385962,2.584312,0.285751,1.309237,-0.3181,-0.6723,14.508,13.767,24.024251,23.61,0.0,13.889419,-1.33952,2.912413,-99.379543,0.329243,-0.590072,-0.501141,0.052563,0.038145,0.045162,0.064271,43.0,182.0,1789.0,1758.0,499.0,201.0,173.0,130.4,130.1,130.1,130.0,129.9,129.9,90.0,74.0,66.2,110.5,110.5,110.4,110.1,110.3,110.3,110.1,110.1,110.1,110.1,110.1,89.0,60.0,75.9,45.3,39.6,27.5,23.4,20.4,11.6,9.29,7.0,0.0,1.0,1034.653,101.0,910.0,6.0,1.0,0.0,0,B
153,1.735003,3,-20.192906,2.565137,0.131742,1.290062,-0.3181,-0.6723,14.534,13.219,24.018555,23.61,0.0,16.497994,-1.737062,3.19995,-244.58728,0.333519,-0.594348,-0.496857,0.049059,0.038145,0.041688,0.106912,43.0,117.0,1791.0,1761.0,496.0,200.9,111.0,130.1,129.9,130.0,130.0,130.0,129.9,91.0,77.0,155.3,110.5,110.5,110.3,110.1,110.3,110.3,110.1,110.0,110.0,110.1,110.1,197.0,60.0,76.6,45.0,40.0,25.3,23.7,20.5,11.6,7.3,0.0,0.0,1.0,1717.952,2858.0,906.0,6.0,1.0,0.0,0,B
154,1.668987,26,-17.785926,2.670936,0.104957,1.299218,-0.3181,-0.6723,14.578,12.863,23.969727,23.71,0.0,14.238661,-1.316958,3.139129,-86.906424,-0.397657,0.560141,0.561106,0.049059,0.041613,0.048636,0.110002,68.0,139.0,1788.0,1762.0,506.0,200.9,132.0,130.1,129.9,130.0,129.9,130.0,129.9,112.0,77.0,60.2,110.4,110.5,110.2,110.1,110.3,110.3,110.2,110.1,110.0,110.2,110.1,24.0,61.0,62.4,45.5,39.9,25.3,23.4,20.5,8.0,10.39,3.0,1.0,2.0,1320.906,0.0,904.0,6.0,0.0,0.0,0,B
155,1.624698,26,-16.383842,2.832545,0.138597,1.499731,-0.3181,-0.6723,14.632,13.811,24.008382,23.61,0.0,12.854207,-1.11789,3.007408,-59.635189,0.36345,-0.611451,-0.668187,0.049059,0.038145,0.045162,0.080339,0.0,135.0,1787.0,1768.0,497.0,200.9,127.0,130.1,130.0,130.0,129.9,130.0,129.9,112.0,77.0,100.0,110.4,110.6,110.4,110.1,110.2,110.1,110.2,110.1,110.1,110.1,110.1,19.0,60.0,72.5,45.5,40.0,25.3,23.7,20.3,11.5,10.39,14.0,1.0,2.0,1415.973,0.0,900.0,6.0,0.0,0.0,0,B
156,0.495698,1,16.791263,1.506587,0.178079,1.499313,0.1007,0.3042,14.698,12.424,23.90625,23.51,0.0,13.160438,2.317525,-1.577085,-404.129373,0.471832,0.53929,0.584994,0.045641,0.03798,0.031256,-0.053765,9.0,113.0,1803.0,1759.0,507.0,201.1,102.0,130.2,130.0,130.0,130.0,130.0,129.9,0.0,93.7,182.2,110.5,110.7,110.3,110.3,110.2,110.3,110.1,110.2,110.1,110.2,110.1,191.0,59.0,62.8,43.8,41.1,23.7,24.9,20.4,9.8,2.81,1.0,0.0,2.0,1088.327,2246.0,885.0,5.3,1.0,0.0,0,A
157,0.406549,2,14.689888,1.520131,0.12307,1.512857,0.1007,0.3042,14.604,11.809,23.893636,23.42,0.0,11.286747,2.101806,-1.289893,-224.062557,0.471832,0.53929,0.589202,0.045641,0.034527,0.027783,0.059945,0.0,113.0,1815.0,1753.0,507.0,201.2,102.0,130.2,130.0,130.0,129.9,130.0,129.9,0.0,61.9,60.2,110.4,110.6,110.3,110.4,110.2,110.3,110.3,110.1,110.1,110.1,110.1,191.0,59.0,81.8,44.2,40.9,23.4,24.6,20.3,9.3,2.82,15.0,0.0,2.0,1595.295,2245.0,882.0,5.3,1.0,0.0,0,A
158,1.861242,1,-14.343026,2.512253,0.177692,1.209893,-0.3181,-0.6723,14.574,14.345,24.014486,23.61,0.0,10.848535,-1.028616,2.406029,-23.281156,0.346347,-0.594348,-0.706737,0.045555,0.041613,0.048636,0.082193,-2.0,130.0,1787.0,1762.0,503.0,201.0,123.0,130.3,130.1,130.0,130.0,130.0,129.9,91.0,62.5,63.4,110.4,110.5,110.3,110.3,110.1,110.2,110.3,110.1,110.1,110.2,110.1,10.0,60.0,70.5,45.4,39.8,28.7,23.4,20.5,7.9,10.39,4.0,1.0,1.0,1497.354,0.0,904.0,5.9,0.0,0.0,0,B
159,0.54153,15,22.027625,1.909457,0.19028,1.905968,0.1007,0.3042,14.631,12.665,23.835856,23.52,0.0,17.756747,3.299157,-1.803534,-419.843589,0.471832,0.53929,0.589202,0.045641,0.034527,0.034729,-0.058709,0.0,250.0,1788.0,1759.0,502.0,200.9,241.0,130.1,130.0,130.0,129.9,129.9,130.0,111.0,76.7,66.8,110.4,110.6,110.4,110.3,110.1,110.2,110.1,110.0,110.0,110.1,110.0,17.0,60.0,74.6,45.0,40.3,28.4,23.7,20.5,11.4,10.14,13.0,1.0,2.0,957.232,0.0,900.0,7.0,0.0,0.0,0,A
160,0.627931,16,17.41881,1.797703,0.155039,1.794213,0.1007,0.3042,14.749,12.089,23.815511,23.52,0.0,13.664102,2.5707430000000002,-1.423528,-265.265935,0.471832,0.53929,0.593411,0.045641,0.034527,0.034729,-0.059327,14.0,108.0,1812.0,1764.0,501.0,201.3,96.0,130.2,129.9,130.0,129.9,130.0,129.9,0.0,182.0,180.6,110.5,110.7,110.3,110.3,110.3,110.2,110.2,110.1,110.0,110.2,110.1,177.0,59.0,356.4,44.2,40.8,23.4,24.6,20.3,9.7,2.81,2.0,0.0,1.0,909.663,2003.0,886.0,5.4,1.0,0.0,0,A
161,1.79006,26,-18.226608,2.165685,0.143896,0.912538,-0.3181,-0.6723,14.515,14.728,24.018555,23.71,0.0,14.559341,-1.67212,2.773128,-292.016098,0.354898,-0.620003,-0.68532,0.052563,0.041613,0.045162,0.103822,0.0,130.0,1787.0,1760.0,504.0,201.0,123.0,130.1,130.0,130.0,129.9,130.0,130.0,91.0,236.9,69.9,110.5,110.5,110.4,110.2,110.3,110.1,110.2,110.2,110.1,110.1,110.0,10.0,60.0,389.8,45.6,39.7,25.3,23.5,20.5,16.8,10.39,10.0,1.0,2.0,1208.634,0.0,909.0,6.0,0.0,0.0,0,B
162,0.582259,25,21.463508,2.056233,0.217669,2.01087,0.1007,0.3042,14.822,11.998,23.803711,23.42,0.0,17.376644,3.173678,-1.860517,-409.698321,0.476044,0.543503,0.589202,0.045641,0.034527,0.027783,0.09826,29.0,113.0,1803.0,1753.0,505.0,201.1,102.0,130.2,130.0,129.9,130.0,130.1,130.0,0.0,51.4,128.8,110.5,110.5,110.4,110.3,110.2,110.2,110.2,110.1,110.0,110.1,110.1,191.0,59.0,47.2,44.2,41.5,23.4,24.9,20.4,9.7,2.81,12.0,0.0,2.0,1168.177,2258.0,886.0,5.3,1.0,0.0,0,A
163,1.788351,1,3.831184,2.08561,-0.095844,1.361208,-0.012,-0.177,14.641,12.549,24.020182,23.69,0.0,2.559322,0.912346,0.121666,9.324195,-0.36345,-0.530209,-0.578239,0.052563,0.038145,0.045162,0.066125,43.0,273.0,1788.0,1750.0,500.0,200.9,262.0,130.2,130.0,130.0,130.0,129.9,130.0,90.0,76.0,66.0,110.5,110.4,110.3,110.3,110.2,110.25,110.2,110.1,110.1,110.2,109.9,43.0,61.0,75.3,45.4,39.2,28.7,23.2,20.1,11.5,10.17,16.0,1.0,1.0,905.501,0.0,900.0,7.0,0.0,0.0,0,B
164,0.32204,26,23.240332,1.885273,0.217467,1.83991,0.1007,0.3042,14.737,12.405,23.845622,23.42,0.0,18.481023,3.405916,-1.869342,-225.143453,0.476044,0.543503,0.589202,0.045641,0.034527,0.031256,-0.059327,14.0,113.0,1803.0,1753.0,507.0,201.0,102.0,130.1,129.9,130.0,130.0,130.0,129.9,0.0,57.2,47.3,110.4,110.6,110.4,110.3,110.3,110.2,110.2,110.0,110.0,110.1,110.0,191.0,59.0,60.6,44.3,40.7,25.0,24.6,20.4,9.4,2.81,2.0,0.0,2.0,1603.854,2247.0,882.0,5.3,1.0,0.0,0,A
165,1.700746,2,-0.548374,2.192163,-0.024624,1.46776,-0.012,-0.177,14.5,12.5,23.987223,23.71,0.0,-1.0248,0.375536,0.753987,-214.145744,-0.354898,-0.530209,-0.565389,0.049059,0.038145,0.045162,0.085283,14.0,273.0,1787.0,1762.0,500.0,201.0,262.0,130.4,130.1,130.0,129.9,130.0,129.9,112.0,73.0,64.8,110.5,110.5,110.3,110.3,110.1,110.2,110.2,110.0,110.1,110.1,110.0,43.0,61.0,74.4,45.0,39.4,27.5,23.2,20.2,11.5,10.17,14.0,1.0,2.0,1235.821,0.0,873.0,7.0,0.0,0.0,0,B
166,1.544069,11,-20.140998,2.915259,0.300301,1.635676,-0.3181,-0.6723,14.395,13.115,24.018555,23.61,0.0,16.006877,-1.670548,3.236077,-199.693594,0.350622,0.534485,0.51399,0.052563,0.041613,0.055584,0.073541,43.0,110.0,1787.0,1753.0,502.0,201.1,104.0,130.2,130.0,130.0,130.0,130.0,130.0,111.0,64.3,65.7,110.5,110.5,110.4,110.1,110.4,110.3,110.2,110.1,110.1,110.1,110.1,182.0,61.0,75.3,45.2,40.2,28.7,23.7,20.2,11.5,7.17,8.0,0.0,2.0,1246.999,2495.0,904.0,6.0,1.0,0.0,0,B
167,1.686838,3,3.681376,2.523664,0.008743,1.799261,-0.012,-0.177,14.592,12.917,24.018148,23.71,0.0,1.882591,1.036854,0.436234,40.351471,-0.359174,-0.534485,-0.561106,0.052563,0.038145,0.048636,0.066743,43.0,272.0,1787.0,1753.0,501.0,201.0,262.0,130.2,130.0,129.9,129.9,130.0,129.9,90.0,75.9,100.6,110.5,110.5,110.3,110.2,110.2,110.2,110.2,110.1,110.1,110.2,110.1,43.0,60.0,74.8,44.7,39.3,25.3,23.2,20.2,11.5,10.17,13.0,1.0,1.0,1304.634,0.0,901.0,7.0,0.0,0.0,0,B
168,1.733743,12,3.618468,2.26258,-0.061271,1.430915,-0.012,-0.177,14.508,12.43,24.030762,23.61,0.0,2.123943,0.850491,0.214678,-132.911438,-0.376278,-0.534485,-0.565389,0.049059,0.038145,0.048636,0.070451,39.0,266.0,1788.0,1753.0,501.0,201.0,256.0,130.1,129.9,130.0,130.0,129.9,130.0,91.0,162.3,67.6,110.4,110.5,110.3,110.3,110.2,110.1,110.1,110.1,110.1,110.2,110.1,35.0,60.0,248.9,45.2,39.8,27.5,23.5,20.4,15.6,10.15,2.0,1.0,2.0,1279.288,0.0,906.0,7.0,0.0,1.0,0,B
169,1.75243,13,5.851244,2.219411,-0.042199,1.387746,-0.012,-0.177,14.636,13.227,24.042969,23.61,0.0,4.171512,1.058189,-0.087463,36.61422,-0.380554,-0.534485,-0.561106,0.052563,0.041613,0.045162,0.090845,43.0,267.0,1788.0,1762.0,501.0,201.0,256.0,130.3,130.0,130.1,129.9,130.1,130.0,112.0,73.7,65.4,110.5,110.5,110.4,110.2,110.3,110.3,110.1,110.1,110.1,110.2,110.1,36.0,61.0,74.7,45.1,39.2,27.5,23.4,20.1,11.5,10.15,8.0,1.0,2.0,1295.537,0.0,904.0,7.0,0.0,2.0,0,B
170,1.488498,1,-17.896959,2.531847,0.239451,1.200884,-0.3181,-0.6723,14.428,13.925,24.014079,23.61,0.0,14.630545,-1.493128,2.886919,-253.532004,-0.299312,-0.577244,-0.535407,0.052563,0.038145,0.048636,0.082811,151.0,175.0,1788.0,1762.0,504.0,201.1,166.0,130.2,129.9,130.0,129.9,129.9,130.0,90.0,74.1,65.2,110.4,110.6,110.4,110.2,110.1,110.2,110.2,110.1,110.1,110.1,110.1,81.0,60.0,75.7,45.3,39.3,28.7,23.4,20.1,11.6,10.45,4.0,1.0,1.0,1327.464,0.0,904.0,6.0,0.0,0.0,0,B
171,1.707875,14,-1.257567,2.0472,0.012746,1.215535,-0.012,-0.177,14.614,12.592,24.012858,23.66,0.0,-0.887027,0.084677,0.625281,-195.250607,-0.359174,-0.534485,-0.556823,0.049059,0.038145,0.045162,0.097642,43.0,276.0,1788.0,1762.0,499.0,200.9,266.0,130.2,130.0,129.9,129.9,130.0,129.9,112.0,77.1,176.6,110.4,110.5,110.3,110.2,110.1,110.2,110.3,110.1,110.0,110.1,110.0,47.0,60.0,256.2,45.2,39.3,25.0,23.5,20.2,11.5,10.18,2.0,1.0,2.0,1736.745,0.0,904.0,7.0,0.0,0.0,0,B
172,1.340328,2,-17.43419,2.365005,0.263271,1.066885,-0.3181,-0.6723,14.643,13.947,24.013672,23.61,0.0,13.973674,-1.583909,2.763426,-125.175356,-0.303588,-0.572968,-0.518274,0.052563,0.038145,0.045162,0.100114,224.0,175.0,1787.0,1771.0,504.0,201.1,166.0,130.3,130.1,130.0,129.9,130.0,129.9,112.0,73.9,65.4,110.4,110.5,110.3,110.3,110.1,110.2,110.3,110.0,110.1,110.2,110.1,81.0,60.0,74.0,45.8,39.7,27.1,23.4,20.3,11.6,10.46,2.0,1.0,2.0,1687.228,0.0,908.0,6.0,0.0,0.0,0,B
173,1.559033,3,-17.726984,2.415629,0.311284,1.104182,-0.3181,-0.6723,14.51,13.364,24.008789,23.61,0.0,14.222707,-1.567506,2.753674,-229.853542,-0.303588,-0.577244,-0.518274,0.052563,0.038145,0.05211,0.087755,156.0,175.0,1787.0,1763.0,503.0,201.0,166.0,130.1,130.0,129.9,129.9,129.9,129.9,89.0,77.1,184.2,110.5,110.5,110.3,110.1,110.3,110.3,110.2,110.1,110.0,110.1,110.0,81.0,60.0,75.4,45.4,38.9,25.3,23.4,20.2,11.6,10.45,1.0,1.0,1.0,1155.296,0.0,908.0,6.0,0.0,0.0,0,B
174,1.578769,13,-17.823335,2.369046,0.239295,0.994772,-0.3181,-0.6723,14.555,13.48,23.926188,23.65,0.0,14.514939,-1.532025,2.764956,-228.06305,-0.299312,-0.555865,-0.505424,0.045555,0.038145,0.048636,0.082811,205.0,175.0,1787.0,1762.0,501.0,201.0,166.0,130.2,130.0,130.0,130.0,129.9,129.9,90.0,74.0,170.9,110.4,110.5,110.3,110.2,110.2,110.1,110.2,110.1,110.1,110.1,110.1,81.0,60.0,70.7,45.5,39.6,28.7,23.2,20.4,7.9,10.45,2.0,1.0,1.0,1538.603,0.0,889.0,6.0,0.0,0.0,0,B
175,1.420958,14,-15.700766,2.431589,0.251639,1.057315,-0.3181,-0.6723,14.529,13.552,23.887126,23.61,0.0,12.252173,-1.28711,2.498287,-78.419847,-0.299312,-0.560141,-0.51399,0.045555,0.038145,0.045162,0.071687,273.0,175.0,1787.0,1762.0,502.0,201.0,166.0,130.3,130.0,130.1,130.0,130.0,130.0,90.0,73.9,68.4,110.4,110.4,110.4,110.1,110.3,110.3,110.1,110.0,110.0,110.1,110.1,81.0,60.0,61.4,45.2,39.0,25.6,23.4,20.4,11.6,10.45,8.0,1.0,1.0,989.395,0.0,898.0,6.0,0.0,0.0,0,B
176,1.57399,15,-20.460983,2.376979,0.268157,1.047639,-0.3181,-0.6723,14.492,12.848,23.804118,23.61,0.0,16.693398,-1.858197,3.094711,-228.298545,-0.29076,-0.555865,-0.505424,0.049059,0.038145,0.041688,0.064271,205.0,175.0,1788.0,1750.0,503.0,200.9,166.0,130.1,129.9,130.0,130.0,129.9,129.9,111.0,77.0,66.8,110.4,110.5,110.3,110.1,110.2,110.1,110.2,110.1,110.0,110.1,110.1,81.0,60.0,62.6,44.9,39.6,25.0,23.7,20.5,11.6,10.45,7.0,1.0,2.0,1354.516,0.0,903.0,6.0,0.0,0.0,0,B
177,1.59566,24,-18.08008,2.33983,0.277173,1.14146,-0.3181,-0.6723,14.58,13.379,23.752848,23.71,0.0,14.491488,-1.5757,2.876394,-77.380715,-0.286484,-0.547313,-0.492574,0.049059,0.038145,0.045162,0.076013,366.0,175.0,1787.0,1762.0,503.0,200.9,166.0,130.2,129.9,129.9,130.0,130.0,130.0,90.0,77.1,55.9,110.4,110.5,110.2,110.2,110.2,110.2,110.1,110.0,110.0,110.2,110.0,81.0,60.0,55.8,45.1,39.5,27.5,23.4,20.4,7.9,10.45,10.0,1.0,1.0,1671.774,0.0,908.0,6.0,0.0,0.0,0,B
178,1.626457,25,-19.650966,2.474942,0.194962,1.236625,-0.3181,-0.6723,14.536,13.994,23.684896,23.62,0.0,16.061407,-1.66962,3.138622,-236.674544,0.286484,-0.543037,-0.488291,0.052563,0.038145,0.03474,0.077867,385.0,175.0,1787.0,1762.0,503.0,201.0,166.0,130.1,130.0,130.0,129.9,130.0,130.0,111.0,74.2,66.1,110.5,110.6,110.3,110.1,110.2,110.2,110.2,110.1,110.0,110.2,110.1,81.0,60.0,57.7,45.4,39.1,27.1,23.4,20.5,12.0,10.45,9.0,1.0,2.0,1000.333,0.0,904.0,6.0,0.0,1.0,0,B
179,1.597896,26,-17.723046,2.471516,0.183624,1.159024,-0.3181,-0.6723,14.452,13.147,23.668213,23.63,0.0,14.23792,-1.43227,2.856822,-107.233469,-0.295036,-0.534485,-0.496857,0.049059,0.041613,0.041688,0.09517,415.0,175.0,1787.0,1763.0,503.0,201.0,166.0,130.3,130.0,130.0,129.9,130.0,129.9,110.0,73.7,66.7,110.5,110.5,110.3,110.2,110.1,110.1,110.2,110.1,110.1,110.2,110.0,81.0,60.0,231.3,45.1,39.3,27.8,23.2,20.3,11.9,10.46,8.0,1.0,1.0,1414.085,0.0,895.0,6.0,0.0,0.0,0,B
180,1.771496,24,1.231731,2.451314,-0.080328,1.659183,-0.012,-0.177,14.656,12.572,24.06901,23.61,0.0,-0.174806,0.649473,0.651385,-166.834772,-0.367726,-0.543037,-0.548256,0.052563,0.038145,0.045162,0.093934,63.0,277.0,1802.0,1762.0,501.0,201.0,266.0,130.3,130.1,130.0,130.0,130.1,130.0,111.0,139.3,66.4,110.4,110.6,110.4,110.3,110.1,110.2,110.2,110.1,110.0,110.1,110.1,47.0,60.0,64.7,45.0,39.1,28.7,23.2,20.5,18.1,10.18,15.0,1.0,1.0,1365.753,0.0,900.0,7.0,0.0,0.0,0,B
181,1.72366,25,3.639345,2.241365,-0.074668,1.449235,-0.012,-0.177,14.564,13.276,24.045003,23.71,0.0,1.858218,0.870023,0.351226,-20.5295,-0.380554,-0.543037,-0.53969,0.049059,0.038145,0.045162,0.090227,48.0,273.0,1788.0,1762.0,502.0,201.0,262.0,130.1,130.0,130.0,129.9,129.9,130.0,109.0,76.4,66.2,110.5,110.5,110.3,110.3,110.1,110.1,110.2,110.1,110.1,110.1,110.0,43.0,61.0,75.6,45.2,39.3,27.1,23.2,20.1,11.5,10.18,10.0,1.0,2.0,1668.912,0.0,904.0,7.0,0.0,0.0,0,B
182,1.701846,26,-1.113681,2.073062,-0.039723,1.280931,-0.012,-0.177,14.619,12.738,24.04012,23.71,0.0,-0.917534,0.140806,0.67233,-125.450067,-0.36345,-0.543037,-0.548256,0.049059,0.038145,0.045162,0.077249,63.0,273.0,1787.0,1762.0,502.0,201.0,262.0,130.2,130.0,130.0,130.0,130.0,130.0,111.0,75.8,70.5,110.4,110.5,110.4,110.1,110.3,110.3,110.1,110.1,110.1,110.2,110.0,43.0,60.0,75.1,44.8,39.4,26.8,23.2,20.1,11.5,10.17,1.0,1.0,2.0,1502.196,0.0,910.0,7.0,0.0,0.0,0,B
