,330X2,330X21,330X25,330X31,330X41,330X42,330X48,330X49,330X51,330X52,330X81,330X94,330X100,330X101,330X102,330X104,330X106,330X107,330X108,330X119,330X120,330X121,330X135,330X140,330X141,330X142,330X167,330X179,330X185,330X188,330X190,330X191,330X195,330X197,330X207,330X208,330X214,330X218,330X224,330X236,330X244,330X248,330X258,330X266,330X267,330X274,330X277,330X288,330X296,330X297,330X298,330X302,330X303,330X315,330X321,330X364,330X384,330X385,330X393,330X394,330X395,330X421,330X422,330X441,330X452,330X458,330X460,330X461,330X462,330X468,330X471,330X472,330X481,330X482,330X488,330X498,330X511,330X512,330X516,330X527,330X538,330X539,330X547,330X548,330X552,330X553,330X554,330X555,330X559,330X561,330X562,330X566,330X568,330X569,330X573,330X574,330X575,330X576,330X580,330X582,330X595,330X603,330X604,330X608,330X610,330X611,330X615,330X643,330X670,330X673,330X689,330X690,330X700,330X713,330X798,330X878,330X899,330X909,330X912,330X932,330X952,330X972,330X1053,330X1077,330X1129,330X1174,330X1202,330X1207,330X1214,330X1226,TOOL
178,85.0,4.42,198.3,97.97,44.3,0.4,39.9,0.4,43.5,0.66,100.284,120.2,4.3,0.34,86.15,85.11,98.28,97.59,96.76,4.38,99.36,98.64,98.72,94.09,99.04,98.333,4.36,97.06,96.19,85.68,89.22,88.777,88.2,97.25,96.57,95.933,95.12,94.73,93.97,4.27,94.76,95.99,96.343,91.15,97.17,95.71,97.34,96.927,91.76,89.74,89.247,88.59,4.7,97.37,96.62,97.69,97.46,96.703,40.0,97.39,96.63,97.6,96.777,98.56,98.657,97.8,8.0,101.3,100.42,99.52,100.82,99.967,101.73,100.88,100.0,99.87,94.41,93.813,93.02,3.261,98.9,98.01,98.15,97.197,96.19,5.99,96.74,95.873,94.94,94.94,94.1,93.19,92.42,91.62,90.75,93.0,89.52,88.847,88.16,87.08,4.26,97.08,96.45,95.7,97.78,97.103,96.29,130,95.93,4.73,0.00025,91.74,93.59,4.35,9.4e-05,82012,1.68,162.4,18.89,20.2,50.54,48.4,1,7.967,5.62,12.72,22.23,22.23,125.2,12.61,B
179,85.1,4.42,198.3,97.255,44.1,0.4,39.9,0.4,43.767,0.66,97.87,120.6,4.3,0.34,86.14,84.92,98.29,97.453,96.42,4.38,99.4,98.527,98.677,94.09,99.21,98.287,4.36,97.037,95.9,85.593,89.47,88.867,88.17,97.49,96.8,95.887,94.83,94.667,93.6,4.27,94.43,95.92,96.273,91.15,97.12,95.43,97.32,96.853,91.76,89.7,89.18,88.49,4.7,97.3,96.31,97.5,97.33,96.577,40.0,97.3,96.5,97.45,96.68,98.54,98.613,97.48,8.0,101.18,100.357,99.26,100.69,99.89,101.59,100.81,99.73,99.58,94.4,93.8,92.99,3.265,98.82,98.043,98.0,97.23,96.2,5.99,96.61,95.88,94.92,94.75,94.103,93.17,92.27,91.627,90.75,93.01,89.46,88.87,88.08,87.07,4.26,97.08,96.397,95.51,97.77,97.063,96.12,131,95.93,4.73,0.00016,91.74,93.61,4.35,8.7e-05,82012,1.68,162.4,18.89,20.21,50.55,48.4,2,7.963,5.62,12.72,22.22,22.23,122.2,12.61,B
180,85.2,4.27,200.1,97.253,39.3,0.42,39.825,0.42,38.85,0.42,98.064,135.9,3.83,0.27,89.25,87.4,99.71,98.61,97.2,4.42,100.65,99.512,99.8,93.69,99.89,98.955,4.34,95.475,94.26,88.353,91.3,90.413,89.34,96.11,96.35,95.345,94.17,93.947,92.89,4.09,94.48,96.14,95.767,89.88,95.97,93.94,97.1,96.407,86.9,93.57,92.532,91.4,4.58,96.163,95.04,98.61,99.59,98.49,81.0,100.17,99.053,100.1,98.988,99.15,96.305,94.97,8.9,97.48,96.388,95.05,97.16,96.065,98.64,97.54,96.09,98.16,97.9,96.83,95.59,2.385,98.02,97.007,97.07,96.115,95.02,5.28,95.72,94.78,93.75,93.52,92.625,91.68,90.34,89.535,88.68,90.8,86.67,85.918,85.16,80.91,4.1,100.78,99.632,98.38,100.34,99.198,97.93,155,94.49,4.84,0.00019,91.05,93.78,4.51,0.0001,85554,1.71,158.1,18.41,19.66,50.54,48.75,2,7.992,5.16,12.9,22.44,22.44,138.3,0.14,A
181,85.3,4.27,200.0,97.806,39.3,0.42,39.8,0.42,38.65,0.42,100.402,135.7,3.83,0.27,89.11,87.67,99.53,98.73,97.64,4.42,100.3,99.598,99.852,93.69,99.7,98.93,4.34,95.46,94.42,88.407,91.11,90.403,89.65,95.91,96.17,95.388,94.34,94.05,93.08,4.09,94.63,96.17,95.802,89.88,95.91,94.05,97.03,96.43,86.9,93.41,92.63,91.83,4.58,96.132,95.14,98.42,99.47,98.53,81.0,100.01,99.072,99.91,98.99,98.98,96.308,95.37,8.9,97.38,96.428,95.45,97.08,96.165,98.58,97.635,96.54,98.6,97.82,96.96,96.05,2.38,97.99,97.115,96.99,96.183,95.36,5.27,95.64,94.88,94.13,93.47,92.77,92.01,90.28,89.618,88.99,90.8,86.68,86.035,85.48,80.89,4.1,100.63,99.763,98.87,100.14,99.322,98.42,154,94.49,4.84,0.00037,91.05,93.78,4.51,0.00011,90221,1.71,158.1,18.41,19.66,50.54,48.75,1,7.992,5.16,12.9,22.43,22.44,141.6,0.14,A
182,85.4,4.27,200.1,97.194,39.3,0.43,39.825,0.42,38.875,0.42,97.91,135.9,3.83,0.27,89.18,87.42,99.55,98.575,97.19,4.42,100.44,99.472,99.815,93.69,99.9,98.907,4.34,95.362,94.25,88.335,91.22,90.322,89.33,96.13,96.37,95.287,94.15,93.945,92.88,4.09,94.43,96.107,95.732,89.88,96.0,93.94,97.14,96.395,86.89,93.4,92.485,91.4,4.58,96.07,94.7,98.44,99.39,98.397,81.1,99.87,98.97,99.83,98.922,98.88,96.222,94.98,8.9,97.29,96.395,95.09,96.94,96.097,98.5,97.547,96.21,98.17,97.75,96.803,95.67,2.382,97.74,96.965,96.79,96.04,94.92,5.27,95.42,94.728,93.66,93.19,92.558,91.69,90.01,89.435,88.63,90.8,86.39,85.877,85.18,80.62,4.1,100.61,99.593,98.39,100.18,99.163,97.98,155,94.49,4.84,0.00018,91.05,93.78,4.51,0.0001,90221,1.71,158.1,18.41,19.66,50.54,48.75,2,7.992,5.16,12.9,22.43,22.44,138.1,0.14,A
183,86.4,4.42,198.4,98.789,38.5,0.4,39.9,0.39,38.3,0.67,99.91,138.5,4.29,0.33,87.03,84.21,98.58,97.272,95.09,4.38,99.87,98.53,98.905,93.19,100.07,98.65,4.41,97.963,95.69,86.037,90.29,89.195,87.29,99.09,98.61,97.258,95.06,95.683,93.56,4.25,94.59,97.498,98.127,89.76,99.79,96.31,100.21,99.358,90.57,90.24,89.24,87.39,4.74,99.905,97.79,100.19,99.63,98.162,40.4,99.32,97.9,99.1,97.63,99.75,98.97,96.6,8.0,101.84,100.415,98.02,101.24,99.84,102.05,100.685,98.36,98.22,94.8,93.642,91.61,3.372,99.54,98.185,98.65,97.438,95.14,6.0,97.48,96.275,94.06,95.75,94.575,92.36,93.34,92.265,90.1,90.59,90.78,89.623,87.5,88.35,4.23,97.39,96.16,94.08,98.17,96.883,94.75,153,95.5,4.79,0.00026,90.6,92.8,4.36,8.1e-05,65309,1.68,162.6,18.9,20.22,50.58,48.42,1,7.965,5.52,12.74,22.26,22.26,140.9,12.62,B
184,85.7,4.42,198.4,97.274,39.1,0.4,39.9,0.4,38.775,0.66,98.0,136.1,4.29,0.33,85.59,84.14,97.3,96.35,95.12,4.37,98.62,97.642,97.98,93.11,98.71,97.727,4.4,97.108,95.87,84.968,88.92,88.242,87.35,97.91,97.46,96.38,95.14,94.778,93.59,4.24,94.6,96.615,97.237,89.68,98.53,96.43,98.96,98.35,90.49,88.87,88.18,87.32,4.74,98.885,97.82,98.59,97.98,97.135,40.4,97.74,96.873,97.5,96.448,98.17,97.823,96.43,8.0,100.42,99.31,97.85,99.8,98.72,100.7,99.532,98.07,97.92,93.39,92.618,91.61,3.377,97.86,96.885,97.15,96.153,94.85,5.99,95.84,94.91,93.68,94.17,93.207,92.02,91.76,90.845,89.72,90.57,89.02,88.222,87.21,86.72,4.22,95.95,95.105,94.05,96.77,95.852,94.74,155,95.43,4.79,0.00015,90.53,92.75,4.36,7.8e-05,72533,1.68,162.6,18.91,20.22,50.57,48.42,2,7.965,5.52,12.74,22.26,22.26,138.2,12.62,B
185,85.8,4.42,198.4,97.046,39.2,0.4,39.9,0.4,38.925,0.66,97.86,135.7,4.29,0.33,85.45,84.32,97.32,96.325,95.46,4.37,98.65,97.6,97.968,93.11,98.82,97.778,4.4,97.108,96.12,84.77,88.84,88.08,87.58,97.91,97.42,96.385,95.43,94.84,93.88,4.25,94.85,96.505,97.19,89.69,98.57,96.37,99.0,98.392,90.49,88.69,87.987,87.47,4.74,98.945,97.78,98.88,98.05,97.073,40.4,97.74,96.785,97.5,96.492,98.16,97.882,96.69,8.0,100.36,99.373,98.19,99.76,98.782,100.53,99.575,98.36,98.22,93.28,92.465,91.8,3.373,97.87,96.922,97.06,96.138,95.05,5.99,95.78,94.907,93.87,94.04,93.208,92.25,91.61,90.815,89.88,90.53,89.0,88.233,87.42,86.68,4.22,96.04,95.098,94.32,96.83,95.812,95.06,155,95.43,4.79,0.00015,90.53,92.76,4.36,7.9e-05,75751,1.68,162.6,18.9,20.22,50.57,48.42,2,7.968,5.53,12.74,22.26,22.26,138.0,12.62,B
186,87.2,4.41,198.1,99.131,43.2,0.42,39.9,0.4,42.933,0.69,99.926,123.0,4.4,0.33,90.77,84.7,101.92,99.163,96.27,4.42,102.73,100.063,100.053,95.17,102.16,99.583,4.4,98.087,95.65,87.51,94.0,90.583,87.64,99.65,99.07,96.97,94.61,95.817,93.54,4.26,94.38,97.16,97.48,91.66,99.48,95.35,99.63,98.013,92.53,94.33,90.997,88.14,4.74,98.38,96.19,99.17,98.76,97.337,39.9,98.69,97.233,98.69,97.32,99.62,99.303,97.13,7.9,102.48,101.07,98.82,102.11,100.67,103.22,101.63,99.35,99.26,98.87,95.577,92.73,3.31,101.85,99.287,101.41,98.577,95.58,5.9,100.21,97.247,94.17,98.65,95.443,92.33,96.38,92.99,89.76,94.6,93.62,90.17,86.96,91.11,4.32,101.29,98.217,95.38,101.84,98.883,96.15,128,97.32,4.73,0.00012,92.61,94.87,4.38,7.7e-05,51820,1.68,162.3,18.86,20.18,50.47,48.34,1,7.97,5.58,12.71,22.18,22.18,124.7,12.58,B
187,85.4,4.41,198.1,97.055,44.1,0.4,39.9,0.4,43.8,0.67,97.714,120.3,4.4,0.34,87.86,86.81,99.36,98.477,97.52,4.4,100.13,99.243,99.047,95.03,99.41,98.543,4.38,96.983,95.97,87.443,91.05,90.557,89.84,97.34,96.75,95.867,94.88,94.663,93.78,4.24,94.49,95.883,96.13,91.49,97.07,95.3,97.18,96.553,92.4,91.31,90.857,90.24,4.73,96.833,95.97,96.74,96.35,95.43,39.9,96.19,95.26,96.3,95.283,97.33,97.307,96.24,8.0,100.14,99.123,98.07,99.79,98.793,100.91,99.84,98.71,98.84,95.85,95.21,94.47,3.334,98.86,98.067,98.26,97.477,96.63,5.89,96.99,96.297,95.54,95.42,94.667,93.85,92.99,92.277,91.51,94.61,90.19,89.603,88.93,87.69,4.31,98.42,97.687,96.79,99.04,98.26,97.34,131,97.14,4.75,0.00017,92.48,94.71,4.37,8.7e-05,62540,1.68,162.3,18.86,20.19,50.47,48.34,2,7.967,5.59,12.71,22.18,22.18,122.0,12.59,B
188,84.6,4.42,198.2,97.657,44.1,0.4,39.9,0.4,43.567,0.66,99.432,120.3,4.4,0.33,84.92,84.13,98.03,97.43,96.61,4.4,99.15,98.51,98.587,95.0,98.87,98.17,4.39,96.963,96.22,84.597,88.08,87.703,87.24,97.12,96.45,95.81,95.09,94.653,94.0,4.26,94.81,96.017,96.293,91.81,96.99,95.78,97.22,96.89,92.53,88.6,88.22,87.82,4.69,97.387,96.77,97.51,97.36,96.78,39.9,97.38,96.75,97.7,96.993,98.7,98.99,98.23,7.9,101.4,100.71,99.97,100.92,100.223,101.6,101.02,100.34,100.22,93.51,93.013,92.55,3.27,98.11,97.62,97.08,96.623,96.1,5.89,95.48,95.053,94.54,93.51,93.047,92.53,90.78,90.373,89.94,94.41,87.82,87.45,87.04,85.07,4.32,96.5,95.937,95.36,97.38,96.787,96.2,130,96.7,4.72,0.00011,92.57,94.61,4.38,7.7e-05,74810,1.68,162.4,18.89,20.19,50.51,48.37,1,7.967,5.57,12.72,22.2,22.2,124.1,12.59,B
189,84.5,4.42,198.2,97.115,44.0,0.4,39.9,0.4,43.8,0.66,97.576,120.7,4.41,0.33,84.89,84.07,98.1,97.447,96.46,4.4,99.27,98.597,98.647,95.0,99.0,98.277,4.39,96.983,96.1,84.533,88.14,87.7,87.18,97.23,96.51,95.83,94.97,94.607,93.81,4.26,94.37,95.843,96.17,91.81,96.89,95.43,97.11,96.71,92.53,88.68,88.227,87.67,4.69,97.203,96.4,97.49,97.33,96.573,39.9,97.27,96.533,97.52,96.737,98.67,98.79,97.8,8.0,101.29,100.487,99.53,100.78,100.003,101.7,100.903,99.93,99.73,93.51,92.987,92.37,3.277,98.23,97.507,97.28,96.567,95.71,5.89,95.65,94.997,94.2,93.64,92.99,92.18,90.89,90.297,89.54,94.43,87.92,87.347,86.68,85.2,4.32,96.52,95.947,95.29,97.34,96.727,96.02,131,96.7,4.72,9.6e-05,92.57,94.61,4.38,7.4e-05,74810,1.68,162.4,18.88,20.19,50.51,48.37,2,7.963,5.57,12.72,22.2,22.2,121.8,12.59,B
190,85.8,4.43,198.2,98.164,44.1,0.39,39.9,0.39,43.367,0.69,100.45,120.5,4.39,0.34,89.28,88.42,99.85,99.207,98.67,4.38,100.54,99.693,99.243,94.83,99.56,98.747,4.38,96.87,95.88,88.88,92.29,91.887,91.44,97.21,96.35,95.683,94.84,94.453,93.66,4.25,94.32,95.523,95.773,91.65,96.41,95.08,96.51,96.097,92.37,92.79,92.323,91.84,4.73,96.41,95.69,96.27,96.09,95.383,39.8,96.0,95.293,96.23,95.463,97.36,97.59,96.81,7.9,100.24,99.437,98.58,99.88,99.113,101.06,100.217,99.3,99.44,97.03,96.477,95.9,3.273,99.28,98.61,98.69,98.013,97.24,5.91,97.57,96.9,96.18,95.83,95.227,94.55,93.45,92.867,92.2,94.39,90.76,90.23,89.67,88.2,4.33,99.29,98.733,98.13,99.79,99.163,98.47,130,97.21,4.76,0.00025,92.73,94.59,4.37,9.2e-05,85531,1.68,162.4,18.88,20.19,50.5,48.36,1,7.963,5.57,12.72,22.19,22.19,125.4,12.6,B
191,85.8,4.43,198.2,97.366,44.1,0.4,39.9,0.39,43.733,0.69,98.016,120.6,4.39,0.34,89.45,88.3,99.88,99.11,98.34,4.39,100.53,99.703,99.313,94.83,99.58,98.807,4.37,96.853,95.79,88.94,92.56,92.013,91.35,97.23,96.45,95.603,94.63,94.373,93.41,4.25,94.16,95.54,95.787,91.65,96.66,94.92,96.78,96.15,92.37,92.97,92.31,91.56,4.73,96.467,95.5,96.5,96.3,95.45,39.9,96.27,95.38,96.47,95.55,97.58,97.657,96.54,7.9,100.44,99.48,98.37,100.11,99.143,101.24,100.287,99.19,99.35,97.17,96.45,95.57,3.279,99.52,98.68,99.02,98.13,97.19,5.91,97.79,96.947,96.08,96.08,95.283,94.43,93.75,92.967,92.15,94.4,90.95,90.277,89.52,88.39,4.32,99.48,98.713,97.72,99.97,99.153,98.09,131,97.21,4.76,0.00015,92.73,94.59,4.37,8.4e-05,85531,1.68,162.4,18.88,20.19,50.5,48.37,2,7.967,5.57,12.72,22.19,22.19,122.4,12.59,B
192,120.9,5.3,198.4,100.317,38.5,0.57,39.8,0.54,37.7,1.2,102.056,138.2,5.21,0.0,88.81,81.55,107.07,104.675,98.13,4.94,107.15,104.787,104.18,99.35,105.42,103.05,4.85,99.17,93.62,86.653,97.95,95.525,89.88,99.82,97.29,94.92,89.48,95.523,89.98,5.29,90.98,97.13,97.268,98.8,100.14,91.56,100.22,98.882,99.91,96.98,94.537,88.86,5.0,99.442,93.24,103.63,102.49,99.66,54.5,101.34,98.645,100.35,97.75,101.75,99.115,93.59,12.1,101.69,99.265,93.85,100.43,97.94,101.37,99.013,93.66,93.37,103.67,101.265,95.43,3.298,100.3,97.772,101.44,98.92,93.06,5.49,101.43,98.835,92.76,101.36,98.685,92.38,100.5,97.82,91.26,94.41,98.68,95.785,89.15,95.54,4.55,106.16,103.7,98.03,106.67,104.27,98.63,150,101.72,5.24,7.1e-05,96.09,94.79,4.61,5.5e-05,23042,1.68,163.2,19.0,20.02,49.91,48.12,1,8.0,5.09,12.88,22.72,22.74,144.0,0.17,C
193,121.0,5.32,198.4,101.557,37.7,0.57,39.825,0.56,37.25,1.2,102.538,141.6,5.22,0.0,89.17,86.67,107.05,105.845,103.34,4.94,107.07,105.828,105.165,99.35,105.26,104.102,4.85,100.225,98.62,87.965,98.37,97.08,95.67,99.63,97.03,95.975,94.34,96.56,94.92,5.29,96.06,98.215,98.423,98.8,99.87,96.99,99.97,100.305,99.9,97.19,95.82,94.52,5.0,100.91,99.08,103.36,102.51,101.308,53.6,101.38,100.21,100.48,99.405,102.07,100.645,98.87,12.0,101.86,100.668,98.96,100.58,99.342,101.46,100.28,98.72,98.41,104.04,102.633,101.27,3.301,100.51,99.26,101.64,100.35,98.86,5.49,101.73,100.375,98.85,101.57,100.405,98.84,100.74,99.525,98.11,94.41,98.97,97.505,95.53,95.75,4.55,106.43,105.043,103.43,106.98,105.565,104.01,149,101.72,5.26,6.6e-05,96.08,94.79,4.63,5.3e-05,23042,1.68,163.2,19.0,20.02,49.91,48.12,2,8.0,5.09,12.88,22.72,22.73,144.6,0.17,C
194,121.9,5.32,198.4,102.214,37.3,0.57,39.8,0.57,37.0,1.21,103.464,142.8,5.22,0.0,90.01,88.16,108.38,107.033,104.7,4.95,108.5,107.037,106.39,99.41,106.59,105.213,4.85,101.245,99.64,89.097,99.35,98.33,97.34,100.67,98.1,96.985,95.43,97.653,96.07,5.29,97.27,99.262,99.45,98.85,101.05,98.24,101.12,101.375,99.94,98.44,97.188,96.09,5.0,102.025,100.4,104.71,103.75,102.438,53.4,102.72,101.375,101.64,100.388,102.93,101.533,99.88,12.0,102.81,101.548,99.98,101.45,100.218,102.49,101.248,99.66,99.35,105.17,103.98,102.87,3.308,101.3,100.128,102.61,101.383,99.79,5.49,102.56,101.408,99.82,102.71,101.45,99.85,101.88,100.65,99.03,94.43,99.91,98.68,97.18,96.76,4.55,107.4,106.265,105.07,108.06,106.835,105.5,148,101.76,5.26,0.00017,96.12,94.83,4.63,6.1e-05,23658,1.69,163.2,19.0,20.02,49.91,48.12,1,8.0,5.09,12.88,22.71,22.72,145.9,0.17,C
195,121.0,5.37,198.7,99.617,38.6,0.51,39.8,0.51,38.0,1.25,101.08,138.2,5.21,0.0,89.07,87.4,103.81,102.723,100.77,4.89,103.72,102.455,101.708,98.8,101.81,100.595,4.79,96.802,95.35,88.395,97.75,97.025,95.96,96.41,93.87,92.647,91.19,93.278,91.82,5.32,92.84,94.698,94.767,99.19,96.26,93.5,96.31,96.54,99.89,96.42,95.578,94.57,5.0,97.282,95.75,100.9,100.79,99.642,53.6,100.1,98.922,99.58,98.63,101.78,100.738,99.22,12.1,101.9,100.775,99.06,100.58,99.48,101.31,100.403,98.86,98.49,102.23,101.318,100.24,3.179,99.79,98.848,100.83,99.87,98.54,5.48,100.93,99.9,98.56,100.83,99.912,98.72,100.08,99.16,97.94,94.01,98.48,97.535,96.36,96.03,4.6,103.82,102.867,101.6,104.02,102.965,101.68,152,101.76,5.25,4e-05,96.9,94.61,4.56,3.9e-05,62417,1.7,163.4,19.03,20.04,49.99,48.2,1,8.0,5.07,12.91,22.78,22.78,142.6,0.16,C
196,121.0,5.38,198.7,99.418,38.5,0.51,39.85,0.51,38.05,1.25,100.376,138.5,5.21,0.0,89.41,87.55,104.07,102.835,100.43,4.89,103.74,102.473,101.77,98.8,102.01,100.653,4.79,96.858,94.95,88.55,98.19,97.237,96.16,96.3,93.92,92.638,90.84,93.238,91.45,5.32,92.48,94.72,94.787,99.19,96.37,93.19,96.41,96.557,99.89,96.64,95.75,94.55,5.0,97.24,95.29,100.7,100.59,99.558,53.6,99.67,98.9,99.56,98.64,101.8,100.613,98.99,12.1,101.85,100.905,99.25,100.55,99.575,101.5,100.59,99.01,98.63,102.65,101.615,100.42,3.181,99.84,98.98,100.92,100.06,98.4,5.48,100.9,100.003,98.25,100.86,99.928,98.28,100.13,99.222,97.55,94.01,98.4,97.457,95.89,96.16,4.6,104.22,103.08,101.73,104.41,103.237,101.86,152,101.76,5.25,3.9e-05,96.9,94.61,4.56,3.9e-05,62417,1.7,163.4,19.03,20.05,49.99,48.2,2,8.0,5.07,12.91,22.78,22.79,141.6,0.16,C
197,87.0,4.5,198.3,97.577,44.3,0.36,39.9,0.36,43.667,0.6,99.876,119.9,4.06,0.34,88.27,88.01,95.69,95.197,94.76,4.13,96.44,95.867,95.907,87.48,96.23,95.65,4.41,95.57,94.87,88.173,90.31,90.163,89.93,96.17,96.24,95.72,95.13,95.247,94.69,4.16,96.71,98.217,99.013,83.1,100.03,98.92,100.46,100.433,84.81,90.45,90.223,89.94,4.57,100.99,100.2,99.43,98.24,97.607,40.1,97.66,97.033,96.82,96.16,96.83,96.693,95.82,8.0,98.77,98.093,97.17,98.09,97.407,98.63,98.03,97.13,97.0,93.83,93.55,93.17,3.257,96.4,95.887,95.94,95.38,94.72,5.83,94.94,94.403,93.78,93.38,92.98,92.45,91.34,90.98,90.53,79.88,88.88,88.61,88.26,86.7,3.99,95.41,95.047,94.6,95.71,95.313,94.79,131,88.92,4.51,0.00024,83.95,86.62,4.26,9.3e-05,165048,1.68,162.5,18.9,20.21,50.55,48.4,1,7.97,6.13,12.73,22.22,22.23,124.7,12.62,B
198,123.3,5.38,198.7,101.158,38.9,0.52,39.875,0.49,37.4,1.27,103.664,136.9,5.2,0.0,93.2,82.98,107.63,104.415,96.55,4.9,107.21,104.072,103.27,98.89,105.18,102.138,4.79,98.23,91.67,90.09,102.43,98.97,91.15,99.5,97.08,94.067,87.54,94.69,88.08,5.33,89.02,96.123,96.185,99.29,99.49,89.66,99.49,97.882,99.99,100.68,97.435,89.58,5.01,98.49,91.44,104.4,104.32,101.12,54.3,103.62,100.4,103.3,100.093,105.02,101.88,95.07,12.1,105.07,102.085,95.54,103.78,100.803,104.87,101.848,95.4,95.04,106.65,103.253,95.32,3.215,103.25,100.368,104.58,101.367,93.82,5.49,104.72,101.455,93.65,105.29,101.703,93.49,104.75,101.065,92.56,94.08,103.06,99.395,90.82,100.7,4.62,108.15,104.773,97.17,108.11,104.828,97.42,149,101.86,5.24,0.00018,97.0,94.73,4.55,5.8e-05,63035,1.7,163.4,19.03,20.04,50.0,48.2,1,8.0,5.08,12.91,22.78,22.78,146.2,0.16,C
199,123.5,5.38,198.7,101.825,38.1,0.52,39.825,0.49,37.1,1.28,103.598,139.7,5.19,0.0,92.72,82.7,107.12,104.235,96.98,4.9,106.59,103.878,103.093,98.93,104.77,101.97,4.8,97.813,92.02,89.793,102.17,98.815,90.99,98.88,96.47,93.603,87.84,94.18,88.34,5.33,89.18,95.64,95.72,99.32,99.15,89.91,99.13,97.513,100.02,100.44,97.28,89.71,5.01,98.227,91.7,104.5,104.34,100.88,54.6,103.57,100.205,103.23,99.947,105.13,101.835,95.43,12.1,104.92,102.015,95.69,103.61,100.753,104.59,101.735,95.64,95.18,106.25,103.015,95.36,3.191,103.24,100.17,104.37,101.298,94.39,5.48,104.74,101.41,94.06,105.11,101.633,93.94,104.53,101.005,92.82,93.97,103.44,99.56,90.94,101.07,4.63,107.6,104.435,97.34,107.59,104.538,97.65,148,101.89,5.24,9.7e-05,97.03,94.75,4.55,6e-05,65602,1.7,163.4,19.03,20.05,49.99,48.2,2,8.0,5.07,12.91,22.78,22.78,146.1,0.17,C
200,84.1,4.42,198.1,97.222,44.1,0.42,39.9,0.41,43.8,0.67,97.904,120.6,4.48,0.34,85.3,84.11,98.7,97.87,96.78,4.42,99.94,99.06,99.127,95.4,99.73,98.75,4.39,97.393,96.23,84.693,88.51,87.87,87.2,97.88,97.1,96.173,95.06,94.81,93.7,4.27,94.28,95.73,95.947,92.15,96.61,94.86,96.67,96.127,92.98,89.27,88.6,87.96,4.67,96.497,95.47,97.1,97.27,96.43,40.0,97.33,96.473,97.65,96.773,98.87,98.91,97.68,8.0,101.72,100.743,99.5,101.32,100.32,102.18,101.19,100.02,100.05,94.13,93.427,92.66,3.295,99.44,98.573,98.56,97.697,96.73,5.65,97.22,96.34,95.36,95.15,94.383,93.48,92.58,91.853,91.04,95.09,89.77,89.053,88.25,87.08,4.33,97.2,96.41,95.55,97.99,97.16,96.25,131,96.78,4.69,0.00014,92.84,94.77,4.39,8.4e-05,193050,1.68,162.3,18.86,20.19,50.48,48.34,2,7.967,5.55,12.71,22.19,22.2,122.2,12.61,B
201,123.0,5.41,198.7,102.456,37.3,0.52,39.85,0.52,36.95,1.27,103.836,143.0,5.22,0.0,93.42,91.34,107.85,106.548,104.55,4.9,107.29,106.08,105.26,98.91,105.34,104.053,4.8,99.968,98.3,92.338,102.71,101.55,100.49,99.56,97.1,95.793,94.18,96.425,94.79,5.33,95.84,97.873,97.945,99.3,99.61,96.54,99.57,99.787,99.99,100.88,99.915,98.88,5.01,100.525,98.79,104.59,104.39,103.205,53.2,103.74,102.54,103.31,102.048,105.23,103.825,101.86,12.1,105.47,104.035,102.08,104.08,102.72,104.95,103.605,101.59,101.19,106.8,105.735,104.56,3.193,103.59,102.395,105.0,103.715,101.69,5.48,105.26,104.0,102.03,105.36,104.178,102.42,104.87,103.688,101.92,93.97,103.31,102.285,100.5,100.75,4.63,108.29,107.018,105.69,108.21,107.015,105.62,147,101.85,5.26,0.00017,96.99,94.74,4.57,6.3e-05,70217,1.7,163.4,19.04,20.05,50.0,48.2,1,8.0,5.07,12.91,22.78,22.79,146.5,0.16,C
202,123.0,5.41,198.7,103.026,37.3,0.52,39.825,0.52,36.75,1.27,104.22,143.3,5.22,0.0,93.31,90.82,108.04,106.493,103.73,4.9,107.61,106.025,105.17,98.91,105.68,104.06,4.79,99.938,97.68,92.267,102.74,101.54,100.05,99.73,97.26,95.73,93.51,96.307,94.11,5.33,95.16,97.793,97.91,99.3,99.72,96.09,99.69,99.655,99.99,101.1,99.877,98.34,5.01,100.412,98.24,104.5,104.42,103.213,53.2,103.58,102.408,103.42,102.025,105.42,103.883,101.72,12.1,105.23,104.015,101.86,103.91,102.71,104.96,103.73,101.71,101.25,106.97,105.718,104.18,3.199,103.71,102.382,104.8,103.64,101.77,5.48,105.05,103.905,101.95,105.46,104.308,102.5,104.85,103.825,101.96,93.97,103.57,102.323,100.39,101.16,4.63,108.32,106.888,104.9,108.36,106.905,104.89,147,101.86,5.26,9.7e-05,96.99,94.73,4.57,6.1e-05,70217,1.7,163.4,19.03,20.05,50.0,48.21,2,8.0,5.07,12.92,22.78,22.79,147.0,0.16,C
