,344X1,344X2,344X5,344X7,344X10,344X13,344X14,344X15,344X23,344X25,344X31,344X33,344X34,344X36,344X42,344X46,344X48,344X49,344X54,344X55,344X75,344X78,344X90,344X102,344X114,344X118,344X121,344X126,344X127,344X130,344X132,344X133,344X138,344X150,344X153,344X154,344X156,344X163,344X166,344X168,344X169,344X174,344X177,344X178,344X180,344X181,344X210,344X212,344X216,344X222,344X224,344X231,344X237,344X239,344X240,344X243,344X245,344X246,344X266,344X270,344X278,344X279,344X281,344X297,344X299,344X317,344X318,344X321,344X324,344X335,344X336,344X338,344X341,344X347,344X348,344X355,344X364,344X365,344X377,TOOL
224,150.0,156,101,118,81,100,120.0,81,81,212,173,0.73,0.42,4.03,3000,3010,2990,2990,103.0,99.8,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52230,5,10.2,14.2,4000,3956,29,26,34,29,22,52,0.0,334,557,396,44,38,12,38,49,26,4392,3385,4448,4366,3013.5,3014.6,110.0,108.3,108.9,106,X
225,159.0,156,101,118,81,100,117.0,81,81,211,176,0.65,0.29,4.08,3005,3010,3000,3000,107.8,110.7,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,2,1198,0,0,399,402,802,397,1199,1204,595,1197,3,7,7,0,0,1,52868,5,10.3,14.1,4000,3962,32,29,34,28,27,50,0.0,324,548,389,34,29,13,39,51,28,4426,3390,4472,4408,3006.8,3008.8,111.0,106.2,106.8,91,W
226,150.0,156,101,118,81,100,120.0,81,81,214,172,0.74,0.41,4.1,3000,3010,2990,2990,99.9,100.0,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,52868,5,10.2,14.4,4000,3950,29,27,33,29,23,52,0.0,336,542,396,45,37,11,39,49,26,4402,3366,4460,4383,3013.8,3014.9,105.8,108.9,109.0,113,X
227,159.0,156,101,118,81,100,117.0,81,81,211,177,0.64,0.28,4.03,3005,3020,3000,3000,108.6,111.0,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,4,1198,0,0,399,402,802,395,1199,1204,595,1197,3,7,7,2,2,1,52868,5,10.2,14.1,3999,3965,32,29,34,28,27,50,0.0,324,548,386,34,29,13,39,51,28,4427,3391,4469,4406,3007.1,3009.1,111.4,106.2,106.7,93,W
228,159.0,156,101,118,81,100,117.0,81,81,211,177,0.64,0.28,4.08,3005,3010,3000,3000,107.3,110.4,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,4,1198,0,0,399,402,802,395,1199,1204,595,1197,3,7,7,0,2,1,52868,5,10.4,14.0,3999,3972,32,29,34,28,27,52,0.0,324,546,386,34,29,13,39,51,28,4426,3388,4469,4408,3008.1,3009.1,100.2,106.5,106.1,91,W
229,150.0,156,101,118,81,100,120.0,81,81,214,172,0.72,0.39,4.15,3000,3010,2990,2990,100.2,101.3,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,52868,5,10.3,14.3,3999,3947,29,27,34,29,23,52,0.0,336,537,399,45,37,11,39,49,26,4403,3363,4461,4382,3013.9,3015.1,100.8,107.6,107.2,115,X
230,159.0,156,101,118,81,100,117.0,81,81,211,177,0.66,0.3,4.15,3006,3010,3000,3000,95.0,95.0,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,4,1198,0,0,399,402,805,395,1199,1204,595,1197,3,7,7,0,0,1,52868,5,10.2,14.1,3999,3927,32,29,34,28,27,50,0.0,323,549,385,34,29,13,38,50,28,4427,3392,4470,4410,3007.0,3009.2,99.3,107.6,107.1,91,W
231,159.0,156,101,118,81,100,117.0,81,81,211,177,0.63,0.28,4.0,3005,3010,3000,3000,105.9,99.2,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,4,1198,0,0,399,402,802,395,1199,1204,595,1197,3,7,7,2,2,1,52868,5,10.2,14.1,3999,3963,32,29,34,28,27,52,0.0,324,548,388,34,29,13,39,51,28,4427,3392,4471,4405,3007.1,3008.3,106.9,107.7,108.0,92,W
232,159.6,156,101,118,81,100,107.3,81,81,206,172,0.63,0.22,4.08,3000,3010,2990,2990,110.0,110.0,3076,18.0,7.3,46.2,28.4,19.8,19.3,1198,-1,0,1196,-2,0,397,400,800,395,1199,1204,595,1197,0,5,5,-2,-2,0,55028,7,10.2,14.5,6000,5905,31,27,38,30,24,52,0.0,272,597,279,48,42,11,43,58,25,4602,4024,4618,4483,3010.8,3011.3,110.0,105.7,105.8,59,S
233,159.6,156,101,118,81,100,107.3,81,81,203,173,0.64,0.25,4.13,3000,3010,2990,2990,105.3,100.6,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,-1,0,1196,-2,0,398,400,800,395,1199,1204,595,1197,0,5,5,-2,-2,1,55029,7,10.3,13.8,6000,5944,30,27,39,30,23,52,0.0,272,632,298,47,41,11,42,58,30,4607,4051,4634,4566,3011.0,3011.7,110.2,106.1,106.4,62,S
234,159.0,156,101,118,81,100,117.0,81,81,212,177,0.65,0.28,4.15,3006,3010,3000,3000,106.7,110.0,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,0,2,1198,0,0,399,405,802,395,1199,1204,595,1197,3,5,7,0,0,0,52797,5,10.2,14.1,3999,3953,32,29,34,28,26,51,0.0,323,542,385,34,28,13,39,50,28,4427,3383,4471,4410,3007.3,3008.3,100.8,108.0,107.7,92,W
235,159.6,156,101,118,81,100,107.3,81,81,204,171,0.63,0.23,4.15,3000,3010,2990,3000,100.0,100.0,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,-1,0,1196,-2,0,398,400,802,395,1199,1204,595,1197,0,5,5,-2,-2,0,55030,7,10.3,13.8,6000,5936,30,28,40,30,24,52,0.0,272,628,298,47,41,11,42,58,31,4610,4049,4639,4574,3012.3,3011.7,110.2,107.0,107.3,61,S
236,159.0,156,101,118,81,100,117.0,81,81,212,177,0.67,0.29,4.13,3005,3010,3000,3000,95.0,95.0,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,0,2,1198,0,0,399,402,802,395,1199,1204,595,1197,3,7,7,2,0,0,52797,5,10.2,14.1,4000,3967,32,29,34,28,27,51,0.0,323,543,385,34,28,13,39,51,28,4428,3385,4471,4411,3007.3,3007.6,109.4,107.5,107.9,91,W
237,159.6,156,101,118,81,100,107.3,81,81,179,161,0.67,0.22,4.35,3001,3010,2990,3000,100.0,100.4,3076,18.0,7.3,46.2,28.4,19.8,19.3,1198,-1,0,1196,-2,0,397,400,800,395,1198,1200,595,1197,0,5,2,-2,-2,1,55049,7,10.2,13.9,5306,0,30,31,40,30,22,52,2.5,273,816,298,41,42,11,31,40,29,4612,4222,4635,4569,3011.1,3015.9,110.0,106.4,106.5,18,S
238,159.6,156,101,118,81,100,107.3,81,81,203,173,0.61,0.22,4.03,3000,3010,3000,2990,110.7,109.5,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,-1,0,1196,-2,0,397,400,800,395,1199,1204,595,1197,0,5,5,-2,-2,0,55050,7,10.2,13.5,6000,5886,30,27,39,30,23,52,0.0,274,633,307,47,42,11,42,58,29,4611,4051,4642,4569,3012.2,3013.3,110.0,106.6,106.7,63,S
239,159.6,156,101,118,81,100,107.3,81,81,203,172,0.63,0.23,4.05,3000,3010,2990,2990,101.1,99.6,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,-1,0,1196,-2,0,398,400,800,395,1199,1204,595,1197,0,5,5,-2,-2,1,55051,7,10.3,14.0,6000,5983,30,28,39,30,24,52,0.0,272,642,298,47,41,11,41,58,31,4612,4058,4646,4576,3012.2,3012.9,110.2,107.1,107.4,61,S
240,159.6,156,101,118,81,100,118.1,81,81,215,179,0.8,0.39,4.93,3001,3010,2990,2990,97.0,97.0,3085,17.9,5.8,46.0,30.2,19.7,19.2,1199,3,6,1198,2,-1,398,400,800,395,1197,1200,595,1193,-5,-5,-5,-7,-7,1,52607,5,10.2,14.1,4000,3994,29,26,32,29,23,52,0.0,323,546,384,40,34,11,41,52,29,4490,3423,4535,4476,3011.6,3013.5,108.4,108.4,108.6,101,V
241,159.0,156,101,118,81,100,117.0,81,81,213,177,0.64,0.31,4.08,3006,3010,3000,3000,109.8,103.0,3085,17.9,5.8,46.0,30.2,19.8,19.3,1201,0,2,1198,0,0,399,402,802,395,1199,1204,595,1197,2,7,5,0,0,0,52608,5,10.3,14.5,4000,3996,34,29,34,28,26,52,0.0,321,522,324,35,24,13,40,51,28,4421,3363,4425,4394,3006.9,3009.0,99.4,107.3,106.8,84,W
242,150.0,156,101,118,81,100,120.0,81,81,211,172,0.76,0.43,4.23,3000,3010,2990,2990,102.8,108.4,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1193,0,2,2,-2,-2,1,52608,5,10.1,14.2,4000,3955,30,27,34,30,22,52,0.0,335,557,392,44,38,12,37,48,25,4396,3384,4453,4375,3013.5,3015.0,111.0,107.4,108.0,105,X
243,159.0,156,101,118,81,100,117.0,81,81,211,177,0.64,0.28,4.05,3005,3010,3000,3000,94.7,94.9,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,2,1198,0,0,399,402,802,397,1199,1200,595,1197,3,7,7,0,0,0,52868,5,10.2,14.6,3999,3930,33,29,34,28,27,51,0.0,320,528,325,34,24,13,39,50,28,4426,3370,4431,4390,3007.3,3008.5,99.5,107.0,106.5,82,W
244,159.0,156,101,118,81,100,117.0,81,81,211,177,0.65,0.27,4.2,3006,3010,3000,3000,95.0,95.0,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,2,1198,0,0,399,402,802,397,1199,1204,595,1197,3,7,7,0,0,1,52868,5,10.3,14.3,4000,3979,32,29,34,28,27,52,0.0,322,542,375,34,28,13,38,50,27,4428,3388,4472,4414,3007.2,3008.0,108.2,106.0,106.1,90,W
245,159.0,156,101,118,81,100,117.0,81,81,212,176,0.68,0.33,4.05,3005,3010,3000,3000,94.8,94.8,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,0,2,1200,0,0,399,402,802,395,1199,1204,595,1197,2,5,5,0,0,1,52608,5,10.2,14.2,4000,3987,32,29,35,28,27,52,0.0,322,547,375,34,28,13,39,51,28,4422,3387,4467,4406,3008.3,3009.4,104.9,106.0,105.8,92,W
246,159.0,156,101,118,81,100,117.0,81,81,211,177,0.64,0.26,4.13,3005,3010,3000,3000,96.0,98.9,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,2,1198,0,0,399,402,802,397,1199,1204,595,1197,3,7,7,2,0,0,52868,5,10.2,14.3,3999,3954,32,29,34,28,27,50,0.0,323,541,385,34,28,13,39,50,28,4429,3385,4473,4415,3008.0,3009.6,111.2,106.9,107.5,89,W
247,150.0,156,101,118,81,100,120.0,81,81,211,174,0.73,0.42,4.23,3000,3010,2990,2990,99.9,100.0,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52609,5,10.3,14.4,3999,3970,31,27,34,31,23,52,0.0,333,561,335,44,32,12,37,48,25,4395,3379,4398,4377,3013.8,3015.0,99.4,107.7,107.0,87,X
248,159.0,156,101,118,81,100,117.0,81,81,211,177,0.66,0.28,4.15,3005,3010,3000,3000,95.0,95.1,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,2,1198,0,0,399,402,802,397,1199,1204,595,1197,3,7,7,2,0,1,52868,5,10.2,14.1,4000,3964,32,29,34,28,27,52,0.0,323,545,385,34,28,13,38,50,28,4429,3391,4473,4415,3007.5,3008.3,105.2,108.1,108.2,90,W
249,150.0,156,101,118,81,100,120.0,81,81,211,172,0.72,0.41,4.1,3000,3010,2990,2990,99.9,100.0,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,52868,5,10.2,14.4,3999,3939,29,27,34,29,23,52,0.0,337,557,397,44,37,11,39,49,26,4400,3373,4456,4380,3013.6,3015.7,110.7,107.7,108.2,103,X
250,159.0,156,101,118,81,100,117.0,81,81,211,177,0.65,0.27,4.18,3005,3010,3000,3000,99.0,103.9,3085,17.9,5.8,46.0,30.2,19.8,19.3,1201,1,2,1198,0,0,399,402,802,397,1199,1204,595,1197,3,7,5,0,0,1,52868,5,10.2,14.1,4000,3970,32,29,34,28,27,50,0.0,322,547,382,34,28,13,38,50,28,4428,3392,4472,4414,3007.1,3008.1,99.3,107.8,107.4,92,W
251,159.6,156,101,118,81,100,107.3,81,81,208,168,0.68,0.25,4.28,3000,3010,2990,2990,110.0,109.9,3076,18.0,7.3,46.2,28.4,19.8,19.3,1198,-1,0,1196,-2,0,397,400,800,395,1199,1204,595,1197,0,5,5,-2,-2,1,53651,6,10.2,14.4,6000,5900,31,27,38,29,24,52,0.0,269,600,282,48,43,12,43,58,25,4574,4020,4602,4466,3011.0,3012.9,110.0,105.2,105.3,58,S
252,150.0,156,101,118,81,100,120.0,81,81,212,172,0.68,0.39,4.03,3000,3010,2990,2990,107.0,108.4,3085,15.9,12.9,35.7,35.5,19.6,19.4,1199,0,2,1198,0,-2,398,400,802,395,1198,1200,595,1197,0,2,2,-2,-2,0,52868,5,10.2,14.4,4000,3964,29,27,34,29,23,52,0.0,337,552,397,45,37,11,39,49,27,4400,3370,4456,4381,3013.7,3014.4,111.2,107.2,107.8,106,X
253,159.0,156,101,118,81,100,117.0,81,81,210,176,0.65,0.3,4.0,3006,3010,3000,3000,107.0,100.0,3085,17.9,5.8,46.0,30.2,19.9,19.3,1201,1,4,1198,0,0,399,405,802,395,1199,1204,595,1197,3,7,7,0,2,1,52868,5,10.2,14.1,4000,3960,32,29,34,28,27,50,0.0,323,549,387,34,29,13,39,51,28,4428,3395,4472,4410,3008.1,3009.8,107.0,107.6,107.8,91,W
254,158.5,156,101,118,81,100,110.1,81,81,209,176,1.27,0.89,4.4,2999,3010,2990,2990,109.9,109.9,3076,18.0,7.3,46.2,28.4,19.4,19.3,1199,0,2,1196,0,0,396,400,800,395,1197,1200,595,1193,4,10,7,0,0,0,53652,7,10.3,14.5,5999,5942,29,26,40,15,23,56,0.0,267,590,271,47,42,19,51,66,35,4486,3903,4499,4349,3007.1,3007.2,109.9,104.3,104.5,62,T
255,159.6,156,101,118,81,100,107.3,81,81,207,177,0.87,0.51,4.03,3003,3010,3000,3000,110.0,109.9,3076,18.0,7.3,46.2,28.4,19.7,19.4,1200,0,0,1198,-2,1,399,402,802,395,1199,1204,595,1197,-2,-2,0,-5,-5,1,53652,7,10.3,13.3,6000,5942,26,25,37,21,22,59,0.0,265,616,286,44,39,23,53,68,40,4519,3963,4536,4485,3013.1,3014.4,108.4,106.4,106.6,65,U
256,159.6,156,101,118,81,100,107.3,81,81,206,168,0.66,0.25,4.13,3000,3010,2990,2990,109.8,109.5,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,-1,0,1196,-2,0,397,400,800,395,1199,1204,595,1197,0,5,5,-2,-2,0,53652,7,10.2,13.9,6000,5928,30,27,39,30,24,52,0.0,273,628,298,48,43,12,42,58,30,4591,4043,4606,4542,3012.0,3012.4,110.2,105.8,106.1,61,S
257,158.5,156,101,118,81,100,110.1,81,81,208,176,1.3,0.9,4.7,2999,3010,2990,2990,107.6,102.2,3076,18.0,7.3,46.2,28.4,19.4,19.3,1199,1,2,1198,0,0,396,400,800,395,1198,1200,595,1197,4,7,10,2,0,1,53653,7,10.3,13.5,5999,5917,27,27,40,16,23,58,0.0,266,616,287,46,41,19,50,66,37,4494,3928,4514,4461,3007.5,3008.8,110.1,104.9,105.1,68,T
258,159.6,156,101,118,81,100,107.3,81,81,203,174,0.63,0.22,4.18,3000,3010,2990,3000,99.9,100.0,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,0,0,1196,-2,0,398,402,800,395,1199,1204,595,1197,0,2,2,-2,-2,0,55390,6,10.5,14.3,6000,5987,30,27,40,30,24,52,0.0,271,630,291,47,40,12,41,57,30,4619,4057,4651,4588,3012.4,3011.8,110.8,107.6,107.9,58,S
259,157.5,170,99,120,81,97,117.0,77,79,213,176,0.83,0.45,4.85,3001,3010,2990,2990,106.2,100.5,3085,17.9,5.8,46.0,30.2,19.6,19.2,1199,3,6,1198,2,-1,398,405,800,395,1197,1200,595,1193,-4,-2,-2,-5,-5,0,52818,5,10.2,14.1,3999,3929,29,26,32,28,23,52,0.0,323,504,368,39,36,13,37,50,25,4376,3436,4414,4326,3012.1,3012.3,110.0,106.8,107.0,74,V
260,159.6,156,101,118,81,100,107.3,81,81,205,173,0.65,0.23,4.23,3001,3010,2990,3000,99.9,100.0,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,0,0,1196,-2,0,398,400,800,395,1199,1204,595,1197,0,2,2,-2,-2,1,55391,6,10.5,14.1,6000,5939,30,28,40,30,24,52,0.0,270,642,291,46,40,12,41,57,31,4620,4064,4651,4589,3012.1,3013.1,108.4,108.8,109.1,60,S
261,159.0,156,101,118,81,100,117.0,81,81,211,177,0.73,0.32,4.23,3006,3010,3000,3000,95.2,98.0,3085,17.9,5.8,46.0,30.2,19.8,19.3,1201,1,4,1198,0,0,399,402,802,397,1199,1200,595,1197,3,7,7,0,2,0,52736,5,10.3,14.1,3999,3938,32,29,34,28,26,52,0.0,324,548,386,34,29,13,39,51,28,4423,3385,4466,4405,3006.6,3008.2,99.5,107.3,106.7,94,W
262,159.0,156,101,118,81,100,117.0,81,81,213,177,0.7,0.32,4.15,3005,3010,3000,3000,94.9,95.0,3085,17.9,5.8,46.0,30.2,19.8,19.3,1201,1,4,1198,0,0,399,402,802,395,1199,1204,595,1197,3,7,7,2,0,0,52736,5,10.2,14.4,4000,3945,32,29,34,28,26,50,0.0,323,546,385,34,28,13,39,51,28,4426,3384,4471,4410,3007.3,3008.0,105.8,107.9,108.0,94,W
263,159.6,156,101,118,81,100,107.3,81,81,205,173,0.64,0.23,4.23,3000,3010,2990,3000,99.9,99.9,3076,18.0,7.3,46.2,28.4,19.8,19.3,1199,0,0,1196,-2,0,398,402,800,395,1199,1204,595,1197,0,2,2,-2,-2,0,55392,6,10.5,14.3,6000,5975,30,28,40,30,24,52,0.0,271,635,293,47,40,11,41,57,31,4620,4057,4653,4592,3012.2,3011.5,100.3,109.4,109.3,59,S
264,156.0,156,101,118,81,100,108.0,81,81,220,180,0.73,0.45,3.4,3001,3010,2990,2990,109.9,110.0,3085,15.4,12.5,39.6,32.5,19.4,19.2,1200,0,2,1198,0,-2,399,402,802,395,1200,1204,595,1197,1,5,5,0,0,0,9649,6,10.1,14.7,4000,3992,28,26,40,18,22,60,0.0,292,507,296,43,38,16,44,57,31,4312,3380,4322,4248,3014.1,3015.7,109.9,105.6,105.6,74,Q
265,156.0,156,101,118,81,100,108.0,81,81,215,181,0.66,0.36,3.45,2996,3000,2990,2990,110.0,109.9,3085,15.4,12.5,39.6,32.4,19.8,19.3,1198,0,0,1196,-2,-2,396,400,800,395,1197,1200,595,1193,-3,-2,-2,-5,-5,1,9649,6,10.1,14.6,3999,3946,29,27,46,19,25,61,0.0,304,515,308,42,38,17,42,56,30,4363,3401,4372,4295,3010.6,3012.8,110.8,104.2,104.5,76,R
266,156.0,156,101,118,81,100,108.0,81,81,220,186,0.78,0.42,4.15,2999,3010,2990,2990,99.8,100.0,3085,15.4,12.5,39.6,32.5,19.8,19.4,1199,1,2,1198,0,-2,397,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,9653,6,10.2,13.9,3999,3989,25,23,61,18,20,55,0.0,319,584,375,42,37,10,35,48,24,4397,3463,4439,4279,3008.6,3010.4,100.1,105.7,105.3,94,P
267,156.0,156,101,118,81,100,108.0,81,81,220,181,0.76,0.44,3.9,3000,3010,2990,2990,99.9,101.5,3085,15.4,12.5,39.6,32.5,19.5,19.1,1201,0,2,1198,0,-2,399,402,802,397,1200,1204,598,1197,1,5,2,0,0,1,9654,6,10.1,13.3,3999,3994,28,26,41,20,22,60,0.0,296,529,328,42,38,16,43,57,31,4322,3409,4359,4289,3013.9,3016.2,102.3,106.3,105.9,82,Q
268,156.0,156,101,118,81,100,108.0,81,81,221,181,0.77,0.44,3.93,3001,3010,3000,2990,100.0,100.0,3085,15.4,12.5,39.6,32.5,19.4,19.2,1201,0,2,1198,-2,-2,399,402,802,395,1200,1204,595,1197,0,5,2,0,0,0,9657,6,10.1,13.3,3999,3994,28,26,41,20,22,60,0.0,294,524,326,42,38,16,43,56,31,4325,3408,4361,4294,3015.1,3016.1,102.1,107.7,107.6,82,Q
269,156.0,156,101,118,81,100,108.0,81,81,218,181,0.67,0.37,3.45,2996,3010,2990,2990,99.9,100.5,3085,15.4,12.5,39.6,32.5,19.7,19.3,1198,0,0,1196,-2,-2,397,400,800,395,1197,1200,595,1193,-3,-2,-2,-5,-5,1,9657,6,10.1,13.5,4000,3926,29,27,47,21,24,62,0.0,308,535,351,41,35,16,42,55,30,4375,3429,4421,4354,3011.9,3014.0,99.8,106.5,106.1,89,R
270,150.0,156,101,118,81,100,120.0,81,81,211,172,0.71,0.4,4.13,3000,3010,2990,2990,99.8,100.2,3085,15.9,12.9,35.7,35.5,19.7,19.4,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,1,52628,5,10.2,14.2,4000,3959,30,27,33,30,23,52,0.0,335,556,394,44,37,11,37,48,25,4404,3389,4459,4384,3013.7,3015.6,111.3,107.1,107.7,103,X
271,150.0,156,101,118,81,100,120.0,81,81,209,171,0.77,0.43,4.15,3000,3010,2990,2990,99.9,103.0,3085,15.9,12.9,35.7,35.5,19.7,19.4,1199,0,2,1198,0,-2,397,400,800,395,1198,1200,595,1193,0,2,2,-2,-2,0,52628,5,10.2,14.4,3999,3956,30,27,33,30,22,52,0.0,337,564,396,44,38,11,37,48,25,4403,3387,4461,4378,3013.6,3014.5,110.5,107.4,107.9,104,X
272,150.0,156,101,118,81,100,120.0,81,81,210,172,0.75,0.45,4.0,3000,3010,2990,2990,100.8,99.9,3085,15.9,12.9,35.7,35.5,19.7,19.4,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52629,5,10.2,14.2,3999,3931,30,27,34,29,22,52,0.0,335,561,396,44,37,11,37,48,25,4407,3395,4463,4385,3013.4,3015.4,102.6,107.1,106.7,103,X
273,150.0,156,101,118,81,100,120.0,81,81,212,173,0.73,0.4,4.13,3000,3010,2990,2990,99.9,101.0,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1193,0,2,2,-2,-2,0,52223,5,10.3,14.1,4000,3954,30,27,34,29,22,52,0.0,334,556,394,44,37,12,38,49,26,4391,3383,4448,4365,3013.7,3014.8,110.3,108.2,108.7,106,X
274,150.0,156,101,118,81,100,120.0,81,81,212,173,0.72,0.4,4.1,3000,3010,2990,2990,107.2,109.4,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52224,5,10.2,14.1,3999,3958,29,27,33,29,22,52,0.0,334,559,397,44,37,12,38,49,26,4391,3385,4448,4366,3014.1,3014.6,100.5,108.9,108.6,105,X
275,150.0,156,101,118,81,100,120.0,81,81,214,174,0.68,0.4,4.05,3000,3010,2990,2990,107.1,101.3,3085,15.9,12.9,35.7,35.5,19.4,19.0,1200,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,0,52921,5,10.3,14.3,3999,3951,31,27,34,31,22,52,0.0,333,538,337,45,32,12,39,48,27,4414,3366,4417,4393,3014.1,3014.3,99.9,107.6,107.0,100,X
276,159.0,156,101,118,81,100,117.0,81,81,213,178,0.63,0.26,4.15,3006,3010,3000,3000,94.9,95.1,3085,17.9,5.8,46.0,30.2,19.4,19.3,1201,0,2,1198,0,0,399,402,802,397,1199,1204,595,1197,2,5,5,0,0,1,52921,5,10.2,14.5,3999,3941,33,29,34,28,27,52,0.0,321,522,326,34,24,13,39,50,27,4434,3367,4438,4396,3008.3,3007.7,99.4,107.4,106.9,86,W
277,150.0,156,101,118,81,100,120.0,81,81,214,173,0.68,0.38,3.98,3000,3010,2990,2990,100.0,100.0,3085,15.9,12.9,35.7,35.5,19.4,19.1,1200,0,2,1198,0,-2,398,400,800,395,1199,1204,595,1197,0,2,2,-2,-2,0,52921,5,10.3,14.5,3999,3962,30,27,34,29,21,52,0.0,336,539,389,44,37,11,39,48,26,4417,3373,4468,4400,3014.6,3015.4,111.0,106.9,107.4,113,X
278,150.0,156,101,118,81,100,120.0,81,81,209,174,0.73,0.42,4.08,3000,3010,2990,2990,109.5,109.0,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,397,400,800,395,1198,1200,595,1197,0,2,2,-2,-2,0,52518,5,10.2,14.4,3999,3960,31,27,34,31,23,52,0.0,335,568,338,44,33,12,37,49,26,4388,3380,4392,4356,3013.6,3015.1,110.0,107.7,107.8,88,X
279,159.6,156,101,118,81,100,118.1,81,81,214,178,0.76,0.38,4.88,3001,3010,2990,2990,97.0,96.9,3085,17.9,5.8,46.0,30.2,19.8,19.3,1199,3,6,1198,2,-1,398,400,800,395,1197,1200,595,1193,-5,-5,-5,-7,-7,1,52526,5,10.2,14.5,3999,3937,31,26,32,31,23,52,0.0,321,537,324,40,28,12,41,52,29,4485,3404,4489,4461,3011.1,3011.9,111.0,106.9,107.2,86,V
280,159.0,156,101,118,81,100,117.0,81,81,211,176,0.61,0.26,4.05,3006,3010,3000,3000,110.7,111.2,3085,17.9,5.8,46.0,30.2,19.7,19.3,1201,1,2,1198,0,0,399,402,802,397,1199,1204,595,1197,3,7,7,0,0,0,52868,5,10.3,14.5,4000,3955,33,29,35,28,27,51,0.0,321,534,325,35,24,13,39,50,28,4425,3376,4430,4387,3007.2,3008.7,108.9,107.3,107.5,84,W
281,150.0,156,101,118,81,100,120.0,81,81,214,172,0.69,0.39,4.05,3000,3010,2990,2990,99.8,100.2,3085,15.9,12.9,35.7,35.5,19.7,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,1,52868,5,10.2,14.3,4000,3944,29,27,33,29,23,52,0.0,336,540,393,44,37,11,39,48,26,4404,3367,4460,4386,3014.1,3015.4,111.0,108.0,108.6,112,X
282,150.0,156,101,118,81,100,120.0,81,81,211,174,0.71,0.4,4.03,3000,3010,2990,2990,110.3,110.0,3085,15.9,12.9,35.7,35.5,19.6,19.3,1199,0,2,1198,0,-2,398,400,800,395,1199,1200,595,1197,0,2,2,-2,-2,1,52868,5,10.2,14.3,4000,3952,31,27,34,31,23,52,0.0,336,562,339,45,33,12,39,49,27,4395,3365,4399,4360,3013.8,3014.9,110.2,106.1,106.1,95,X
283,159.0,156,101,118,81,100,117.0,81,81,211,177,0.64,0.28,4.03,3006,3010,3000,3000,108.0,100.8,3085,17.9,5.8,46.0,30.2,19.7,19.3,1201,1,2,1198,0,0,399,402,802,395,1199,1204,595,1197,3,7,7,0,0,0,52868,5,10.2,13.9,4000,3985,32,29,34,28,27,52,0.0,323,551,388,34,29,13,38,50,28,4428,3397,4465,4390,3007.8,3009.1,109.9,107.4,107.9,94,W
