,520X3,520X7,520X8,520X31,520X32,520X33,520X72,520X76,520X77,520X78,520X83,520X91,520X137,520X177,520X252,520X258,520X259,520X260,520X262,520X263,520X264,520X267,520X287,520X289,520X290,520X293,520X294,520X295,520X296,520X297,520X305,520X306,520X307,520X308,520X309,520X380,520X389,520X392,520X399,520X408,520X411,520X432,null_count,TOOL
389,530.0,144.0,77.0,491.0,493.0,490.0,489.0,496.0,496.0,496.0,487.0,495.0,1.0,10280.0,462.9,16.0,15.7,16.1,16.1,16.3,15.9,16.0,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.1,0.1,46.1,51.9,14.55,5.0,5.68,5.59,19.0,0,11
390,530.0,144.0,76.0,490.0,491.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,1.0,6865.0,456.6,14.2,14.4,15.0,14.5,14.5,14.3,14.4,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,51.9,14.63,24.0,5.69,5.57,9.0,0,14
391,530.0,143.0,77.0,494.0,495.0,493.0,491.0,497.0,497.0,497.0,487.0,496.0,2.0,1538.0,458.8,14.8,14.6,15.1,14.9,14.6,14.7,14.7,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,0.0,0.0,0.0,-0.1,-0.1,46.6,49.4,14.49,5.0,5.68,5.58,10.0,0,6
392,531.0,145.0,69.0,490.0,491.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,4.0,498.0,464.6,14.2,14.2,14.6,13.8,14.7,14.1,14.4,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.4,14.48,0.0,5.69,5.58,7.0,0,13
393,530.0,145.0,73.0,490.0,492.0,489.0,489.0,497.0,497.0,497.0,487.0,495.0,2.0,6469.0,456.6,15.0,14.6,15.3,14.9,14.8,14.7,15.1,40.2,40.2,40.1,9.6,9.6,9.7,9.5,9.7,0.0,0.0,0.1,0.0,0.1,45.6,50.8,14.64,10.0,5.7,5.59,9.0,0,13
394,530.0,144.0,67.0,490.0,492.0,489.0,489.0,496.0,497.0,494.0,486.0,495.0,1.0,288.0,465.9,15.7,15.7,16.0,16.1,16.2,16.3,16.2,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.6,0.0,0.0,0.1,0.0,0.0,45.7,52.2,14.57,10.0,5.64,5.53,15.0,0,11
395,536.0,145.0,71.0,490.0,491.0,488.0,490.0,495.0,496.0,493.0,486.0,495.0,2.0,6872.0,456.6,13.8,13.9,14.6,14.0,14.2,14.0,14.3,40.2,40.2,40.1,9.7,9.6,9.7,9.5,9.7,0.0,0.0,0.1,0.0,0.1,45.6,51.0,14.64,10.0,5.69,5.59,9.0,0,11
396,530.0,144.0,76.0,491.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,3.0,6795.0,456.6,14.2,14.4,15.0,14.5,14.7,14.5,14.8,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.6,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.64,10.0,5.69,5.57,9.0,0,14
397,530.0,144.0,76.0,490.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,4.0,297.0,465.9,15.8,15.5,16.2,15.9,16.2,15.9,15.8,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.2,14.57,5.0,5.64,5.51,15.0,0,15
398,530.0,144.0,76.0,490.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,1.0,425.0,464.6,14.7,14.4,14.8,14.5,14.7,14.7,14.9,40.0,40.1,40.0,9.5,9.5,9.6,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.0,14.48,0.0,5.69,5.57,7.0,0,15
399,530.0,144.0,77.0,494.0,495.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7754.0,463.4,14.4,14.4,14.8,14.5,14.9,14.7,14.4,40.0,40.0,39.9,9.3,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.1,44.8,48.5,14.52,10.0,5.66,5.55,6.0,0,10
400,538.0,143.0,71.0,493.0,494.0,492.0,490.0,496.0,496.0,495.0,487.0,496.0,1.0,8198.0,463.7,14.6,14.4,14.8,14.3,14.9,14.5,14.9,39.9,40.0,39.9,9.4,9.4,9.5,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.7,48.5,14.52,5.0,5.66,5.59,6.0,0,6
401,530.0,142.0,77.0,494.0,494.0,494.0,491.0,496.0,496.0,496.0,488.0,496.0,2.0,1643.0,458.7,14.8,14.7,15.1,14.8,15.0,14.8,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.9,14.49,5.0,5.68,5.57,10.0,0,8
402,531.0,144.0,78.0,491.0,492.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1526.0,458.7,15.0,14.8,15.1,15.1,15.2,14.9,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.3,14.49,5.0,5.68,5.55,10.0,0,9
403,530.0,144.0,78.0,490.0,492.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8093.0,463.5,14.8,14.5,14.8,14.8,14.9,14.6,15.0,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,49.1,14.52,5.0,5.64,5.55,6.0,0,10
404,530.0,143.0,78.0,491.0,493.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1527.0,458.6,14.8,14.7,15.2,14.6,14.7,14.9,14.7,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.8,14.49,5.0,5.68,5.56,10.0,0,10
405,530.0,143.0,72.0,493.0,494.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8094.0,463.6,14.7,14.4,14.8,14.7,15.0,14.8,14.5,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,45.7,50.3,14.52,5.0,5.64,5.57,6.0,0,6
406,540.0,143.0,71.0,492.0,494.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1528.0,458.7,14.8,14.6,15.1,15.0,15.3,14.9,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.6,49.2,14.49,5.0,5.68,5.58,10.0,0,6
407,531.0,143.0,71.0,492.0,493.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8095.0,463.6,14.3,14.3,14.8,14.8,14.9,14.5,14.7,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.0,49.5,14.52,5.0,5.64,5.55,6.0,0,7
408,530.0,141.0,72.0,492.0,493.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1529.0,458.7,15.0,14.8,15.1,15.0,15.0,14.8,15.1,40.1,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.9,14.49,5.0,5.68,5.58,10.0,0,7
409,531.0,144.0,78.0,490.0,491.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8660.0,463.4,14.6,14.4,14.7,14.2,14.9,14.6,14.6,40.0,40.0,39.9,9.4,9.4,9.5,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,47.8,14.52,5.0,5.69,5.57,7.0,0,10
410,531.0,144.0,75.0,491.0,492.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8096.0,463.5,14.7,14.7,14.8,14.7,14.5,14.8,14.9,40.0,40.0,39.9,9.4,9.4,9.5,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,48.4,14.52,5.0,5.64,5.56,6.0,0,8
411,530.0,143.0,78.0,491.0,492.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,2093.0,458.6,14.9,14.7,15.0,14.9,15.1,14.9,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.1,14.49,5.0,5.7,5.58,10.0,0,10
412,529.0,141.0,75.0,491.0,492.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1530.0,458.7,14.6,14.7,15.0,14.9,14.8,14.8,15.2,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.2,14.5,5.0,5.68,5.58,10.0,0,8
413,530.0,144.0,73.0,492.0,493.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8662.0,463.6,14.6,14.2,14.7,14.6,14.7,14.4,14.9,39.9,40.0,39.9,9.3,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.0,48.0,14.52,5.0,5.7,5.6,7.0,0,7
414,530.0,143.0,85.0,491.0,493.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,2095.0,458.7,14.9,14.6,14.9,14.6,15.1,14.7,14.6,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.8,14.49,10.0,5.69,5.58,10.0,0,7
415,530.0,142.0,78.0,491.0,492.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8097.0,463.5,14.7,14.4,14.8,14.3,15.0,14.9,14.9,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.3,0.0,0.0,0.0,0.0,0.0,44.8,48.4,14.52,5.0,5.64,5.55,6.0,0,9
416,531.0,142.0,78.0,491.0,492.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1531.0,458.7,14.9,14.8,15.0,14.5,15.1,14.8,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.5,14.5,5.0,5.68,5.57,10.0,0,9
417,530.0,143.0,77.0,490.0,492.0,488.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8098.0,463.5,14.7,14.6,14.8,14.5,14.5,14.7,14.3,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,44.8,49.7,14.52,10.0,5.66,5.56,6.0,0,10
418,530.0,143.0,77.0,491.0,493.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1532.0,458.7,14.8,14.8,15.0,14.5,15.1,14.9,15.0,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.5,50.3,14.49,5.0,5.68,5.55,10.0,0,10
419,530.0,144.0,72.0,493.0,494.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8099.0,463.5,14.2,14.4,14.8,14.8,14.7,14.5,14.9,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,45.7,49.9,14.52,5.0,5.66,5.57,6.0,0,6
420,537.0,144.0,71.0,492.0,493.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1533.0,458.7,14.6,14.5,15.0,14.9,14.7,14.7,15.1,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,0.0,0.0,-0.1,-0.1,46.6,49.9,14.55,5.0,5.68,5.59,10.0,0,6
421,530.0,144.0,71.0,492.0,493.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8100.0,463.6,14.6,14.7,14.8,14.6,14.4,14.7,14.7,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.0,48.5,14.52,5.0,5.66,5.56,6.0,0,7
422,531.0,144.0,80.0,491.0,493.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1534.0,458.7,15.0,14.7,15.0,14.9,15.0,14.8,14.7,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,48.9,14.49,5.0,5.67,5.57,10.0,0,7
423,529.0,142.0,80.0,491.0,492.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8101.0,463.5,14.8,14.7,14.8,14.7,15.0,14.8,14.6,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,49.2,14.52,5.0,5.65,5.55,6.0,0,8
424,530.0,140.0,83.0,491.0,492.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1535.0,458.7,14.7,14.6,15.0,14.7,15.2,14.8,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.9,14.49,5.0,5.68,5.55,10.0,0,8
425,531.0,144.0,71.0,492.0,494.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8651.0,463.5,14.2,14.3,14.7,14.7,14.7,14.8,14.8,39.9,40.0,39.9,9.3,9.4,9.5,9.3,9.4,0.0,0.0,0.1,0.0,0.0,45.7,47.6,14.52,5.0,5.69,5.6,7.0,0,6
426,530.0,142.0,71.0,493.0,495.0,491.0,490.0,497.0,497.0,496.0,488.0,495.0,1.0,8829.0,463.6,14.5,14.6,14.7,14.4,15.0,14.8,14.9,40.0,40.0,39.9,9.3,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.7,49.2,14.52,5.0,5.63,5.55,7.0,0,6
427,539.0,142.0,71.0,493.0,495.0,491.0,490.0,497.0,497.0,496.0,488.0,496.0,2.0,2281.0,458.7,15.0,14.8,15.0,14.5,14.8,14.9,14.5,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.6,49.9,14.49,5.0,5.68,5.58,10.0,0,6
428,531.0,141.0,71.0,494.0,495.0,491.0,490.0,497.0,497.0,497.0,488.0,496.0,1.0,8830.0,463.6,14.7,14.5,14.7,14.7,14.7,14.5,15.0,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.0,49.4,14.52,5.0,5.6,5.55,7.0,0,7
429,530.0,145.0,77.0,494.0,495.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1677.0,458.7,14.9,14.8,15.1,15.1,15.0,14.9,15.2,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.2,14.49,5.0,5.68,5.58,10.0,0,9
430,585.0,144.0,70.0,491.0,493.0,490.0,488.0,497.0,497.0,497.0,486.0,495.0,1.0,10244.0,462.9,16.0,15.8,16.2,16.1,16.3,15.9,16.3,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.1,0.1,46.1,52.0,14.59,0.0,5.68,5.62,19.0,0,11
431,605.0,144.0,70.0,490.0,491.0,488.0,490.0,497.0,497.0,497.0,486.0,495.0,2.0,6424.0,456.6,14.7,14.2,15.0,14.1,14.5,14.2,14.5,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.1,0.0,0.1,0.0,0.1,45.6,51.4,14.64,20.0,5.71,5.59,9.0,0,11
432,608.0,144.0,72.0,490.0,491.0,488.0,490.0,497.0,497.0,497.0,486.0,495.0,3.0,10245.0,462.9,16.0,15.9,16.2,16.0,16.3,16.1,16.3,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.1,0.1,45.4,51.9,14.54,0.0,5.67,5.58,19.0,0,12
433,529.0,144.0,70.0,491.0,491.0,489.0,490.0,497.0,497.0,497.0,486.0,495.0,3.0,6435.0,456.6,14.7,14.4,14.9,14.7,14.5,14.4,14.6,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.8,14.64,5.0,5.7,5.59,9.0,0,12
434,530.0,144.0,73.0,491.0,491.0,489.0,489.0,497.0,497.0,497.0,487.0,495.0,1.0,10256.0,462.9,16.2,15.9,16.2,15.9,16.4,16.0,16.4,40.0,40.0,40.0,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.7,14.55,0.0,5.68,5.58,19.0,0,13
435,531.0,144.0,75.0,491.0,491.0,491.0,490.0,497.0,497.0,497.0,487.0,495.0,2.0,6436.0,456.6,14.3,14.3,15.0,14.6,14.1,14.4,14.4,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.1,0.0,0.1,0.0,0.1,45.6,50.8,14.64,5.0,5.7,5.59,9.0,0,13
436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,6
437,530.0,145.0,74.0,490.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,3.0,419.0,465.9,16.0,16.0,16.2,16.0,15.8,16.2,16.2,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.1,44.6,51.3,14.57,5.0,5.67,5.53,15.0,0,14
438,531.0,144.0,87.0,492.0,493.0,489.0,491.0,496.0,496.0,496.0,488.0,496.0,2.0,2210.0,465.3,14.1,13.8,14.1,13.7,14.2,14.2,14.3,40.1,40.1,40.1,9.4,9.4,9.5,9.4,9.4,0.0,0.0,0.0,-0.1,0.0,45.2,53.4,14.44,5.0,5.44,5.41,4.0,0,8
439,530.0,144.0,76.0,490.0,492.0,489.0,489.0,497.0,497.0,497.0,487.0,495.0,2.0,6968.0,456.6,14.5,14.3,14.8,14.7,14.5,14.4,14.6,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.6,0.1,0.0,0.1,0.0,0.0,45.6,50.7,14.64,10.0,5.7,5.59,9.0,0,12
440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11
441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,11
442,562.0,145.0,70.0,491.0,492.0,489.0,490.0,496.0,497.0,494.0,486.0,495.0,3.0,1992.0,457.6,14.6,14.1,14.8,14.4,14.6,14.2,14.7,40.2,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.7,14.46,5.0,5.65,5.55,10.0,0,11
443,531.0,144.0,76.0,491.0,492.0,489.0,490.0,495.0,497.0,493.0,487.0,495.0,4.0,9518.0,462.9,15.8,16.0,16.3,16.1,16.3,16.2,16.0,40.0,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.0,0.1,0.0,0.1,45.2,51.8,14.55,0.0,5.67,5.56,19.0,0,15
444,529.0,145.0,70.0,490.0,491.0,489.0,490.0,495.0,496.0,493.0,487.0,495.0,3.0,463.0,465.9,15.5,15.5,16.3,16.1,16.1,15.8,16.0,40.0,40.0,40.0,9.5,9.5,9.5,9.4,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.3,14.57,5.0,5.64,5.52,15.0,0,13
445,529.0,141.0,72.0,492.0,493.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7988.0,463.6,14.7,14.3,14.8,14.4,14.9,14.7,14.4,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,45.0,49.5,14.52,5.0,5.67,5.57,6.0,0,7
446,530.0,144.0,78.0,491.0,493.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,1422.0,458.7,14.4,14.5,15.1,15.0,14.8,14.8,14.8,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.2,14.49,5.0,5.68,5.59,10.0,0,7
447,530.0,144.0,82.0,491.0,492.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,7989.0,463.5,14.6,14.4,14.8,14.3,14.9,14.8,14.4,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,49.4,14.52,5.0,5.66,5.55,6.0,0,8
448,534.0,144.0,67.0,489.0,491.0,487.0,489.0,498.0,498.0,498.0,487.0,495.0,1.0,615.0,465.9,16.0,15.7,16.2,16.0,16.2,16.2,16.4,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.0,51.9,14.57,5.0,5.65,5.53,15.0,0,12
449,530.0,143.0,67.0,490.0,491.0,489.0,490.0,498.0,498.0,498.0,487.0,495.0,2.0,7111.0,456.6,14.7,14.0,14.8,14.6,14.5,14.2,14.8,40.1,40.2,40.1,9.7,9.6,9.7,9.5,9.7,0.0,0.0,0.1,0.0,0.1,45.6,50.9,14.64,10.0,5.7,5.59,9.0,0,12
450,530.0,145.0,80.0,490.0,492.0,489.0,490.0,498.0,498.0,498.0,487.0,495.0,1.0,616.0,465.8,16.2,15.7,16.2,16.0,16.2,15.9,16.1,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.6,14.57,5.0,5.65,5.53,15.0,0,13
451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,6
452,536.0,145.0,73.0,489.0,490.0,487.0,491.0,493.0,495.0,492.0,488.0,495.0,1.0,7640.0,463.6,14.7,14.4,14.9,14.9,15.0,14.9,14.9,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.1,0.0,0.0,44.8,49.0,14.52,5.0,5.68,5.58,6.0,0,8
453,530.0,145.0,72.0,490.0,491.0,487.0,491.0,494.0,495.0,492.0,487.0,495.0,2.0,178.0,463.6,15.1,14.6,15.2,15.1,15.2,14.9,15.2,40.0,40.0,39.9,9.4,9.4,9.4,9.4,9.4,-0.1,-0.1,-0.1,-0.1,-0.1,46.9,48.8,14.46,15.0,5.65,5.55,1.0,0,6
454,539.0,145.0,70.0,489.0,491.0,488.0,490.0,495.0,496.0,493.0,486.0,495.0,3.0,314.0,465.9,15.8,15.6,16.2,15.6,16.4,15.7,16.1,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.1,0.0,0.0,45.0,51.5,14.57,5.0,5.64,5.52,15.0,0,12
455,529.0,144.0,70.0,490.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,2.0,331.0,465.9,15.9,15.7,16.2,15.8,16.3,16.1,16.4,40.0,40.0,40.0,9.5,9.5,9.6,9.5,9.5,0.0,0.0,0.1,0.0,0.0,44.6,51.3,14.57,5.0,5.65,5.51,15.0,0,14
456,530.0,144.0,76.0,490.0,492.0,488.0,490.0,495.0,497.0,494.0,487.0,495.0,4.0,450.0,464.6,14.4,14.1,14.7,14.3,14.9,14.1,14.9,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.6,-0.1,0.0,0.0,-0.1,-0.1,45.7,48.0,14.48,0.0,5.68,5.56,7.0,0,15
457,529.0,143.0,78.0,494.0,495.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8868.0,463.5,14.4,14.4,14.8,14.7,14.9,14.6,15.0,39.9,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,44.8,48.4,14.52,5.0,5.64,5.55,7.0,0,10
458,529.0,144.0,76.0,490.0,491.0,488.0,490.0,495.0,496.0,493.0,487.0,495.0,3.0,455.0,465.9,16.0,16.0,16.3,16.1,16.0,15.9,16.0,40.0,40.0,40.0,9.5,9.5,9.5,9.5,9.5,0.0,0.0,0.0,0.0,0.0,44.6,51.2,14.57,5.0,5.64,5.51,15.0,0,15
459,529.0,144.0,70.0,491.0,492.0,489.0,489.0,495.0,497.0,494.0,487.0,495.0,4.0,9514.0,462.9,15.6,15.8,16.3,16.0,16.3,16.0,16.2,39.9,40.0,39.9,9.4,9.3,9.4,9.3,9.4,0.1,0.1,0.1,0.1,0.1,46.1,51.8,14.55,0.0,5.67,5.59,19.0,0,11
460,530.0,144.0,70.0,490.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,2.0,6956.0,456.6,14.2,14.2,14.8,14.4,14.4,14.4,14.6,40.2,40.2,40.1,9.6,9.6,9.7,9.5,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.64,10.0,5.7,5.58,9.0,0,13
461,531.0,143.0,78.0,494.0,495.0,494.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,2320.0,458.6,14.5,14.7,15.0,15.0,14.8,14.8,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.4,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,50.2,14.49,5.0,5.68,5.55,10.0,0,10
462,529.0,144.0,74.0,490.0,492.0,489.0,490.0,495.0,497.0,494.0,487.0,495.0,4.0,587.0,464.6,14.5,14.2,14.7,14.1,14.4,14.1,14.7,40.1,40.1,40.0,9.5,9.5,9.6,9.5,9.6,-0.1,-0.1,-0.1,-0.1,-0.1,45.7,48.2,14.48,0.0,5.69,5.58,7.0,0,14
463,530.0,144.0,71.0,493.0,494.0,491.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,8869.0,463.5,14.8,14.7,14.8,14.7,15.0,14.7,15.0,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.7,48.9,14.52,5.0,5.66,5.57,7.0,0,6
464,530.0,144.0,76.0,492.0,492.0,490.0,489.0,495.0,497.0,494.0,486.0,493.0,4.0,6507.0,456.6,14.6,14.6,15.1,15.0,15.1,14.8,14.9,40.1,40.2,40.1,9.7,9.6,9.7,9.6,9.6,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.64,10.0,5.69,5.58,9.0,0,15
465,556.0,145.0,69.0,491.0,492.0,489.0,489.0,496.0,497.0,494.0,487.0,493.0,4.0,2683.0,457.6,14.4,14.6,15.1,15.0,14.8,14.7,15.0,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.5,14.46,5.0,5.64,5.56,10.0,0,11
466,534.0,145.0,69.0,491.0,492.0,489.0,490.0,496.0,497.0,494.0,487.0,495.0,1.0,6304.0,456.6,14.6,14.5,15.0,14.7,14.9,14.6,14.5,40.2,40.2,40.1,9.7,9.6,9.7,9.6,9.7,0.0,0.0,0.1,0.0,0.0,45.6,50.7,14.64,5.0,5.7,5.59,9.0,0,13
467,530.0,143.0,76.0,491.0,491.0,490.0,489.0,496.0,496.0,496.0,487.0,495.0,2.0,2598.0,457.6,14.3,14.1,14.9,14.3,14.2,14.2,14.4,40.1,40.2,40.1,9.5,9.5,9.6,9.5,9.5,0.1,0.1,0.1,0.1,0.1,45.9,52.5,14.46,0.0,5.64,5.56,10.0,0,11
468,531.0,141.0,71.0,492.0,493.0,490.0,491.0,497.0,497.0,497.0,488.0,496.0,1.0,9048.0,463.6,14.5,14.4,14.8,14.5,14.9,14.5,14.4,40.0,40.0,39.9,9.4,9.4,9.4,9.3,9.4,0.0,0.0,0.0,0.0,0.0,45.0,49.4,14.52,5.0,5.64,5.55,7.0,0,7
469,530.0,141.0,72.0,492.0,493.0,489.0,491.0,497.0,497.0,497.0,488.0,496.0,2.0,2498.0,458.7,14.9,14.6,15.0,14.6,14.8,14.8,15.1,40.0,40.1,40.0,9.5,9.5,9.5,9.5,9.5,-0.1,-0.1,-0.1,-0.1,-0.1,46.5,49.9,14.55,5.0,5.68,5.58,10.0,0,7
