,220X150,220X151,300X4,311X27,311X28,312X5,312X10,312X15,312X20,312X25,312X30,312X35,312X40,312X45,312X50,312X55,312X61,312X67,312X73,312X79,312X85,312X91,312X97,312X103,312X109,312X115,312X121,312X127,312X133,312X139,312X145,312X151,312X157,312X163,312X169,312X175,312X181,312X187,312X193,312X199,312X205,312X211,312X217,312X223,312X229,312X235,312X240,312X246,312X251,312X257,312X263,312X269,312X275,312X281,312X287,312X293,312X299,312X305,312X311,312X317,312X323,312X329,312X335,312X341,312X347,312X353,312X359,312X365,312X371,312X377,312X383,312X389,312X395,312X401,312X407,312X413,312X419,312X430,312X436,312X442,312X448,312X454,312X460,312X466,312X472,312X478,312X484,312X490,312X496,312X502,312X508,312X514,312X520,312X526,312X532,312X538,312X544,312X550,312X556,312X562,312X568,312X574,312X580,312X586,312X592,312X598,312X604,312X610,312X616,312X622,312X628,312X634,312X640,312X646,312X652,312X658,312X664,312X670,312X676,312X682,312X688,312X694,312X699,312X704,312X709,312X714,312X720,312X726,312X732,312X738,312X744,312X750,312X756,312X762,312X768,312X774,312X780,312X786,312X792,312X798,340X12,340X14,340X16,340X32,340X50,340X52,340X54,340X56,340X58,340X60,340X62,340X64,340X66,340X68,340X70,340X72,340X74,340X76,340X78,340X80,340X82,340X84,340X86,340X88,340X90,340X92,340X94,340X96,340X98,340X100,340X102,340X104,340X106,340X112,340X114,340X116,340X118,340X120,340X122,340X131,340X142,340X144,340X146,340X148,340X150,340X152,340X154,340X156,340X158,340X160,340X162,340X164,340X166,340X168,340X170,340X172,340X174,340X176,340X178,340X180
230,,,20170805071539.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,224.0,229.0,216.0,0.11,0.13,0.08,0.0,0.0,0.0,0.0,25.7,25.9,25.6,34.2,34.3,34.1,25.0,0.0,18.4,18.5,18.4,18.4,14.9,15.0,14.9,15.0,47.2,47.4,47.1,47.2,19.4,19.5,19.1,19.4,-1.0,0.0,-2.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-5.0,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2998.0,42.0,42.0,42.0,0.0,0.0,0.0,3000.0,54.0,55.0,54.0,0.0,0.0,0.0,2046.0,2060.0,2025.0,14.0,-0.9,17.0,-12.0,0.0,100.3,100.5,100.2,105.6,105.8,105.3,110.0,25.0,105.1,105.2,104.9,101.1,101.2,101.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,20170805082047.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,225.0,231.0,216.0,0.11,0.15,0.08,0.0,0.0,0.0,0.0,25.5,25.5,25.4,34.2,34.3,34.1,25.0,0.0,18.4,18.5,18.4,18.4,14.9,15.0,14.9,15.0,47.2,47.4,47.1,47.2,19.4,19.5,19.0,19.4,-2.0,-2.0,-2.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-5.0,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,42.0,42.0,42.0,0.0,0.0,0.0,3000.0,55.0,55.0,55.0,0.0,0.0,0.0,2047.0,2061.0,2022.0,14.0,-0.9,17.0,-15.0,0.0,100.2,100.3,100.0,105.5,105.7,105.2,110.0,25.0,106.5,106.6,106.3,101.2,101.4,101.2,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,20170806012649.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,20170804041115.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,20170806013053.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,20170804042234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,20170806021225.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,20170727124725.0,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,229.0,236.0,225.0,0.2,0.23,0.18,0.0,0.0,0.0,0.0,25.6,25.7,25.6,32.9,33.0,32.8,25.0,0.0,18.4,18.5,18.4,18.4,14.9,15.0,14.9,15.0,47.4,47.9,47.3,47.2,19.2,19.4,18.6,19.4,2.0,4.0,2.0,0.0,1998.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.1,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2999.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,53.0,53.0,53.0,0.0,0.0,0.0,2096.0,2111.0,2070.0,14.0,1.2,25.0,-15.0,0.0,105.0,105.7,104.3,102.8,103.0,102.8,110.0,25.0,110.1,110.2,110.0,101.9,101.9,101.8,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,20170727124442.0,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,225.0,231.0,217.0,0.11,0.15,0.08,0.0,0.0,0.0,0.0,25.4,25.5,25.3,34.1,34.3,34.0,25.0,0.0,18.4,18.5,18.3,18.4,14.9,15.0,14.9,15.0,47.2,47.3,47.1,47.2,19.4,19.5,19.2,19.4,-2.0,-2.0,-2.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-5.0,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2999.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,54.0,54.0,54.0,0.0,0.0,0.0,2045.0,2060.0,2020.0,14.0,-1.4,15.0,-12.0,0.0,99.9,100.0,99.9,104.5,104.7,104.3,110.0,25.0,103.7,103.8,103.6,100.3,100.4,100.2,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,227.0,233.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.6,17.3,36.2,36.2,36.1,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.3,47.7,47.2,47.2,19.3,19.4,18.8,19.4,0.0,2.0,0.0,0.0,2001.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2999.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,51.0,52.0,51.0,0.0,0.0,0.0,2081.0,2096.0,2055.0,14.0,3.0,27.0,-15.0,0.0,100.1,100.1,100.0,104.9,105.0,104.8,110.0,25.0,109.3,109.4,109.2,102.1,102.2,102.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,20170805105227.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,20170805105719.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,225.0,230.0,217.0,0.11,0.13,0.08,0.0,0.0,0.0,0.0,17.0,17.1,16.9,34.9,35.1,34.8,25.0,0.0,18.4,18.5,18.3,18.4,14.9,15.0,14.9,15.0,47.2,47.3,47.1,47.2,19.4,19.5,19.2,19.4,-2.0,-2.0,-2.0,0.0,1997.0,1998.0,1995.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,-5.0,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2999.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,55.0,55.0,55.0,0.0,0.0,0.0,2046.0,2060.0,2021.0,14.0,-1.1,15.0,-15.0,0.0,100.0,100.1,100.0,104.1,104.3,103.9,110.0,25.0,107.4,107.5,107.3,99.9,100.0,99.9,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,20170805105615.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,8.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,227.0,233.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,17.9,17.7,34.0,34.0,33.9,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.3,47.8,47.2,47.2,19.2,19.4,18.7,19.4,0.0,2.0,0.0,0.0,2001.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3002.0,2998.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,51.0,52.0,51.0,0.0,0.0,0.0,2081.0,2096.0,2055.0,14.0,3.9,25.0,-15.0,0.0,100.0,100.1,100.0,104.3,104.3,104.3,110.0,25.0,102.8,103.0,102.7,101.8,102.0,101.7,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,20170805111935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,20170805111655.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,20170805112040.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,20170730221452.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,20170805114658.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,20170730221838.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,20170730222227.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,20170806090048.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,20170804135729.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,20170731045149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,20170731051319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,20170806090540.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,20170807013137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,20170807013015.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,20170807015638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,20170807015406.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,20170807021437.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,20170807021206.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,229.0,235.0,224.0,0.21,0.25,0.18,0.0,0.0,0.0,0.0,14.8,14.9,14.7,34.3,34.4,34.1,25.0,0.0,18.4,18.5,18.4,18.4,15.0,15.0,14.9,15.0,47.4,47.9,47.2,47.2,19.2,19.4,18.6,19.4,2.0,4.0,2.0,0.0,1999.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2998.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,53.0,53.0,53.0,0.0,0.0,0.0,2096.0,2112.0,2072.0,14.0,2.2,22.0,-15.0,0.0,100.0,100.1,100.0,103.8,103.9,103.7,110.0,25.0,108.0,108.0,107.9,100.9,101.0,100.9,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,20170726234539.0,,8.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,227.0,233.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,15.9,15.5,35.5,35.6,35.4,25.0,0.0,18.4,18.4,18.4,18.4,15.0,15.0,14.9,15.0,47.3,47.8,47.2,47.2,19.2,19.4,18.7,19.4,0.0,2.0,0.0,0.0,2001.0,2002.0,1998.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.9,10.0,0.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,3002.0,2998.0,43.0,43.0,43.0,0.0,0.0,0.0,3000.0,51.0,52.0,51.0,0.0,0.0,0.0,2082.0,2096.0,2055.0,14.0,2.9,25.0,-15.0,0.0,100.0,100.1,100.0,104.5,104.6,104.4,110.0,25.0,109.0,109.1,109.0,101.2,101.2,101.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
